INITIAL DISTRIBUTION	DELTA
BIN SIZE	0.188562
T_SIGN	BIN	VMIN	VMAX	AVE	PROG_AVE_POFV	ERROR
1	20	3.9598	4.14836	2.65	1.81973	0.0285619
1	21	4.14836	4.33692	0	1.11649	0.025554
1	22	4.33692	4.52548	0	0.97175	0.0199841
1	23	4.52548	4.71405	0	1.00058	0.0234663
1	24	4.71405	4.90261	1	0.564441	0.0170132
1	25	4.90261	5.09117	2	0.490895	0.0155466
1	26	5.09117	5.27973	2	0.242919	0.0104108
1	27	5.27973	5.46829	0	0.126302	0.00801432
1	28	5.46829	5.65685	0	0.0635559	0.00547257
1	29	5.65685	5.84542	0	0.021826	0.00315602

1	0	0.188562	0.377124	0	0.425076	0.0142466
1	1	0.377124	0.565685	1	1.34598	0.0221713
1	2	0.565685	0.754247	2	1.79942	0.0275414
1	3	0.754247	0.942809	0	2.52975	0.0352043
1	4	0.942809	1.13137	3	3.88721	0.042746
1	5	1.13137	1.31993	5.75	4.87525	0.0563033
1	6	1.31993	1.50849	5.25	6.01431	0.0541802
1	7	1.50849	1.69706	9	6.42217	0.0598917
1	8	1.69706	1.88562	12	7.4844	0.0675154
1	9	1.88562	2.07418	10.4	7.81989	0.0707749
1	10	2.07418	2.26274	7.85	7.85768	0.0668919
1	11	2.26274	2.4513	9.9	8.69297	0.15627
1	12	2.4513	2.63987	6.6	10.5008	0.308769
1	13	2.63987	2.82843	6.05	6.65222	0.0639605
1	14	2.82843	3.01699	4.2	5.78443	0.0544694
1	15	3.01699	3.20555	9	5.65832	0.0581864
1	16	3.20555	3.39411	2.05	4.57907	0.0482849
1	17	3.39411	3.58267	2.95	3.90228	0.044894
1	18	3.58267	3.77124	1	3.00741	0.0388531
1	19	3.77124	3.9598	3	2.23875	0.0338656
1	20	3.9598	4.14836	2	1.81982	0.0285476
1	21	4.14836	4.33692	0	1.11593	0.0255473
1	22	4.33692	4.52548	0	0.971259	0.0199801
1	23	4.52548	4.71405	0	1.00008	0.0234598
1	24	4.71405	4.90261	1	0.564661	0.0170061
1	25	4.90261	5.09117	2	0.491658	0.0155575
1	26	5.09117	5.27973	2	0.243807	0.0104434
1	27	5.27973	5.46829	0	0.126239	0.00801052
1	28	5.46829	5.65685	0	0.0635238	0.0054699
1	29	5.65685	5.84542	0	0.021815	0.00315444

1	0	0.188562	0.377124	0	0.424861	0.014241
1	1	0.377124	0.565685	1	1.34581	0.0221608
1	2	0.565685	0.754247	2	1.79952	0.0275277
1	3	0.754247	0.942809	0	2.52847	0.0352097
1	4	0.942809	1.13137	3	3.88676	0.0427268
1	5	1.13137	1.31993	5	4.87532	0.0562749
1	6	1.31993	1.50849	6	6.0143	0.0541528
1	7	1.50849	1.69706	9.8	6.42388	0.0598857
1	8	1.69706	1.88562	11.05	7.48621	0.0675053
1	9	1.88562	2.07418	10.15	7.82107	0.0707489
1	10	2.07418	2.26274	9.2	7.85836	0.0668616
1	11	2.26274	2.4513	9.8	8.69353	0.156192
1	12	2.4513	2.63987	6	10.4985	0.308621
1	13	2.63987	2.82843	6.75	6.65227	0.0639282
1	14	2.82843	3.01699	3.75	5.7834	0.0544516
1	15	3.01699	3.20555	8.85	5.65993	0.0581793
1	16	3.20555	3.39411	3.4	4.57847	0.0482642
1	17	3.39411	3.58267	1.6	3.90111	0.0448864
1	18	3.58267	3.77124	0.65	3.00622	0.0388517
1	19	3.77124	3.9598	3	2.23914	0.0338507
1	20	3.9598	4.14836	2	1.81991	0.0285333
1	21	4.14836	4.33692	0	1.11536	0.0255406
1	22	4.33692	4.52548	0	0.970768	0.019976
1	23	4.52548	4.71405	0	0.99957	0.0234534
1	24	4.71405	4.90261	1	0.564881	0.0169989
1	25	4.90261	5.09117	2	0.49242	0.0155683
1	26	5.09117	5.27973	1.35	0.244366	0.010453
1	27	5.27973	5.46829	0.65	0.126503	0.00801085
1	28	5.46829	5.65685	0	0.0634917	0.00546723
1	29	5.65685	5.84542	0	0.0218039	0.00315287

1	0	0.188562	0.377124	0	0.424646	0.0142354
1	1	0.377124	0.565685	1.4	1.34583	0.0221496
1	2	0.565685	0.754247	1.6	1.79942	0.027514
1	3	0.754247	0.942809	0	2.5272	0.035215
1	4	0.942809	1.13137	3	3.88631	0.0427075
1	5	1.13137	1.31993	5.05	4.8754	0.0562465
1	6	1.31993	1.50849	5.05	6.01381	0.0541276
1	7	1.50849	1.69706	12.05	6.42672	0.0599228
1	8	1.69706	1.88562	9.3	7.48712	0.0674775
1	9	1.88562	2.07418	10.8	7.82258	0.0707292
1	10	2.07418	2.26274	10.15	7.85952	0.0668378
1	11	2.26274	2.4513	9.05	8.69371	0.156113
1	12	2.4513	2.63987	5.65	10.496	0.308475
1	13	2.63987	2.82843	7.85	6.65288	0.0638988
1	14	2.82843	3.01699	5.5	5.78326	0.0544243
1	15	3.01699	3.20555	6.55	5.66038	0.0581517
1	16	3.20555	3.39411	3	4.57768	0.0482464
1	17	3.39411	3.58267	2	3.90015	0.044874
1	18	3.58267	3.77124	0	3.0047	0.0388618
1	19	3.77124	3.9598	3	2.23952	0.0338358
1	20	3.9598	4.14836	2	1.82	0.028519
1	21	4.14836	4.33692	0	1.1148	0.0255339
1	22	4.33692	4.52548	0	0.970278	0.0199719
1	23	4.52548	4.71405	0	0.999066	0.023447
1	24	4.71405	4.90261	1	0.565101	0.0169917
1	25	4.90261	5.09117	2.2	0.493283	0.0155843
1	26	5.09117	5.27973	1.8	0.245152	0.0104773
1	27	5.27973	5.46829	0	0.126439	0.00800706
1	28	5.46829	5.65685	0	0.0634596	0.00546456
1	29	5.65685	5.84542	0	0.0217929	0.00315129

1	0	0.188562	0.377124	0	0.424432	0.0142298
1	1	0.377124	0.565685	2	1.34616	0.0221409
1	2	0.565685	0.754247	0.2	1.79861	0.0275119
1	3	0.754247	0.942809	0.8	2.52633	0.0352081
1	4	0.942809	1.13137	3.05	3.88589	0.042688
1	5	1.13137	1.31993	5.35	4.87564	0.0562187
1	6	1.31993	1.50849	5.8	6.01371	0.0541004
1	7	1.50849	1.69706	11.75	6.4294	0.0599528
1	8	1.69706	1.88562	8.35	7.48756	0.0674448
1	9	1.88562	2.07418	10.4	7.82388	0.0707055
1	10	2.07418	2.26274	9.6	7.8604	0.0668098
1	11	2.26274	2.4513	9.05	8.69389	0.156034
1	12	2.4513	2.63987	6.1	10.4938	0.308328
1	13	2.63987	2.82843	10	6.65457	0.0638889
1	14	2.82843	3.01699	4.45	5.78258	0.054401
1	15	3.01699	3.20555	6.1	5.6606	0.0581228
1	16	3.20555	3.39411	3	4.57688	0.0482286
1	17	3.39411	3.58267	2	3.89919	0.0448616
1	18	3.58267	3.77124	0.05	3.00321	0.0388708
1	19	3.77124	3.9598	3.1	2.23995	0.0338215
1	20	3.9598	4.14836	2.1	1.82014	0.028505
1	21	4.14836	4.33692	0.1	1.11429	0.0255262
1	22	4.33692	4.52548	0.15	0.969864	0.0199661
1	23	4.52548	4.71405	0.15	0.998637	0.0234391
1	24	4.71405	4.90261	1.9	0.565775	0.0169965
1	25	4.90261	5.09117	1.45	0.493766	0.0155839
1	26	5.09117	5.27973	1	0.245533	0.0104789
1	27	5.27973	5.46829	0	0.126376	0.00800327
1	28	5.46829	5.65685	0	0.0634276	0.0054619
1	29	5.65685	5.84542	0	0.0217819	0.00314972

1	0	0.188562	0.377124	0	0.424218	0.0142243
1	1	0.377124	0.565685	1.9	1.34644	0.0221315
1	2	0.565685	0.754247	0.1	1.79775	0.0275114
1	3	0.754247	0.942809	1	2.52555	0.0351987
1	4	0.942809	1.13137	4	3.88595	0.0426665
1	5	1.13137	1.31993	4.85	4.87563	0.0561903
1	6	1.31993	1.50849	5.8	6.0136	0.0540732
1	7	1.50849	1.69706	11.4	6.43191	0.059975
1	8	1.69706	1.88562	7.65	7.48764	0.0674108
1	9	1.88562	2.07418	9.6	7.82477	0.0706755
1	10	2.07418	2.26274	10.05	7.8615	0.0667853
1	11	2.26274	2.4513	9.55	8.69432	0.155956
1	12	2.4513	2.63987	6.25	10.4917	0.308179
1	13	2.63987	2.82843	10.65	6.65658	0.0638884
1	14	2.82843	3.01699	3.2	5.78128	0.0543891
1	15	3.01699	3.20555	6.3	5.66092	0.0580943
1	16	3.20555	3.39411	3.55	4.57636	0.0482071
1	17	3.39411	3.58267	2.65	3.89856	0.0448433
1	18	3.58267	3.77124	0.15	3.00177	0.0388778
1	19	3.77124	3.9598	3.1	2.24039	0.0338072
1	20	3.9598	4.14836	2.1	1.82028	0.028491
1	21	4.14836	4.33692	0.15	1.1138	0.0255179
1	22	4.33692	4.52548	0	0.969374	0.019962
1	23	4.52548	4.71405	0	0.998133	0.0234327
1	24	4.71405	4.90261	2	0.566498	0.0170033
1	25	4.90261	5.09117	1	0.494021	0.0155781
1	26	5.09117	5.27973	1	0.245913	0.0104805
1	27	5.27973	5.46829	0	0.126312	0.00799948
1	28	5.46829	5.65685	0	0.0633956	0.00545924
1	29	5.65685	5.84542	0	0.0217709	0.00314815

1	0	0.188562	0.377124	0	0.424004	0.0142187
1	1	0.377124	0.565685	1	1.34627	0.022121
1	2	0.565685	0.754247	1	1.79735	0.0275005
1	3	0.754247	0.942809	1.9	2.52524	0.0351824
1	4	0.942809	1.13137	3.35	3.88568	0.0426459
1	5	1.13137	1.31993	5.05	4.87572	0.056162
1	6	1.31993	1.50849	5.25	6.01321	0.0540473
1	7	1.50849	1.69706	12.25	6.43485	0.0600165
1	8	1.69706	1.88562	7.2	7.48749	0.067377
1	9	1.88562	2.07418	7.95	7.82484	0.0706398
1	10	2.07418	2.26274	11.15	7.86316	0.0667722
1	11	2.26274	2.4513	10.75	8.69536	0.155881
1	12	2.4513	2.63987	6.15	10.4895	0.308032
1	13	2.63987	2.82843	10	6.65827	0.0638784
1	14	2.82843	3.01699	3.05	5.7799	0.0543792
1	15	3.01699	3.20555	6.05	5.66112	0.0580654
1	16	3.20555	3.39411	3.4	4.57577	0.0481864
1	17	3.39411	3.58267	2.5	3.89786	0.0448263
1	18	3.58267	3.77124	0	3.00025	0.0388877
1	19	3.77124	3.9598	3	2.24077	0.0337924
1	20	3.9598	4.14836	2	1.82037	0.0284767
1	21	4.14836	4.33692	0	1.11324	0.0255112
1	22	4.33692	4.52548	0.1	0.968936	0.0199568
1	23	4.52548	4.71405	0.15	0.997705	0.0234248
1	24	4.71405	4.90261	2.25	0.567347	0.0170159
1	25	4.90261	5.09117	1.1	0.494327	0.0155733
1	26	5.09117	5.27973	1.25	0.24642	0.0104875
1	27	5.27973	5.46829	0.15	0.126324	0.00799546
1	28	5.46829	5.65685	0	0.0633636	0.00545658
1	29	5.65685	5.84542	0	0.02176	0.00314658

1	0	0.188562	0.377124	0	0.42379	0.0142131
1	1	0.377124	0.565685	1	1.34609	0.0221105
1	2	0.565685	0.754247	0	1.79645	0.0275015
1	3	0.754247	0.942809	4	2.52598	0.0351725
1	4	0.942809	1.13137	1	3.88422	0.0426492
1	5	1.13137	1.31993	6	4.87629	0.0561366
1	6	1.31993	1.50849	4.7	6.01255	0.0540241
1	7	1.50849	1.69706	12.2	6.43775	0.0600565
1	8	1.69706	1.88562	7.4	7.48745	0.067343
1	9	1.88562	2.07418	7.6	7.82472	0.0706043
1	10	2.07418	2.26274	12	7.86525	0.0667711
1	11	2.26274	2.4513	10.25	8.69614	0.155804
1	12	2.4513	2.63987	7.25	10.4879	0.307881
1	13	2.63987	2.82843	9.35	6.65963	0.0638607
1	14	2.82843	3.01699	4.8	5.77941	0.054354
1	15	3.01699	3.20555	5.25	5.66091	0.0580365
1	16	3.20555	3.39411	3.1	4.57503	0.0481678
1	17	3.39411	3.58267	2.1	3.89695	0.0448128
1	18	3.58267	3.77124	0	2.99874	0.0388975
1	19	3.77124	3.9598	3	2.24115	0.0337775
1	20	3.9598	4.14836	2	1.82046	0.0284625
1	21	4.14836	4.33692	0	1.11268	0.0255045
1	22	4.33692	4.52548	0	0.968448	0.0199527
1	23	4.52548	4.71405	0	0.997203	0.0234184
1	24	4.71405	4.90261	3	0.568574	0.0170515
1	25	4.90261	5.09117	0	0.494078	0.0155674
1	26	5.09117	5.27973	1	0.246799	0.010489
1	27	5.27973	5.46829	0.45	0.126487	0.00799309
1	28	5.46829	5.65685	0.55	0.0636089	0.00545934
1	29	5.65685	5.84542	0	0.021749	0.00314502

1	0	0.188562	0.377124	0	0.423577	0.0142076
1	1	0.377124	0.565685	1	1.34592	0.0221001
1	2	0.565685	0.754247	0	1.79554	0.0275026
1	3	0.754247	0.942809	3.55	2.5265	0.0351586
1	4	0.942809	1.13137	1.45	3.883	0.0426453
1	5	1.13137	1.31993	6	4.87685	0.0561111
1	6	1.31993	1.50849	4.75	6.01191	0.0540007
1	7	1.50849	1.69706	11.25	6.44018	0.0600752
1	8	1.69706	1.88562	8.35	7.48788	0.0673105
1	9	1.88562	2.07418	7.2	7.82441	0.0705695
1	10	2.07418	2.26274	13	7.86783	0.0667875
1	11	2.26274	2.4513	10.45	8.69703	0.155728
1	12	2.4513	2.63987	6.25	10.4857	0.307733
1	13	2.63987	2.82843	9.75	6.66118	0.0638475
1	14	2.82843	3.01699	4	5.77851	0.054334
1	15	3.01699	3.20555	4	5.66008	0.0580133
1	16	3.20555	3.39411	3.3	4.57438	0.0481479
1	17	3.39411	3.58267	3.25	3.89662	0.0447915
1	18	3.58267	3.77124	0.3	2.99738	0.0389016
1	19	3.77124	3.9598	3.15	2.24161	0.0337636
1	20	3.9598	4.14836	1.85	1.82048	0.0284482
1	21	4.14836	4.33692	0.15	1.11219	0.0254963
1	22	4.33692	4.52548	0	0.96796	0.0199486
1	23	4.52548	4.71405	0	0.9967	0.023412
1	24	4.71405	4.90261	3	0.569798	0.0170868
1	25	4.90261	5.09117	0	0.493829	0.0155615
1	26	5.09117	5.27973	1	0.247179	0.0104906
1	27	5.27973	5.46829	0	0.126423	0.00798932
1	28	5.46829	5.65685	1	0.0640806	0.00547693
1	29	5.65685	5.84542	0	0.021738	0.00314345

1	0	0.188562	0.377124	0	0.423364	0.014202
1	1	0.377124	0.565685	1	1.34575	0.0220897
1	2	0.565685	0.754247	0	1.79464	0.0275036
1	3	0.754247	0.942809	3.3	2.52689	0.035143
1	4	0.942809	1.13137	1.2	3.88165	0.0426453
1	5	1.13137	1.31993	6.5	4.87767	0.0560888
1	6	1.31993	1.50849	5	6.0114	0.0539759
1	7	1.50849	1.69706	10.85	6.4424	0.060086
1	8	1.69706	1.88562	9.15	7.48872	0.0672818
1	9	1.88562	2.07418	7.7	7.82435	0.070534
1	10	2.07418	2.26274	10.35	7.86908	0.0667656
1	11	2.26274	2.4513	11.95	8.69867	0.155659
1	12	2.4513	2.63987	5.1	10.483	0.30759
1	13	2.63987	2.82843	10.25	6.66299	0.0638409
1	14	2.82843	3.01699	3.9	5.77757	0.0543149
1	15	3.01699	3.20555	4.75	5.65962	0.0579859
1	16	3.20555	3.39411	3	4.57359	0.0481301
1	17	3.39411	3.58267	3	3.89617	0.0447712
1	18	3.58267	3.77124	0	2.99587	0.0389113
1	19	3.77124	3.9598	3.2	2.24209	0.03375
1	20	3.9598	4.14836	1.45	1.82029	0.0284345
1	21	4.14836	4.33692	1.35	1.11231	0.0254838
1	22	4.33692	4.52548	0	0.967472	0.0199445
1	23	4.52548	4.71405	0	0.996198	0.0234056
1	24	4.71405	4.90261	3	0.571022	0.017122
1	25	4.90261	5.09117	0	0.49358	0.0155557
1	26	5.09117	5.27973	1	0.247558	0.0104922
1	27	5.27973	5.46829	0.45	0.126586	0.00798696
1	28	5.46829	5.65685	0.55	0.0643253	0.00547963
1	29	5.65685	5.84542	0	0.0217271	0.00314189

1	0	0.188562	0.377124	0	0.42315	0.0141965
1	1	0.377124	0.565685	1	1.34557	0.0220792
1	2	0.565685	0.754247	0	1.79373	0.0275045
1	3	0.754247	0.942809	3	2.52713	0.0351261
1	4	0.942809	1.13137	1	3.8802	0.0426484
1	5	1.13137	1.31993	7	4.87874	0.0560708
1	6	1.31993	1.50849	5	6.0109	0.0539511
1	7	1.50849	1.69706	11	6.44469	0.0600995
1	8	1.69706	1.88562	9	7.48948	0.0672523
1	9	1.88562	2.07418	10	7.82544	0.070507
1	10	2.07418	2.26274	8	7.86915	0.066732
1	11	2.26274	2.4513	12.25	8.70045	0.15559
1	12	2.4513	2.63987	4.75	10.4801	0.307449
1	13	2.63987	2.82843	9.15	6.66424	0.063821
1	14	2.82843	3.01699	5.45	5.7774	0.0542878
1	15	3.01699	3.20555	4.85	5.65921	0.0579581
1	16	3.20555	3.39411	2.55	4.57257	0.0481167
1	17	3.39411	3.58267	3	3.89572	0.0447509
1	18	3.58267	3.77124	0	2.99436	0.0389209
1	19	3.77124	3.9598	3	2.24248	0.0337352
1	20	3.9598	4.14836	1	1.81988	0.0284232
1	21	4.14836	4.33692	2	1.11276	0.0254748
1	22	4.33692	4.52548	0	0.966985	0.0199404
1	23	4.52548	4.71405	0	0.995697	0.0233991
1	24	4.71405	4.90261	3	0.572245	0.017157
1	25	4.90261	5.09117	0	0.493332	0.0155499
1	26	5.09117	5.27973	1	0.247937	0.0104937
1	27	5.27973	5.46829	1	0.127026	0.00799503
1	28	5.46829	5.65685	0	0.0642929	0.00547697
1	29	5.65685	5.84542	0	0.0217162	0.00314033

1	0	0.188562	0.377124	0	0.422938	0.0141909
1	1	0.377124	0.565685	1	1.3454	0.0220688
1	2	0.565685	0.754247	0	1.79283	0.0275055
1	3	0.754247	0.942809	3	2.52736	0.0351093
1	4	0.942809	1.13137	1	3.87875	0.0426516
1	5	1.13137	1.31993	7	4.8798	0.0560527
1	6	1.31993	1.50849	5	6.01039	0.0539264
1	7	1.50849	1.69706	10.65	6.44681	0.0601065
1	8	1.69706	1.88562	9.35	7.49042	0.0672249
1	9	1.88562	2.07418	8.95	7.82601	0.0704738
1	10	2.07418	2.26274	10	7.87022	0.0667071
1	11	2.26274	2.4513	10.25	8.70123	0.155514
1	12	2.4513	2.63987	6.15	10.4779	0.307302
1	13	2.63987	2.82843	8.75	6.66529	0.0637975
1	14	2.82843	3.01699	5.9	5.77746	0.0542605
1	15	3.01699	3.20555	4.5	5.65863	0.0579319
1	16	3.20555	3.39411	2.5	4.57153	0.0481038
1	17	3.39411	3.58267	3	3.89527	0.0447307
1	18	3.58267	3.77124	0	2.99286	0.0389305
1	19	3.77124	3.9598	3	2.24286	0.0337204
1	20	3.9598	4.14836	1.25	1.81959	0.0284103
1	21	4.14836	4.33692	1.75	1.11308	0.025464
1	22	4.33692	4.52548	0	0.966499	0.0199363
1	23	4.52548	4.71405	0	0.995196	0.0233927
1	24	4.71405	4.90261	3	0.573466	0.0171917
1	25	4.90261	5.09117	0	0.493084	0.015544
1	26	5.09117	5.27973	1	0.248315	0.0104953
1	27	5.27973	5.46829	1	0.127465	0.00800305
1	28	5.46829	5.65685	0	0.0642606	0.00547431
1	29	5.65685	5.84542	0	0.0217052	0.00313877

1	0	0.188562	0.377124	0	0.422725	0.0141854
1	1	0.377124	0.565685	1	1.34522	0.0220584
1	2	0.565685	0.754247	0	1.79193	0.0275064
1	3	0.754247	0.942809	2.2	2.5272	0.035092
1	4	0.942809	1.13137	1.8	3.8777	0.0426429
1	5	1.13137	1.31993	7.05	4.88089	0.0560352
1	6	1.31993	1.50849	6.4	6.01058	0.0538996
1	7	1.50849	1.69706	8.55	6.44786	0.0600855
1	8	1.69706	1.88562	10	7.49168	0.067203
1	9	1.88562	2.07418	9.55	7.82687	0.0704437
1	10	2.07418	2.26274	9.45	7.87102	0.0666782
1	11	2.26274	2.4513	11	8.70239	0.15544
1	12	2.4513	2.63987	6.35	10.4759	0.307154
1	13	2.63987	2.82843	8.65	6.66629	0.0637733
1	14	2.82843	3.01699	5	5.77707	0.0542346
1	15	3.01699	3.20555	4	5.65779	0.0579088
1	16	3.20555	3.39411	3	4.57074	0.0480861
1	17	3.39411	3.58267	3.15	3.8949	0.0447098
1	18	3.58267	3.77124	0.3	2.9915	0.0389344
1	19	3.77124	3.9598	3.35	2.24341	0.033708
1	20	3.9598	4.14836	1.2	1.81928	0.0283977
1	21	4.14836	4.33692	1	1.11302	0.0254513
1	22	4.33692	4.52548	0	0.966013	0.0199322
1	23	4.52548	4.71405	0	0.994696	0.0233863
1	24	4.71405	4.90261	3	0.574686	0.0172263
1	25	4.90261	5.09117	0	0.492836	0.0155382
1	26	5.09117	5.27973	1	0.248693	0.0104968
1	27	5.27973	5.46829	1	0.127903	0.00801105
1	28	5.46829	5.65685	0	0.0642283	0.00547166
1	29	5.65685	5.84542	0	0.0216943	0.00313721

1	0	0.188562	0.377124	0	0.422513	0.0141799
1	1	0.377124	0.565685	1	1.34505	0.022048
1	2	0.565685	0.754247	0	1.79103	0.0275074
1	3	0.754247	0.942809	2.35	2.52711	0.0350745
1	4	0.942809	1.13137	2.25	3.87688	0.0426294
1	5	1.13137	1.31993	7.4	4.88216	0.0560213
1	6	1.31993	1.50849	6	6.01058	0.0538725
1	7	1.50849	1.69706	8	6.44864	0.0600604
1	8	1.69706	1.88562	10	7.49294	0.067181
1	9	1.88562	2.07418	10	7.82796	0.0704167
1	10	2.07418	2.26274	8.85	7.87151	0.0666466
1	11	2.26274	2.4513	10.4	8.70324	0.155364
1	12	2.4513	2.63987	7.7	10.4745	0.307003
1	13	2.63987	2.82843	8.5	6.66721	0.0637479
1	14	2.82843	3.01699	5	5.77668	0.0542088
1	15	3.01699	3.20555	3.55	5.65673	0.0578893
1	16	3.20555	3.39411	3.85	4.57038	0.0480633
1	17	3.39411	3.58267	3.15	3.89452	0.0446889
1	18	3.58267	3.77124	0	2.99	0.0389439
1	19	3.77124	3.9598	3	2.24379	0.0336932
1	20	3.9598	4.14836	1	1.81887	0.0283865
1	21	4.14836	4.33692	1	1.11296	0.0254386
1	22	4.33692	4.52548	0	0.965528	0.0199281
1	23	4.52548	4.71405	0	0.994196	0.0233799
1	24	4.71405	4.90261	3	0.575905	0.0172607
1	25	4.90261	5.09117	0	0.492588	0.0155323
1	26	5.09117	5.27973	1	0.24907	0.0104983
1	27	5.27973	5.46829	1	0.128342	0.008019
1	28	5.46829	5.65685	0	0.064196	0.005469
1	29	5.65685	5.84542	0	0.0216834	0.00313565

1	0	0.188562	0.377124	0	0.4223	0.0141743
1	1	0.377124	0.565685	1	1.34488	0.0220376
1	2	0.565685	0.754247	0	1.79013	0.0275082
1	3	0.754247	0.942809	3	2.52735	0.0350577
1	4	0.942809	1.13137	3.3	3.87659	0.0426089
1	5	1.13137	1.31993	5.95	4.8827	0.0559957
1	6	1.31993	1.50849	5.75	6.01045	0.0538456
1	7	1.50849	1.69706	8	6.44942	0.0600353
1	8	1.69706	1.88562	10.6	7.4945	0.0671654
1	9	1.88562	2.07418	9.4	7.82875	0.0703858
1	10	2.07418	2.26274	8.15	7.87165	0.0666132
1	11	2.26274	2.4513	11.25	8.70452	0.155292
1	12	2.4513	2.63987	10.1	10.4743	0.306849
1	13	2.63987	2.82843	6.4	6.66708	0.063716
1	14	2.82843	3.01699	3.55	5.77557	0.0541931
1	15	3.01699	3.20555	3.35	5.65558	0.0578719
1	16	3.20555	3.39411	4.8	4.57049	0.0480393
1	17	3.39411	3.58267	3.05	3.8941	0.0446684
1	18	3.58267	3.77124	0.35	2.98867	0.0389469
1	19	3.77124	3.9598	2.05	2.2437	0.0336764
1	20	3.9598	4.14836	1.95	1.81894	0.0283723
1	21	4.14836	4.33692	1	1.11291	0.0254259
1	22	4.33692	4.52548	0	0.965043	0.019924
1	23	4.52548	4.71405	0	0.993697	0.0233735
1	24	4.71405	4.90261	3	0.577122	0.0172949
1	25	4.90261	5.09117	0	0.492341	0.0155265
1	26	5.09117	5.27973	1	0.249448	0.0104998
1	27	5.27973	5.46829	1	0.12878	0.00802691
1	28	5.46829	5.65685	0	0.0641637	0.00546635
1	29	5.65685	5.84542	0	0.0216725	0.00313409

1	0	0.188562	0.377124	0	0.422088	0.0141688
1	1	0.377124	0.565685	1	1.3447	0.0220272
1	2	0.565685	0.754247	0	1.78923	0.0275091
1	3	0.754247	0.942809	3	2.52759	0.0350409
1	4	0.942809	1.13137	2.25	3.87578	0.0425954
1	5	1.13137	1.31993	6.4	4.88346	0.0559728
1	6	1.31993	1.50849	5.95	6.01042	0.0538186
1	7	1.50849	1.69706	8.9	6.45065	0.0600178
1	8	1.69706	1.88562	11.4	7.49646	0.0671603
1	9	1.88562	2.07418	8.9	7.82929	0.0703525
1	10	2.07418	2.26274	9.4	7.87241	0.0665842
1	11	2.26274	2.4513	10.05	8.7052	0.155215
1	12	2.4513	2.63987	7.9	10.473	0.306698
1	13	2.63987	2.82843	7.4	6.66744	0.0636851
1	14	2.82843	3.01699	3.4	5.77437	0.054179
1	15	3.01699	3.20555	4.8	5.65515	0.0578444
1	16	3.20555	3.39411	2.25	4.56933	0.0480293
1	17	3.39411	3.58267	3.7	3.894	0.0446461
1	18	3.58267	3.77124	1.3	2.98783	0.0389365
1	19	3.77124	3.9598	2	2.24357	0.0336598
1	20	3.9598	4.14836	2	1.81903	0.0283582
1	21	4.14836	4.33692	1	1.11285	0.0254132
1	22	4.33692	4.52548	0	0.964558	0.0199199
1	23	4.52548	4.71405	0	0.993198	0.0233671
1	24	4.71405	4.90261	3	0.578338	0.017329
1	25	4.90261	5.09117	0	0.492093	0.0155207
1	26	5.09117	5.27973	1	0.249824	0.0105013
1	27	5.27973	5.46829	1	0.129217	0.00803479
1	28	5.46829	5.65685	0	0.0641315	0.0054637
1	29	5.65685	5.84542	0	0.0216616	0.00313254

1	0	0.188562	0.377124	0	0.421877	0.0141633
1	1	0.377124	0.565685	1	1.34453	0.0220168
1	2	0.565685	0.754247	0	1.78833	0.02751
1	3	0.754247	0.942809	3	2.52782	0.0350241
1	4	0.942809	1.13137	2	3.87484	0.0425844
1	5	1.13137	1.31993	6	4.88402	0.0559475
1	6	1.31993	1.50849	7	6.01091	0.0537939
1	7	1.50849	1.69706	8.1	6.45148	0.0599934
1	8	1.69706	1.88562	12.3	7.49887	0.0671698
1	9	1.88562	2.07418	8.55	7.82965	0.0703181
1	10	2.07418	2.26274	9.1	7.87303	0.0665536
1	11	2.26274	2.4513	10.95	8.70632	0.155141
1	12	2.4513	2.63987	5.6	10.4705	0.306554
1	13	2.63987	2.82843	7.55	6.66789	0.0636547
1	14	2.82843	3.01699	4.8	5.77388	0.054154
1	15	3.01699	3.20555	5.55	5.65509	0.0578154
1	16	3.20555	3.39411	1.5	4.56779	0.0480299
1	17	3.39411	3.58267	4	3.89405	0.0446237
1	18	3.58267	3.77124	1.3	2.98698	0.0389262
1	19	3.77124	3.9598	2.65	2.24378	0.0336435
1	20	3.9598	4.14836	1.05	1.81864	0.0283466
1	21	4.14836	4.33692	1	1.11279	0.0254005
1	22	4.33692	4.52548	0	0.964074	0.0199158
1	23	4.52548	4.71405	0	0.992699	0.0233607
1	24	4.71405	4.90261	3	0.579553	0.0173628
1	25	4.90261	5.09117	0	0.491846	0.0155149
1	26	5.09117	5.27973	1	0.250201	0.0105028
1	27	5.27973	5.46829	1	0.129654	0.00804263
1	28	5.46829	5.65685	0	0.0640993	0.00546105
1	29	5.65685	5.84542	0	0.0216508	0.00313099

1	0	0.188562	0.377124	0	0.421665	0.0141577
1	1	0.377124	0.565685	0.5	1.34411	0.0220099
1	2	0.565685	0.754247	0.5	1.78769	0.0275037
1	3	0.754247	0.942809	3	2.52806	0.0350073
1	4	0.942809	1.13137	2.6	3.8742	0.0425678
1	5	1.13137	1.31993	5.45	4.8843	0.0559202
1	6	1.31993	1.50849	7.65	6.01174	0.0537732
1	7	1.50849	1.69706	7.15	6.45183	0.0599643
1	8	1.69706	1.88562	12.3	7.50128	0.0671793
