Step	Energy
1666	-5.47626
1667	-5.48731
1668	-5.42423
1669	-5.55006
1670	-5.5923
1671	-5.46292
1672	-5.44031
1673	-5.41561
1674	-5.45423
1675	-5.38164
1676	-5.3949
1677	-5.37061
1678	-5.31886
1679	-5.46588
1680	-5.39112
1681	-5.40622
1682	-5.453
1683	-5.47818
1684	-5.50888
1685	-5.49577
1686	-5.34376
1687	-5.42259
1688	-5.39115
1689	-5.34629
1690	-5.40296
1691	-5.43621
1692	-5.47752
1693	-5.46129
1694	-5.44013
1695	-5.44779
1696	-5.41866
1697	-5.50368
1698	-5.49183
1699	-5.44465
1700	-5.4149
1701	-5.36471
1702	-5.36131
1703	-5.43224
1704	-5.47193
1705	-5.48664
1706	-5.42955
1707	-5.38862
1708	-5.47982
1709	-5.46951
1710	-5.44626
1711	-5.49279
1712	-5.45863
1713	-5.48247
1714	-5.4613
1715	-5.43392
1716	-5.36357
1717	-5.39649
1718	-5.47386
1719	-5.38342
1720	-5.40144
1721	-5.32249
1722	-5.44862
1723	-5.40513
1724	-5.32813
1725	-5.38263
1726	-5.33964
1727	-5.37344
1728	-5.40078
1729	-5.39876
1730	-5.35719
1731	-5.46336
1732	-5.41461
1733	-5.34921
1734	-5.29686
1735	-5.46531
1736	-5.49159
1737	-5.44607
1738	-5.49562
1739	-5.44653
1740	-5.53459
1741	-5.56674
1742	-5.57356
1743	-5.56155
1744	-5.50874
1745	-5.5412
1746	-5.61363
1747	-5.56565
1748	-5.63779
1749	-5.57113
1750	-5.48558
1751	-5.52575
1752	-5.58116
1753	-5.55208
1754	-5.61758
1755	-5.56696
1756	-5.55836
1757	-5.53146
1758	-5.48692
1759	-5.50527
1760	-5.58396
1761	-5.56522
1762	-5.54739
1763	-5.52015
1764	-5.45763
1765	-5.40474
1766	-5.43692
1767	-5.55232
1768	-5.52323
1769	-5.53262
1770	-5.46949
1771	-5.5428
1772	-5.50787
1773	-5.50378
1774	-5.3876
1775	-5.43252
1776	-5.39014
1777	-5.42776
1778	-5.37592
1779	-5.39706
1780	-5.42761
1781	-5.3025
1782	-5.4205
1783	-5.47388
1784	-5.41118
1785	-5.46691
1786	-5.45475
1787	-5.36234
1788	-5.42522
1789	-5.35321
1790	-5.36396
1791	-5.44677
1792	-5.45887
1793	-5.44371
1794	-5.50436
1795	-5.42555
1796	-5.45677
1797	-5.42392
1798	-5.35466
1799	-5.31345
1800	-5.42053
1801	-5.48835
1802	-5.50797
1803	-5.30154
1804	-5.29464
1805	-5.33012
1806	-5.32073
1807	-5.27912
1808	-5.3402
1809	-5.25465
1810	-5.17737
1811	-5.28262
1812	-5.31019
1813	-5.26456
1814	-5.25717
1815	-5.36777
1816	-5.32943
1817	-5.26836
1818	-5.16669
1819	-5.31629
1820	-5.38909
1821	-5.44277
1822	-5.40338
1823	-5.27906
1824	-5.33584
1825	-5.28253
1826	-5.30685
1827	-5.23262
1828	-5.24041
1829	-5.29006
1830	-5.39275
1831	-5.35059
1832	-5.40246
1833	-5.4303
1834	-5.40217
1835	-5.41821
1836	-5.46958
1837	-5.4102
1838	-5.40203
1839	-5.39627
1840	-5.4285
1841	-5.41298
1842	-5.3975
1843	-5.41779
1844	-5.41808
1845	-5.44425
1846	-5.43243
1847	-5.48966
1848	-5.48563
1849	-5.43587
1850	-5.43679
1851	-5.48875
1852	-5.46714
1853	-5.50289
1854	-5.4888
1855	-5.48599
1856	-5.44535
1857	-5.412
1858	-5.22476
1859	-5.29471
1860	-5.28871
1861	-5.36744
1862	-5.26878
1863	-5.14382
1864	-5.244
1865	-5.32562
1866	-5.32245
1867	-5.32775
1868	-5.45636
1869	-5.52522
1870	-5.51162
1871	-5.51853
1872	-5.50359
1873	-5.46644
1874	-5.498
1875	-5.55912
1876	-5.43783
1877	-5.46521
1878	-5.41446
1879	-5.32133
1880	-5.48872
1881	-5.52272
1882	-5.50653
1883	-5.48012
1884	-5.38801
1885	-5.45237
1886	-5.48249
1887	-5.60024
1888	-5.67385
1889	-5.56716
1890	-5.50699
1891	-5.5444
1892	-5.54878
1893	-5.46469
1894	-5.41361
1895	-5.41711
1896	-5.42889
1897	-5.53093
1898	-5.58742
1899	-5.55628
1900	-5.58478
1901	-5.59833
1902	-5.5441
1903	-5.56775
1904	-5.50942
1905	-5.5241
1906	-5.47106
1907	-5.45704
1908	-5.47866
1909	-5.54026
1910	-5.5448
1911	-5.51114
1912	-5.53628
1913	-5.57209
1914	-5.61761
1915	-5.64974
1916	-5.60437
1917	-5.61613
1918	-5.58345
1919	-5.58423
1920	-5.55885
1921	-5.4812
1922	-5.53267
1923	-5.53695
1924	-5.42157
1925	-5.37864
1926	-5.42726
1927	-5.51592
1928	-5.51728
1929	-5.53561
1930	-5.4084
1931	-5.48462
1932	-5.48697
1933	-5.5027
1934	-5.42679
1935	-5.43602
1936	-5.53058
1937	-5.42343
1938	-5.45187
1939	-5.40316
1940	-5.5694
1941	-5.57801
1942	-5.46398
1943	-5.49377
1944	-5.43903
1945	-5.5523
1946	-5.51013
1947	-5.51952
1948	-5.47849
1949	-5.51078
1950	-5.44497
1951	-5.52067
1952	-5.49311
1953	-5.6048
1954	-5.5348
1955	-5.50342
1956	-5.48952
1957	-5.53404
1958	-5.49669
1959	-5.53043
1960	-5.55983
1961	-5.52807
1962	-5.57799
1963	-5.52072
1964	-5.51144
1965	-5.5077
1966	-5.49369
1967	-5.49897
1968	-5.49958
1969	-5.40339
1970	-5.45529
1971	-5.3658
1972	-5.42552
1973	-5.45626
1974	-5.54236
1975	-5.45233
1976	-5.44633
1977	-5.48861
1978	-5.45709
1979	-5.53347
1980	-5.52657
1981	-5.52384
1982	-5.38176
1983	-5.38562
1984	-5.31084
1985	-5.27928
1986	-5.44449
1987	-5.46406
1988	-5.38778
1989	-5.38289
1990	-5.42437
1991	-5.37268
1992	-5.34811
1993	-5.41954
1994	-5.37453
1995	-5.36862
1996	-5.3759
1997	-5.33672
1998	-5.34664
1999	-5.44869
2000	-5.50227
2001	-5.3769
2002	-5.49667
2003	-5.48941
2004	-5.40354
2005	-5.47665
2006	-5.54106
2007	-5.49795
2008	-5.44745
2009	-5.47104
2010	-5.5226
2011	-5.47984
2012	-5.59236
2013	-5.55395
2014	-5.58109
2015	-5.54108
2016	-5.54396
2017	-5.5771
2018	-5.54332
2019	-5.52289
2020	-5.62747
2021	-5.55475
2022	-5.44777
2023	-5.37077
2024	-5.3727
2025	-5.43885
2026	-5.36099
2027	-5.33386
2028	-5.43928
2029	-5.33154
2030	-5.38043
2031	-5.49848
2032	-5.42423
2033	-5.45039
2034	-5.53672
2035	-5.48214
2036	-5.50475
2037	-5.49338
2038	-5.40365
2039	-5.4799
2040	-5.53187
2041	-5.58788
2042	-5.51115
2043	-5.51144
2044	-5.49545
2045	-5.48382
2046	-5.54318
2047	-5.39733
2048	-5.50559
2049	-5.56149
2050	-5.49364
2051	-5.51393
2052	-5.44714
2053	-5.47381
2054	-5.47897
2055	-5.37361
2056	-5.38907
2057	-5.46493
2058	-5.45846
2059	-5.37214
2060	-5.30256
2061	-5.18882
2062	-5.28145
2063	-5.3004
2064	-5.35893
2065	-5.39961
2066	-5.39901
2067	-5.32672
2068	-5.25102
2069	-5.32872
2070	-5.34065
2071	-5.45518
2072	-5.45395
2073	-5.4459
2074	-5.46483
2075	-5.42976
2076	-5.41372
2077	-5.45425
2078	-5.46445
2079	-5.4631
2080	-5.47911
2081	-5.5307
2082	-5.47059
2083	-5.48202
2084	-5.4421
2085	-5.45712
2086	-5.51142
2087	-5.4844
2088	-5.48518
2089	-5.46262
2090	-5.44462
2091	-5.40835
2092	-5.45551
2093	-5.36719
2094	-5.46536
2095	-5.45236
2096	-5.44916
2097	-5.50147
2098	-5.4963
2099	-5.54652
2100	-5.5203
2101	-5.57781
2102	-5.63882
2103	-5.48595
2104	-5.59566
2105	-5.63624
2106	-5.69173
2107	-5.62851
2108	-5.55853
2109	-5.5312
2110	-5.57587
2111	-5.60672
2112	-5.53183
2113	-5.41876
2114	-5.49873
2115	-5.53297
2116	-5.49147
2117	-5.49236
2118	-5.50613
2119	-5.41821
2120	-5.41912
2121	-5.43959
2122	-5.42692
2123	-5.44554
2124	-5.47795
2125	-5.51858
2126	-5.5537
2127	-5.51964
2128	-5.46502
2129	-5.39565
2130	-5.51939
2131	-5.43216
2132	-5.4527
2133	-5.40156
2134	-5.40015
2135	-5.45044
2136	-5.46963
2137	-5.48633
2138	-5.41305
2139	-5.43762
2140	-5.46149
2141	-5.58008
2142	-5.562
2143	-5.52812
2144	-5.50831
2145	-5.54683
2146	-5.50746
2147	-5.45475
2148	-5.40704
2149	-5.38718
2150	-5.37932
2151	-5.33668
2152	-5.33956
2153	-5.30346
2154	-5.26536
2155	-5.32383
2156	-5.34211
2157	-5.43741
2158	-5.53242
2159	-5.46062
2160	-5.46959
2161	-5.54098
2162	-5.4539
2163	-5.47154
2164	-5.42195
2165	-5.39048
2166	-5.41808
2167	-5.36683
2168	-5.29812
2169	-5.39796
2170	-5.27795
2171	-5.17629
2172	-5.30007
2173	-5.31882
2174	-5.2829
2175	-5.35
2176	-5.33379
2177	-5.34108
2178	-5.40806
2179	-5.39893
2180	-5.49235
2181	-5.54846
2182	-5.55766
2183	-5.58401
2184	-5.51273
2185	-5.51902
2186	-5.56101
2187	-5.55161
2188	-5.54249
2189	-5.42221
2190	-5.47935
2191	-5.44959
2192	-5.40597
2193	-5.46188
2194	-5.4991
2195	-5.48829
2196	-5.46284
2197	-5.5024
2198	-5.47044
2199	-5.46099
2200	-5.58037
2201	-5.59855
2202	-5.55749
2203	-5.57368
2204	-5.58103
2205	-5.55458
2206	-5.39531
2207	-5.44288
2208	-5.37198
2209	-5.36198
2210	-5.46641
2211	-5.50904
2212	-5.52548
2213	-5.49632
2214	-5.34959
2215	-5.42486
2216	-5.32038
2217	-5.37753
2218	-5.41827
2219	-5.3455
2220	-5.28741
2221	-5.34599
2222	-5.3798
2223	-5.47576
2224	-5.50054
2225	-5.42131
2226	-5.4657
2227	-5.39636
2228	-5.31642
2229	-5.3486
2230	-5.3556
2231	-5.30523
2232	-5.37231
2233	-5.38229
2234	-5.48371
2235	-5.42464
2236	-5.48956
2237	-5.47041
2238	-5.4558
2239	-5.49791
2240	-5.49399
2241	-5.41568
2242	-5.49124
2243	-5.36704
2244	-5.46538
2245	-5.42334
2246	-5.52725
2247	-5.55768
2248	-5.46157
2249	-5.43061
2250	-5.40516
2251	-5.41504
2252	-5.50088
2253	-5.46903
2254	-5.51217
2255	-5.46315
2256	-5.37061
2257	-5.4679
2258	-5.5326
2259	-5.54768
2260	-5.53655
2261	-5.55218
2262	-5.48281
2263	-5.52628
2264	-5.53119
2265	-5.50616
2266	-5.55915
2267	-5.55557
2268	-5.62975
2269	-5.55616
2270	-5.53072
2271	-5.44942
2272	-5.39723
2273	-5.39993
2274	-5.4806
2275	-5.56053
2276	-5.48815
2277	-5.47789
2278	-5.52449
2279	-5.51872
2280	-5.56594
2281	-5.53894
2282	-5.40491
2283	-5.35572
2284	-5.42315
2285	-5.39841
2286	-5.4048
2287	-5.45278
2288	-5.42545
2289	-5.42272
2290	-5.45594
2291	-5.39992
2292	-5.48441
2293	-5.40229
2294	-5.42496
2295	-5.56074
2296	-5.58777
2297	-5.62082
2298	-5.58532
2299	-5.46587
2300	-5.47234
2301	-5.54846
2302	-5.57289
2303	-5.48021
2304	-5.50625
2305	-5.54596
2306	-5.59308
2307	-5.42211
2308	-5.44135
2309	-5.33917
2310	-5.29475
2311	-5.40087
2312	-5.42237
2313	-5.38127
2314	-5.32378
2315	-5.49876
2316	-5.51967
2317	-5.56711
2318	-5.58856
2319	-5.42138
2320	-5.49271
2321	-5.56941
2322	-5.5308
2323	-5.59448
2324	-5.55703
2325	-5.53121
2326	-5.49147
2327	-5.44588
2328	-5.33508
2329	-5.33661
2330	-5.28491
2331	-5.36822
2332	-5.36228
2333	-5.42643
2334	-5.51126
2335	-5.48622
2336	-5.47424
2337	-5.54677
2338	-5.49595
2339	-5.48147
2340	-5.52585
2341	-5.53793
2342	-5.63296
2343	-5.67069
2344	-5.65843
2345	-5.58616
2346	-5.49882
2347	-5.50324
2348	-5.54504
2349	-5.52287
2350	-5.53049
2351	-5.43706
2352	-5.36494
2353	-5.42767
2354	-5.44493
2355	-5.47067
2356	-5.45497
2357	-5.41611
2358	-5.46807
2359	-5.52416
2360	-5.49328
2361	-5.44331
2362	-5.37468
2363	-5.43987
2364	-5.44395
2365	-5.48831
2366	-5.48466
2367	-5.42742
2368	-5.38896
2369	-5.50098
2370	-5.45956
2371	-5.5029
2372	-5.50814
2373	-5.54016
2374	-5.59373
2375	-5.53068
2376	-5.56578
2377	-5.6484
2378	-5.59443
2379	-5.53522
2380	-5.58029
2381	-5.49829
2382	-5.4855
2383	-5.41703
2384	-5.39477
2385	-5.3901
2386	-5.35591
2387	-5.38221
2388	-5.27556
2389	-5.3205
2390	-5.27886
2391	-5.3335
2392	-5.29166
2393	-5.30597
2394	-5.33228
2395	-5.38704
2396	-5.38613
2397	-5.37466
2398	-5.41683
2399	-5.41411
2400	-5.4335
2401	-5.39114
2402	-5.40037
2403	-5.46959
2404	-5.40644
2405	-5.46628
2406	-5.40949
2407	-5.4073
2408	-5.42874
2409	-5.39942
2410	-5.47703
2411	-5.45257
2412	-5.4718
2413	-5.4623
2414	-5.43463
2415	-5.49892
2416	-5.57057
2417	-5.50748
2418	-5.56186
2419	-5.54092
2420	-5.50063
2421	-5.41867
2422	-5.51452
2423	-5.56974
2424	-5.57928
2425	-5.58353
2426	-5.562
2427	-5.53187
2428	-5.47294
2429	-5.426
2430	-5.4281
2431	-5.42389
2432	-5.45871
2433	-5.40704
2434	-5.50641
2435	-5.52369
2436	-5.5601
2437	-5.52025
2438	-5.53231
2439	-5.45192
2440	-5.4092
2441	-5.43965
2442	-5.47815
2443	-5.60221
2444	-5.65506
2445	-5.70769
2446	-5.6006
2447	-5.60538
2448	-5.5834
2449	-5.54442
2450	-5.51004
2451	-5.55149
2452	-5.63866
2453	-5.62093
2454	-5.51318
2455	-5.44011
2456	-5.4062
2457	-5.44725
2458	-5.4593
2459	-5.41225
2460	-5.45075
2461	-5.53223
2462	-5.50878
2463	-5.62435
2464	-5.57679
2465	-5.64181
2466	-5.51681
2467	-5.54802
2468	-5.58371
2469	-5.52711
2470	-5.49159
2471	-5.52639
2472	-5.54742
2473	-5.42159
2474	-5.42004
2475	-5.30705
2476	-5.3265
2477	-5.46931
2478	-5.47461
2479	-5.47338
2480	-5.46855
2481	-5.44053
2482	-5.40269
2483	-5.37659
2484	-5.44655
2485	-5.45547
2486	-5.486
2487	-5.49944
2488	-5.4321
2489	-5.37835
2490	-5.3533
2491	-5.30684
2492	-5.4267
2493	-5.53597
2494	-5.554
2495	-5.55873
2496	-5.55819
2497	-5.63006
2498	-5.56331
2499	-5.56263
2500	-5.53558
2501	-5.62866
2502	-5.57848
2503	-5.49358
2504	-5.48939
2505	-5.46525
2506	-5.39671
2507	-5.42993
2508	-5.46455
2509	-5.52695
2510	-5.50258
2511	-5.54275
2512	-5.44646
2513	-5.5276
2514	-5.57939
2515	-5.47914
2516	-5.56096
2517	-5.51945
2518	-5.52488
2519	-5.49117
2520	-5.46281
2521	-5.48595
2522	-5.4303
2523	-5.38315
2524	-5.34568
2525	-5.28725
2526	-5.31874
2527	-5.40282
2528	-5.4156
2529	-5.49629
2530	-5.47619
2531	-5.6094
2532	-5.70262
2533	-5.62652
2534	-5.64569
2535	-5.5432
2536	-5.38745
2537	-5.35924
2538	-5.44154
2539	-5.34848
2540	-5.30373
2541	-5.32349
2542	-5.29357
2543	-5.30375
2544	-5.23682
2545	-5.39422
2546	-5.36249
2547	-5.36518
2548	-5.32595
2549	-5.33759
2550	-5.35359
2551	-5.3498
2552	-5.37439
2553	-5.42353
2554	-5.44134
2555	-5.46694
2556	-5.29862
2557	-5.26922
2558	-5.31218
2559	-5.43608
2560	-5.47507
2561	-5.40012
2562	-5.46505
2563	-5.47158
2564	-5.42964
2565	-5.47646
2566	-5.48763
2567	-5.50434
2568	-5.36239
2569	-5.31469
2570	-5.39513
2571	-5.40401
2572	-5.45115
2573	-5.40666
2574	-5.33853
2575	-5.29743
2576	-5.44081
2577	-5.46533
2578	-5.50391
2579	-5.51169
2580	-5.54549
2581	-5.54803
2582	-5.53583
2583	-5.49056
2584	-5.39274
2585	-5.28334
2586	-5.29805
2587	-5.29745
2588	-5.23042
2589	-5.24692
2590	-5.35629
2591	-5.32648
2592	-5.25743
2593	-5.26811
2594	-5.31152
2595	-5.32937
2596	-5.41828
2597	-5.46051
2598	-5.42863
2599	-5.48786
2600	-5.37772
2601	-5.3463
2602	-5.30376
2603	-5.36712
2604	-5.34842
2605	-5.37644
2606	-5.47076
2607	-5.52459
2608	-5.53951
2609	-5.55714
2610	-5.52738
2611	-5.46551
2612	-5.3942
2613	-5.45262
2614	-5.4259
2615	-5.43092
2616	-5.38585
2617	-5.34967
2618	-5.44349
2619	-5.39062
2620	-5.38557
2621	-5.43913
2622	-5.45801
2623	-5.50311
2624	-5.44049
2625	-5.41068
2626	-5.35528
2627	-5.43582
2628	-5.39858
2629	-5.46903
2630	-5.42899
2631	-5.39026
2632	-5.40434
2633	-5.42361
2634	-5.37196
2635	-5.45857
2636	-5.49453
2637	-5.5109
2638	-5.55628
2639	-5.45762
2640	-5.44722
2641	-5.35352
2642	-5.32953
2643	-5.42586
2644	-5.42587
2645	-5.51337
2646	-5.36588
2647	-5.37692
2648	-5.43513
2649	-5.41536
2650	-5.48387
2651	-5.48338
2652	-5.61518
2653	-5.51518
2654	-5.59176
2655	-5.61169
2656	-5.52319
2657	-5.56103
2658	-5.55583
2659	-5.51967
2660	-5.56241
2661	-5.5879
2662	-5.54464
2663	-5.4553
2664	-5.50718
2665	-5.4981
2666	-5.54739
2667	-5.50134
2668	-5.58215
2669	-5.63519
2670	-5.5983
2671	-5.56382
2672	-5.57671
2673	-5.58648
2674	-5.5277
2675	-5.48612
2676	-5.51865
2677	-5.51122
2678	-5.55387
2679	-5.61003
2680	-5.57571
2681	-5.63234
2682	-5.59509
2683	-5.57149
2684	-5.52212
2685	-5.46126
2686	-5.51445
2687	-5.56714
2688	-5.64191
2689	-5.56099
2690	-5.49047
2691	-5.3788
2692	-5.41405
2693	-5.37059
2694	-5.39822
2695	-5.47608
2696	-5.5414
2697	-5.5655
2698	-5.60424
2699	-5.58878
2700	-5.68351
2701	-5.56914
2702	-5.52864
2703	-5.51649
2704	-5.55339
2705	-5.63708
2706	-5.62477
2707	-5.53379
2708	-5.54386
2709	-5.56081
2710	-5.53573
2711	-5.48592
2712	-5.47707
2713	-5.49421
2714	-5.52133
2715	-5.54792
2716	-5.55852
2717	-5.55213
2718	-5.53895
2719	-5.56875
2720	-5.55978
2721	-5.52084
2722	-5.47491
2723	-5.57122
2724	-5.60052
2725	-5.65061
2726	-5.56564
2727	-5.49734
2728	-5.60074
2729	-5.55745
2730	-5.51589
2731	-5.5472
2732	-5.57372
2733	-5.57077
2734	-5.61239
2735	-5.65971
2736	-5.57508
2737	-5.61984
2738	-5.5561
2739	-5.60134
2740	-5.61889
2741	-5.51198
2742	-5.51894
2743	-5.61627
2744	-5.57425
2745	-5.64775
2746	-5.54484
2747	-5.52573
2748	-5.56671
2749	-5.52529
2750	-5.46798
2751	-5.4045
2752	-5.42838
2753	-5.42102
2754	-5.57538
2755	-5.62217
2756	-5.59963
2757	-5.47601
2758	-5.43917
2759	-5.41978
2760	-5.3676
2761	-5.48199
2762	-5.43869
2763	-5.48682
2764	-5.46355
2765	-5.54512
2766	-5.55867
2767	-5.62047
2768	-5.63194
2769	-5.48031
2770	-5.44577
2771	-5.38543
2772	-5.38901
2773	-5.45276
2774	-5.52668
2775	-5.57236
2776	-5.52342
2777	-5.51381
2778	-5.46764
2779	-5.423
2780	-5.40573
2781	-5.41287
2782	-5.37016
2783	-5.35609
2784	-5.45157
2785	-5.50907
2786	-5.51192
2787	-5.43653
2788	-5.47719
2789	-5.50289
2790	-5.36483
2791	-5.37735
2792	-5.44562
2793	-5.46552
2794	-5.34239
2795	-5.41694
2796	-5.51151
2797	-5.5703
2798	-5.54833
2799	-5.58263
2800	-5.51039
2801	-5.43977
2802	-5.44718
2803	-5.44387
2804	-5.48327
2805	-5.46539
2806	-5.42817
2807	-5.34845
2808	-5.49722
2809	-5.45243
2810	-5.50699
2811	-5.46256
2812	-5.49328
2813	-5.45558
2814	-5.54673
2815	-5.56753
2816	-5.49578
2817	-5.43573
2818	-5.57027
2819	-5.56386
2820	-5.57052
2821	-5.59687
2822	-5.5432
2823	-5.5296
2824	-5.56277
2825	-5.53518
2826	-5.56144
2827	-5.53849
2828	-5.62385
2829	-5.52233
2830	-5.53049
2831	-5.53246
2832	-5.56106
2833	-5.49472
2834	-5.49995
2835	-5.38845
2836	-5.43962
2837	-5.46386
2838	-5.47133
2839	-5.43774
2840	-5.39948
2841	-5.44008
2842	-5.46825
2843	-5.55098
2844	-5.53204
2845	-5.38988
2846	-5.36012
2847	-5.33153
2848	-5.34344
2849	-5.43699
2850	-5.53517
2851	-5.59978
2852	-5.55508
2853	-5.64059
2854	-5.64399
2855	-5.51442
2856	-5.59523
2857	-5.5539
2858	-5.4895
2859	-5.48397
2860	-5.56239
2861	-5.53566
2862	-5.54493
2863	-5.44829
2864	-5.425
2865	-5.53662
2866	-5.4191
2867	-5.38798
2868	-5.42046
2869	-5.46253
2870	-5.46488
2871	-5.42512
2872	-5.48768
2873	-5.5089
2874	-5.58408
2875	-5.6123
2876	-5.67135
2877	-5.6431
2878	-5.73875
2879	-5.64513
2880	-5.65878
2881	-5.54703
2882	-5.48846
2883	-5.4802
2884	-5.50502
2885	-5.53184
2886	-5.51254
2887	-5.5869
2888	-5.58079
2889	-5.53537
2890	-5.53264
2891	-5.59619
2892	-5.58168
2893	-5.54261
2894	-5.59757
2895	-5.57496
2896	-5.58554
2897	-5.55141
2898	-5.53406
2899	-5.49844
2900	-5.46861
2901	-5.4502
2902	-5.50098
2903	-5.50998
2904	-5.51032
2905	-5.5425
2906	-5.53798
2907	-5.49882
2908	-5.46537
2909	-5.46087
2910	-5.54123
2911	-5.56001
2912	-5.48864
2913	-5.48362
2914	-5.44747
2915	-5.51254
2916	-5.54275
2917	-5.64586
2918	-5.59583
2919	-5.60476
2920	-5.58152
2921	-5.64482
2922	-5.58615
2923	-5.56208
2924	-5.51097
2925	-5.40944
2926	-5.47353
2927	-5.41203
2928	-5.47936
2929	-5.44404
2930	-5.43132
2931	-5.38156
2932	-5.30758
2933	-5.32168
2934	-5.46989
2935	-5.47066
2936	-5.50097
2937	-5.50199
2938	-5.50407
2939	-5.44079
2940	-5.36879
2941	-5.3448
2942	-5.37786
2943	-5.43936
2944	-5.50369
2945	-5.59402
2946	-5.52413
2947	-5.57572
2948	-5.56081
2949	-5.55599
2950	-5.47106
2951	-5.38039
2952	-5.44464
2953	-5.38375
2954	-5.38215
2955	-5.38287
2956	-5.36107
2957	-5.47557
2958	-5.41762
2959	-5.36706
2960	-5.26247
2961	-5.31804
2962	-5.40529
2963	-5.32607
2964	-5.28938
2965	-5.26973
2966	-5.30297
2967	-5.41429
2968	-5.39418
2969	-5.35309
2970	-5.37808
2971	-5.40845
2972	-5.31024
2973	-5.41417
2974	-5.49235
2975	-5.53126
2976	-5.45231
2977	-5.51994
2978	-5.55699
2979	-5.58425
2980	-5.66076
2981	-5.68293
2982	-5.65201
2983	-5.49013
2984	-5.49793
2985	-5.43504
2986	-5.45704
2987	-5.45164
2988	-5.40345
2989	-5.48814
2990	-5.51346
2991	-5.49182
2992	-5.46142
2993	-5.41021
2994	-5.42055
2995	-5.38621
2996	-5.46444
2997	-5.43378
2998	-5.50524
2999	-5.37772
3000	-5.42964
3001	-5.32649
3002	-5.33761
3003	-5.34402
3004	-5.45552
3005	-5.44611
3006	-5.41739
3007	-5.37527
3008	-5.34512
3009	-5.41447
3010	-5.33094
3011	-5.44143
3012	-5.35502
3013	-5.42925
3014	-5.4804
3015	-5.57731
3016	-5.54643
3017	-5.58284
3018	-5.50606
3019	-5.56814
3020	-5.5472
3021	-5.50693
3022	-5.42708
3023	-5.4782
3024	-5.42037
3025	-5.49878
3026	-5.42061
3027	-5.48399
3028	-5.44847
3029	-5.4037
3030	-5.30311
3031	-5.29714
3032	-5.24981
3033	-5.39561
3034	-5.45495
3035	-5.43444
3036	-5.49168
3037	-5.53905
3038	-5.45146
3039	-5.44202
3040	-5.37478
3041	-5.35623
3042	-5.33388
3043	-5.371
3044	-5.38412
3045	-5.35548
3046	-5.45788
3047	-5.48133
3048	-5.43561
3049	-5.45023
3050	-5.44964
3051	-5.47396
3052	-5.43617
3053	-5.47628
3054	-5.38255
3055	-5.38471
3056	-5.33891
3057	-5.38779
3058	-5.34888
3059	-5.37802
3060	-5.436
3061	-5.54345
3062	-5.52219
3063	-5.51318
3064	-5.46249
3065	-5.45338
3066	-5.39623
3067	-5.39116
3068	-5.44631
3069	-5.42115
3070	-5.50309
3071	-5.51993
3072	-5.42664
3073	-5.3964
3074	-5.43826
3075	-5.41955
3076	-5.48987
3077	-5.44501
3078	-5.43591
3079	-5.44902
3080	-5.45661
3081	-5.46584
3082	-5.50393
3083	-5.43483
3084	-5.57806
3085	-5.63616
3086	-5.62375
3087	-5.50776
3088	-5.43345
3089	-5.46004
3090	-5.50298
3091	-5.3836
3092	-5.48497
3093	-5.48054
3094	-5.51025
3095	-5.49673
3096	-5.46283
3097	-5.33282
3098	-5.54988
3099	-5.473
3100	-5.49992
3101	-5.36831
3102	-5.42793
3103	-5.49069
3104	-5.41425
3105	-5.42916
3106	-5.51048
3107	-5.41204
3108	-5.49418
3109	-5.46421
3110	-5.42385
3111	-5.47986
3112	-5.42994
3113	-5.40469
3114	-5.49421
3115	-5.56656
3116	-5.42463
3117	-5.46443
3118	-5.42058
3119	-5.49493
3120	-5.49944
3121	-5.50482
3122	-5.46785
3123	-5.42658
3124	-5.55459
3125	-5.57895
3126	-5.56057
3127	-5.556
3128	-5.60246
3129	-5.54335
3130	-5.57839
3131	-5.58921
3132	-5.63741
3133	-5.604
3134	-5.63036
3135	-5.77648
3136	-5.65852
3137	-5.57493
3138	-5.58903
3139	-5.56771
3140	-5.47001
3141	-5.52918
3142	-5.46743
3143	-5.48975
3144	-5.55555
3145	-5.54233
3146	-5.5585
3147	-5.56281
3148	-5.45877
3149	-5.37873
3150	-5.38487
3151	-5.39998
3152	-5.38298
3153	-5.35086
3154	-5.37747
3155	-5.39412
3156	-5.35919
3157	-5.36675
3158	-5.38939
3159	-5.50454
3160	-5.47909
3161	-5.67275
3162	-5.63341
3163	-5.65245
3164	-5.69199
3165	-5.6387
3166	-5.60455
3167	-5.5466
3168	-5.59308
3169	-5.64838
3170	-5.61676
3171	-5.64671
3172	-5.66562
3173	-5.6627
3174	-5.65602
3175	-5.61629
3176	-5.54584
3177	-5.55059
3178	-5.53474
3179	-5.53882
3180	-5.58234
3181	-5.59236
3182	-5.57248
3183	-5.66783
3184	-5.64999
3185	-5.72801
3186	-5.72247
3187	-5.7733
3188	-5.71904
3189	-5.65085
3190	-5.67357
3191	-5.71616
3192	-5.68951
3193	-5.65077
3194	-5.665
3195	-5.68062
3196	-5.63356
3197	-5.75572
3198	-5.72306
3199	-5.57359
3200	-5.5921
3201	-5.65396
3202	-5.61147
3203	-5.63139
3204	-5.62409
3205	-5.54842
3206	-5.53546
3207	-5.5871
3208	-5.58746
3209	-5.51385
3210	-5.51466
3211	-5.5018
3212	-5.57209
3213	-5.4287
3214	-5.45005
3215	-5.55977
3216	-5.51965
3217	-5.43597
3218	-5.49957
3219	-5.46431
3220	-5.44503
3221	-5.54045
