x	y	z	r
17.6581	21.66	17.9693	33.2243
17.6581	21.66	17.9693	33.2243
18.7222	21.0003	16.9236	32.832
18.5213	20.5408	18.3457	33.1892
18.1287	20.733	18.4384	33.1434
17.0212	20.7259	19.0425	32.8922
16.1531	20.956	19.2785	32.7374
15.4616	20.9666	18.476	31.9378
16.3145	22.4003	16.7953	32.404
15.5938	22.612	17.429	32.5306
15.5938	22.612	17.429	32.5306
15.4469	23.3546	16.7452	32.6258
15.2523	22.8563	16.1318	31.8634
13.6483	24.0798	15.8513	31.8964
13.7745	23.4105	17.3855	32.2497
13.7745	23.4105	17.3855	32.2497
12.7455	22.7702	17.7601	31.565
12.7455	22.7702	17.7601	31.565
12.7455	22.7702	17.7601	31.565
13.5521	21.7256	18.004	31.3018
12.3967	21.9235	18.2162	31.0829
12.3967	21.9235	18.2162	31.0829
10.0427	22.4026	18.1317	30.5203
9.33097	22.3775	18.4181	30.4474
10.6994	21.2996	18.2016	29.9908
9.58307	20.8079	19.8142	30.2887
9.58307	20.8079	19.8142	30.2887
10.0802	19.1011	19.4356	29.0552
9.939	20.298	19.7237	29.9969
9.30402	20.7171	18.7043	29.4213
10.073	19.5139	18.5285	28.7326
10.073	19.5139	18.5285	28.7326
10.073	19.5139	18.5285	28.7326
9.53012	19.4089	18.9881	28.7763
10.1372	18.2857	18.8618	28.1584
8.84045	19.4765	17.8445	27.8552
8.52792	18.5465	17.0078	26.5699
7.14072	18.4787	17.2655	26.2783
7.05282	19.1717	17.9287	27.1797
7.05591	17.7099	17.6423	25.9746
8.72209	15.8472	17.7289	25.3283
8.72209	15.8472	17.7289	25.3283
9.5415	15.5674	16.3597	24.5158
10.1958	14.4503	15.7948	23.7117
10.1958	14.4503	15.7948	23.7117
10.5354	12.5969	15.186	22.3671
10.5354	12.5969	15.186	22.3671
10.2353	13.0769	15.8355	22.9463
9.74844	13.1747	15.8972	22.8326
9.28639	12.9253	15.9505	22.5326
8.63662	12.3136	16.3912	22.2461
8.31156	10.4799	15.6397	20.5793
7.58263	9.64677	15.2531	19.5758
7.58263	9.64677	15.2531	19.5758
6.62185	11.1656	14.5437	19.4946
6.62185	11.1656	14.5437	19.4946
6.5642	9.23421	14.6052	18.4843
6.81506	10.5652	13.9053	18.7464
6.81506	10.5652	13.9053	18.7464
5.85986	10.6583	13.7657	18.3693
4.9523	10.534	14.2124	18.3707
5.25338	10.5952	14.0185	18.3405
3.78437	10.0527	13.729	17.4316
3.78437	10.0527	13.729	17.4316
4.00598	10.3354	14.5319	18.2769
3.99612	10.1338	14.5431	18.1705
2.00816	8.95064	14.7805	17.3957
2.23856	9.31201	14.849	17.6696
2.23856	9.31201	14.849	17.6696
2.12008	9.9345	15.4318	18.4751
2.8127	9.4603	15.5571	18.4237
4.2734	8.48314	15.7737	18.4129
4.15033	9.17586	16.9105	19.6822
4.94313	9.24119	16.6052	19.6359
5.65419	6.59281	14.8908	17.2387
4.63149	5.83593	14.248	16.0784
5.04345	6.46978	13.7272	15.9916
4.36	6.09545	12.8521	14.8775
4.81836	5.18311	13.0663	14.8596
4.81836	5.18311	13.0663	14.8596
4.81836	5.18311	13.0663	14.8596
4.81836	5.18311	13.0663	14.8596
4.37003	6.35249	11.8944	14.1749
3.49025	6.22264	11.8704	13.8495
4.34152	6.2385	11.2548	13.5808
3.84905	6.33892	11.4708	13.6593
3.24362	6.68632	10.5557	12.9093
3.24362	6.68632	10.5557	12.9093
2.72063	6.48058	9.67199	11.9561
2.72063	6.48058	9.67199	11.9561
2.56151	8.246	8.21621	11.9191
3.23195	6.62422	8.95827	11.6007
3.23195	6.62422	8.95827	11.6007
2.00762	6.29673	9.30334	11.4119
2.00762	6.29673	9.30334	11.4119
2.00762	6.29673	9.30334	11.4119
1.35131	5.46225	8.41902	10.1263
0.70699	5.98446	8.34319	10.2919
1.0477	6.63721	7.26544	9.89631
0.429486	6.12041	6.64652	9.04545
1.58995	5.4163	6.77507	8.8185
1.99038	5.43098	7.21989	9.25116
2.9095	6.65891	5.544	9.14014
2.94379	7.08823	4.85202	9.08025
2.94379	7.08823	4.85202	9.08025
3.77273	7.08268	6.14727	10.1087
4.94183	7.3722	5.85718	10.6338
4.94183	7.3722	5.85718	10.6338
3.86019	8.23202	5.39155	10.5705
4.06609	8.60081	4.83537	10.6718
4.56045	8.39975	4.81155	10.7007
4.56045	8.39975	4.81155	10.7007
3.26389	9.281	4.55816	10.8428
3.36066	8.88628	3.84294	10.2483
3.36066	8.88628	3.84294	10.2483
3.58883	7.91819	2.42315	9.02492
3.29708	7.77749	1.19098	8.53104
2.9967	7.98572	-0.513035	8.54489
2.9967	7.98572	-0.513035	8.54489
2.9967	7.98572	-0.513035	8.54489
2.78507	7.2345	-0.427308	7.76384
3.5268	6.81535	0.623851	7.69912
3.87698	6.35389	-0.443439	7.45651
5.3318	6.59887	-1.17175	8.56424
5.12022	6.42348	-2.31377	8.53413
5.12022	6.42348	-2.31377	8.53413
4.84212	7.37438	-1.46001	8.94199
4.84212	7.37438	-1.46001	8.94199
5.92231	6.35886	-1.13525	8.76343
6.02136	5.95317	-2.44244	8.81263
6.02136	5.95317	-2.44244	8.81263
6.02136	5.95317	-2.44244	8.81263
5.47831	5.31503	-1.64673	7.80853
5.47831	5.31503	-1.64673	7.80853
3.60603	7.39294	-2.31137	8.54409
3.44668	7.38196	-2.34575	8.47794
1.83297	8.18747	-1.2433	8.48176
1.66155	7.75336	-2.5578	8.33173
1.82372	6.6154	-1.99699	7.14684
1.5204	6.86837	-1.03519	7.11039
1.90294	6.37322	-0.521841	6.67169
1.03359	5.0965	-0.513188	5.22551
1.03359	5.0965	-0.513188	5.22551
1.21612	3.92111	-0.344533	4.1198
0.109105	4.98987	-0.30846	5.00059
-1.19311	4.08917	0.67505	4.31283
-1.19311	4.08917	0.67505	4.31283
-0.181049	4.05584	0.608877	4.10529
-0.818439	3.32256	0.956374	3.55301
-2.28156	2.62728	0.611857	3.53306
-1.57357	2.87683	1.15551	3.4767
-2.44334	2.82443	0.740191	3.80725
-1.77382	3.12949	0.715418	3.66769
-1.77382	3.12949	0.715418	3.66769
-1.84796	3.70563	1.50914	4.40729
-2.00042	3.50575	0.389296	4.05506
-1.82751	2.48102	-0.665266	3.15244
-1.82751	2.48102	-0.665266	3.15244
-2.62568	0.478044	-1.76877	3.20176
-2.62568	0.478044	-1.76877	3.20176
-1.41245	0.894802	-2.43906	2.95714
0.445603	0.770267	-3.37461	3.48996
0.680362	0.315811	-3.02624	3.11781
0.680362	0.315811	-3.02624	3.11781
0.305344	-0.234569	-3.64038	3.66069
0.305344	-0.234569	-3.64038	3.66069
0.305344	-0.234569	-3.64038	3.66069
-0.538377	0.493028	-2.92063	3.01049
-0.83862	1.12736	-2.00907	2.45165
-0.654914	2.10589	-1.12285	2.47476
-0.654914	2.10589	-1.12285	2.47476
-0.654914	2.10589	-1.12285	2.47476
-0.654914	2.10589	-1.12285	2.47476
-0.654914	2.10589	-1.12285	2.47476
-0.654914	2.10589	-1.12285	2.47476
-0.654914	2.10589	-1.12285	2.47476
-0.654914	2.10589	-1.12285	2.47476
0.543284	1.87687	-0.515015	2.02065
0.543284	1.87687	-0.515015	2.02065
0.543284	1.87687	-0.515015	2.02065
-0.0948231	1.33668	-0.142863	1.34763
1.16041	0.235998	-0.267382	1.21398
0.700416	0.0137411	0.237734	0.73979
0.700416	0.0137411	0.237734	0.73979
0.126402	0.931964	0.264928	0.977099
0.567821	-0.115914	-0.180817	0.607085
0.567821	-0.115914	-0.180817	0.607085
0.567821	-0.115914	-0.180817	0.607085
0.567821	-0.115914	-0.180817	0.607085
0.567821	-0.115914	-0.180817	0.607085
0.567821	-0.115914	-0.180817	0.607085
0.400142	-1.26195	-0.297546	1.3569
0.400142	-1.26195	-0.297546	1.3569
0.0402562	-1.38299	0.0190661	1.3837
0.0402562	-1.38299	0.0190661	1.3837
0.0402562	-1.38299	0.0190661	1.3837
-0.242852	-1.20882	0.390353	1.29329
-0.160249	-0.252645	0.880656	0.930088
-0.160249	-0.252645	0.880656	0.930088
-0.160249	-0.252645	0.880656	0.930088
-0.160249	-0.252645	0.880656	0.930088
-0.160249	-0.252645	0.880656	0.930088
-0.160249	-0.252645	0.880656	0.930088
-0.160249	-0.252645	0.880656	0.930088
-0.128611	-0.547837	0.497176	0.7509
-0.213271	-0.0681083	-0.824294	0.854157
0.801037	-1.93728	-0.602815	2.18131
0.801037	-1.93728	-0.602815	2.18131
0.801037	-1.93728	-0.602815	2.18131
-1.28799	-2.01766	-0.335909	2.41717
-1.54047	-2.21755	0.636627	2.77415
-1.09507	-0.622871	0.785247	1.4845
-1.09507	-0.622871	0.785247	1.4845
0.97329	-1.83243	0.0897745	2.07682
-0.235567	-2.57215	-0.424453	2.61756
0.0549731	-2.85633	0.0119703	2.85689
0.197304	-2.32425	-0.350927	2.35886
-1.53632	-1.53078	-1.47458	2.62258
-2.13227	-0.17681	-0.664519	2.24041
-2.13227	-0.17681	-0.664519	2.24041
-1.4731	0.358835	-1.0903	1.8675
-1.64283	0.290797	-0.478179	1.73555
-1.64283	0.290797	-0.478179	1.73555
-1.64283	0.290797	-0.478179	1.73555
-1.64283	0.290797	-0.478179	1.73555
-1.64283	0.290797	-0.478179	1.73555
-1.64283	0.290797	-0.478179	1.73555
-1.37039	0.508425	-0.572442	1.56976
-1.37039	0.508425	-0.572442	1.56976
-1.37039	0.508425	-0.572442	1.56976
