x	y	z	r
-0.942434	2.57307	1.09228	2.94991
-0.634252	3.21153	0.965097	3.41286
-0.392581	2.38075	1.22822	2.70751
-0.392581	2.38075	1.22822	2.70751
0.155692	2.07375	1.3837	2.49786
0.155692	2.07375	1.3837	2.49786
0.155692	2.07375	1.3837	2.49786
-0.0564932	1.9015	1.6994	2.55086
-0.0564932	1.9015	1.6994	2.55086
-0.0564932	1.9015	1.6994	2.55086
-0.0564932	1.9015	1.6994	2.55086
-0.0564932	1.9015	1.6994	2.55086
-0.875277	1.81385	1.30349	2.39901
-1.52403	0.956273	0.65339	1.91417
-1.52403	0.956273	0.65339	1.91417
-0.993884	-0.0322867	-0.00262908	0.994412
-0.993884	-0.0322867	-0.00262908	0.994412
-1.37137	-0.928978	-1.17494	2.0308
-0.221746	-0.381694	0.0107733	0.441563
0.0957985	-0.453904	-0.244574	0.524426
0.0957985	-0.453904	-0.244574	0.524426
0.0957985	-0.453904	-0.244574	0.524426
0.0957985	-0.453904	-0.244574	0.524426
-0.886538	0.413026	-0.997401	1.39691
-0.786254	0.244955	-0.282721	0.870706
-0.786254	0.244955	-0.282721	0.870706
0.214229	-0.750755	-0.126283	0.790869
0.214229	-0.750755	-0.126283	0.790869
0.214229	-0.750755	-0.126283	0.790869
0.214229	-0.750755	-0.126283	0.790869
0.214229	-0.750755	-0.126283	0.790869
1.22446	-1.23824	-0.0516535	1.74218
1.22446	-1.23824	-0.0516535	1.74218
1.22446	-1.23824	-0.0516535	1.74218
1.22446	-1.23824	-0.0516535	1.74218
1.22446	-1.23824	-0.0516535	1.74218
1.22446	-1.23824	-0.0516535	1.74218
1.22446	-1.23824	-0.0516535	1.74218
0.181913	-0.14457	1.12802	1.15171
0.181913	-0.14457	1.12802	1.15171
1.01767	0.0362785	0.801328	1.2958
0.698663	-0.54193	0.375286	0.96055
0.698663	-0.54193	0.375286	0.96055
0.698663	-0.54193	0.375286	0.96055
0.0790429	0.194803	0.871165	0.896172
0.0790429	0.194803	0.871165	0.896172
0.0790429	0.194803	0.871165	0.896172
-0.477822	-0.613079	0.262733	0.820493
-0.477822	-0.613079	0.262733	0.820493
-0.477822	-0.613079	0.262733	0.820493
-0.91006	0.106791	0.341397	0.977837
-0.91006	0.106791	0.341397	0.977837
-0.91006	0.106791	0.341397	0.977837
-0.91006	0.106791	0.341397	0.977837
-2.02009	0.504906	1.16522	2.38609
-2.02009	0.504906	1.16522	2.38609
-2.50747	-0.602506	0.788829	2.69679
-2.50747	-0.602506	0.788829	2.69679
-1.7791	-1.68448	1.19377	2.7254
-2.04139	-1.63479	1.87464	3.21777
-1.37461	-1.06671	2.76918	3.27044
-0.616853	-0.00646834	1.94175	2.03739
-0.0419555	0.824557	2.18094	2.33199
-0.663664	0.00676049	1.83145	1.948
-0.663664	0.00676049	1.83145	1.948
-0.663664	0.00676049	1.83145	1.948
-0.625532	-0.0113213	1.532	1.65483
-0.469829	-0.185747	1.23696	1.33615
-0.469829	-0.185747	1.23696	1.33615
0.276225	-0.0934006	0.833765	0.883282
-0.212975	0.0158379	0.564377	0.603432
-0.212975	0.0158379	0.564377	0.603432
-0.212975	0.0158379	0.564377	0.603432
0.063294	-1.06743	1.51724	1.85619
-0.998067	-0.407468	0.390615	1.14663
-0.998067	-0.407468	0.390615	1.14663
-1.8648	0.723785	1.58742	2.55367
-1.8648	0.723785	1.58742	2.55367
-1.8648	0.723785	1.58742	2.55367
-0.835585	0.653776	2.21371	2.45482
-0.835585	0.653776	2.21371	2.45482
-0.835585	0.653776	2.21371	2.45482
-0.884121	0.486251	1.49929	1.80721
-0.884121	0.486251	1.49929	1.80721
-0.755652	-0.460792	2.50578	2.65749
-1.35883	-0.771994	2.23143	2.72428
-2.11678	-0.606876	2.10873	3.0489
-2.11678	-0.606876	2.10873	3.0489
-2.11678	-0.606876	2.10873	3.0489
-2.11678	-0.606876	2.10873	3.0489
-0.92758	-0.703897	1.25511	1.71207
