x	y	z	r
-1.18373	0.101099	-2.05837	2.37662
-1.18373	0.101099	-2.05837	2.37662
-1.18373	0.101099	-2.05837	2.37662
-1.18373	0.101099	-2.05837	2.37662
-1.18373	0.101099	-2.05837	2.37662
-1.18373	0.101099	-2.05837	2.37662
-1.18373	0.101099	-2.05837	2.37662
-1.18373	0.101099	-2.05837	2.37662
-1.30103	-0.303755	-3.78488	4.01376
-1.30103	-0.303755	-3.78488	4.01376
-0.99056	-2.59244	-1.35254	3.08729
-2.44824	-3.34451	-2.01555	4.60891
-4.27995	-2.94548	-2.31207	5.68678
-4.27995	-2.94548	-2.31207	5.68678
-4.27995	-2.94548	-2.31207	5.68678
-4.27995	-2.94548	-2.31207	5.68678
-1.40605	-3.17994	-4.37499	5.58834
0.420298	-3.09592	-6.81407	7.49619
0.420298	-3.09592	-6.81407	7.49619
0.517676	-2.8703	-6.27708	6.92158
-0.57765	-2.65166	-6.3769	6.93036
-0.57765	-2.65166	-6.3769	6.93036
-3.30389	-1.99712	-4.10139	5.63254
-3.30389	-1.99712	-4.10139	5.63254
-0.70363	-3.75173	-1.97917	4.29973
-0.415878	-4.29229	-4.37449	6.14271
2.07329	-2.23994	-3.61168	4.72865
2.07329	-2.23994	-3.61168	4.72865
2.07329	-2.23994	-3.61168	4.72865
