L	block_ave	err
3223	-5.459691909020848	0.0009375636964305812
3228	-5.459698069630182	0.0009538160840629263
3233	-5.459724749699727	0.0009665833500628715
3238	-5.459717640939973	0.0009606119475379797
3243	-5.459688836935497	0.0009332499446192727
3248	-5.459709888075917	0.0009435944461698125
3253	-5.4597297683988035	0.0009940485077726464
3258	-5.45974307885667	0.0009828256791105268
3263	-5.459670898787955	0.0009805165641434787
3268	-5.459725665142048	0.0009477696550196688
3273	-5.459723163965134	0.0009663456623034111
3278	-5.459731564035357	0.0009506843240470495
3283	-5.459666032912772	0.0009854094170490893
3288	-5.45968622728983	0.0009838716652174877
3293	-5.459686524435738	0.0009495457919054378
3298	-5.459720678315978	0.000949684241479742
3303	-5.459698549622759	0.0009519640855928529
3308	-5.459678980256575	0.0009723723748087543
3313	-5.459708460730458	0.0009462700511039872
3318	-5.459729671448664	0.0009592988721950961
3323	-5.459741623693451	0.0009499225461317315
3328	-5.459673401963143	0.0009261748223551229
3333	-5.459671927852784	0.0009330570453268398
3338	-5.459693771357685	0.0009169547349856564
3343	-5.459734476528135	0.0009762438627154608
3348	-5.4596934012893605	0.0009950685828021878
3353	-5.459692823195494	0.0009787051244706897
3358	-5.459706507432833	0.0009869507159525747
3363	-5.459729598331603	0.0009186450828894103
3368	-5.459742918405341	0.0009281593314199996
3373	-5.459673161493097	0.0009323846458790173
3378	-5.459672361664508	0.0010179967098848431
3383	-5.4596834437292525	0.0010434655398090132
3388	-5.459723898453122	0.0009414226620053389
3393	-5.4596972845253635	0.0009760574273500809
3398	-5.459678912785832	0.0009423754257784943
3403	-5.459732322688684	0.000988616500340868
3408	-5.459732573376903	0.0009929460453388646
3413	-5.459734813625583	0.0009430669818060156
3418	-5.459666508552626	0.0009572596317562068
3423	-5.459687345735337	0.0009087438244378466
3428	-5.459705471713677	0.0009094597607377414
3433	-5.459734092087949	0.0009339863747220972
3438	-5.459738776132878	0.0009361661205888332
3443	-5.459671077148036	0.0009281202224475073
3448	-5.459672198135854	0.000906750274250097
3453	-5.4596873405975455	0.000955720374028295
3458	-5.459717339562847	0.0009920474344795533
3463	-5.459713312497995	0.0009639117307201394
3468	-5.459690025170606	0.000973347639708955
3473	-5.45973712751113	0.0009615198168708382
3478	-5.459690920410816	0.0009428365042437979
3483	-5.459730902264547	0.0009528003996252921
3488	-5.459695299708893	0.0009519987241615152
3493	-5.4596790390371135	0.0009727398171570706
3498	-5.459726690583754	0.000996000109058302
3503	-5.459704747701164	0.0009695148097905319
3507	-5.45972023998281	0.0009736784300813785
3512	-5.459704882134493	0.0009496168078632187
3517	-5.459689346454046	0.000986585592600851
3522	-5.45974147063443	0.0009479035030992768
3527	-5.459683088494634	0.0009629682416785551
3532	-5.45972178700513	0.0009949452867749962
3537	-5.4597020881983225	0.0010010105373573514
3542	-5.459688836935494	0.001008504340452952
3547	-5.4597380271054	0.0010057529667042693
3552	-5.459685164816602	0.0009734107545124527
3557	-5.459718477629625	0.0009319216619232301
3562	-5.459711292993504	0.0009272054293550415
3567	-5.459688772517922	0.0009427699731156757
3572	-5.4597171468536265	0.0009622934150621189
3577	-5.459693469729669	0.0009713410545140763
3582	-5.459721717138855	0.0009746771494843115
3587	-5.459729259115149	0.0009618113364488061
3592	-5.45967273733797	0.0009689420906095237
3597	-5.459677449473282	0.0009369745041913619
3602	-5.459701512907485	0.0009575846772148927
3607	-5.459732217969893	0.0009950807397682627
3612	-5.459742268404836	0.000960949269329515
3617	-5.459675093659971	0.000961599818965169
3622	-5.459680606318876	0.0009673568261604131
3627	-5.459723333554708	0.0009985546003606633
3632	-5.459734994875239	0.0009724807035822904
3637	-5.459734395838391	0.0010266804753462189
3642	-5.459681019132023	0.0009981404368560166
3647	-5.4596873822099585	0.0009623066150046235
3652	-5.459729870014819	0.0009625558356673434
3657	-5.459690240373015	0.00092653577351691
3662	-5.459723439538023	0.000927346750827916
3667	-5.459703090902163	0.0009607079594408309
3672	-5.459690025170607	0.0009962575728904575
3677	-5.459708120267125	0.0009987449174575697
3682	-5.459703019031526	0.0009749600126932439
3687	-5.459730312690234	0.0009060427960620475
3692	-5.459739113498658	0.0009157646269520616
3697	-5.459679115238582	0.0009122043909890665
3702	-5.4596866483982645	0.0009298341309688728
3707	-5.459725655536717	0.0009619695115301969
3712	-5.459705717760872	0.001000391973219821
3717	-5.459732570340385	0.0009676554659768907
3722	-5.459698681839322	0.0010106211954808563
3727	-5.459689071339038	0.0009547751481582258
3732	-5.459716208910541	0.0009277956703609798
3737	-5.459707930047222	0.0009424465708512926
3742	-5.459729149724926	0.0009271780745941743
3747	-5.459739943453514	0.0009481252070592409
3752	-5.4596660329127715	0.0009552088423214729
3757	-5.459680862170066	0.0009634548664981765
3762	-5.4597388943059	0.0009751954923703838
3767	-5.459686493552463	0.0009987612354357147
3772	-5.459720920076964	0.0009504638731521827
3777	-5.459732918963259	0.0009321672633511898
3782	-5.4596717144408125	0.0008889280599524361
3787	-5.459681083171295	0.0009331227450063795
3792	-5.459725825643379	0.0009385966704628512
3797	-5.4597056819465735	0.0009708632254244543
3802	-5.459729259188614	0.00104393161103082
3807	-5.459702088198319	0.0009993926798187805
3812	-5.459687343723721	0.0010100302814307967
3817	-5.459724882670643	0.0010100939779687386
3822	-5.459730755907097	0.0010037375798218596
3827	-5.459727178508976	0.0009805290340675857
3832	-5.459731878392489	0.000996999215703493
3837	-5.459692546019525	0.0009502296898717899
3842	-5.459686558523206	0.0009538662787668767
3847	-5.4597306694635686	0.000952109612841676
3852	-5.459720832065493	0.0009283925993532435
3857	-5.459730743458487	0.0009338990075529318
3862	-5.459726729192011	0.0009727113613026015
3867	-5.459693560799687	0.0010124335861997815
3872	-5.459680424955155	0.001004515303660221
3877	-5.4597306110757335	0.0009763826507560015
3882	-5.4597240926471535	0.0009404845947711392
3887	-5.459729650457457	0.0009275747072850684
3892	-5.4597300093340495	0.0009615344427139424
3897	-5.459692599676032	0.0009619035781483334
3902	-5.459687136104082	0.0009526115935397507
3907	-5.45972693552255	0.0009756268632824186
3912	-5.459731791137303	0.0009948853846737623
3917	-5.4597063942154005	0.0009903917878493443
3922	-5.459734040020558	0.0009700920442007232
3927	-5.459700104365296	0.0009398447339473217
3932	-5.459685685572047	0.000922481111276095
3937	-5.459683131306265	0.0009284915601017483
3942	-5.45972853005484	0.0009341426756553453
3947	-5.459683348313564	0.0009526827233392971
3952	-5.459717339562851	0.0009747500748108951
3957	-5.459730944137572	0.0009565833705495773
3962	-5.459672589320768	0.000984094412573611
3967	-5.4596801717942895	0.0009387017384717935
3972	-5.459714055850957	0.0009651145453827251
3977	-5.459697834186573	0.0009998622388353257
3982	-5.4597307152586625	0.0009775922742721393
3987	-5.459740823456233	0.0009781156191052856
3992	-5.459666670300604	0.0009916883560129805
3997	-5.459689452569426	0.0010362913962021216
4002	-5.459729756049397	0.0010137793292743843
4006	-5.45972569134202	0.0009977183280072373
4011	-5.459694506076031	0.0009693352323024727
4016	-5.459718977979209	0.0009302794442945674
4021	-5.459727299480147	0.0009145882491656948
4026	-5.459671714440812	0.0009192728421305546
4031	-5.459680092508864	0.0009256669076828207
4036	-5.459702031432553	0.0009434856649291505
4041	-5.459707680623207	0.0009699177909784996
4046	-5.459729938933969	0.0009491843941392747
4051	-5.459734950298329	0.000981080388339813
4056	-5.459692701387886	0.0009621036567223306
4061	-5.459678896102725	0.000993866799952982
4066	-5.459728601699015	0.0009832891947750026
4071	-5.459731454993539	0.0009548539904950787
4076	-5.459685725498318	0.001022767674222606
4081	-5.459724749699729	0.00102740753307665
4086	-5.459741398016418	0.000991353248167172
4091	-5.459679761451566	0.0010031617980167692
4096	-5.459683017037816	0.0009649652619089685
4101	-5.459725315494508	0.0009844783150137156
4106	-5.459731942370169	0.0009540231717026922
4111	-5.459704228465857	0.0009446355905350556
4116	-5.459723898453127	0.000985138826698276
4121	-5.459719952330435	0.0009630638928139705
4126	-5.459670688498253	0.0009449589243604165
4131	-5.459680084085057	0.0009498295985053615
4136	-5.459717335448905	0.0009156442352876065
4141	-5.4597171523786505	0.000954273448638217
4146	-5.459728638828589	0.0009304695095517209
4151	-5.459734587669638	0.0009655686553965768
4156	-5.459701531821462	0.0009768930626803192
4161	-5.45967748714251	0.0009526858302124291
4166	-5.45967593362938	0.0009875793859627786
4171	-5.459716913683719	0.000991540369600302
4176	-5.4597098880759205	0.0009974454593904352
4181	-5.459729786268008	0.0009653320039919872
4186	-5.459734121320772	0.0009302320798705719
4191	-5.459700104365296	0.000965354633641014
4196	-5.459678189031568	0.000947070963900229
4201	-5.459676099068051	0.0009475015410997144
4206	-5.459719064310874	0.0009271942712643739
4211	-5.4597235905960595	0.0009903502485882683
4216	-5.45971976218522	0.0009944020667690878
4221	-5.459732570340386	0.0010291363102891387
4226	-5.459714240998016	0.000958414185569105
4231	-5.459670654631474	0.0009419980508734889
4236	-5.459680038131592	0.0009085542125899288
4241	-5.459725849068009	0.0009316918569332725
4246	-5.4597270970365255	0.0009193373298725311
4251	-5.45969561253561	0.0009175882504113274
4256	-5.45971733956285	0.0009685427549511135
4261	-5.45973502057019	0.0010123736734281225
4266	-5.459679212256725	0.001028711777575944
4271	-5.4596821917043385	0.0010416389778872411
4276	-5.459717231903812	0.0010645831978322927
4281	-5.459740924252313	0.0010222585264743555
4286	-5.459696521211805	0.00098087309092812
4291	-5.459731239000635	0.0009326082470523299
4296	-5.459737703878508	0.0009227392250226594
4301	-5.459691201965865	0.0009175397655986338
4306	-5.459679276430643	0.0009489684591266099
4311	-5.459723160307808	0.0009589371656850411
4316	-5.459717185618726	0.0009682009909148048
4321	-5.459718722155703	0.0009577144902822367
4326	-5.459720676697018	0.000960798922716347
4331	-5.459729988134081	0.0009484377701512084
4336	-5.459720165028878	0.0009335760473271272
4341	-5.4596723629097665	0.0009556663888900566
4346	-5.45968520402569	0.0009620933384567399
4351	-5.459716628280656	0.0010126534541430078
4356	-5.459738894305899	0.0009486369138068007
4361	-5.459697403118551	0.0009421281678704259
4366	-5.459729598331608	0.0009678646005623378
4371	-5.4597350405182485	0.0009692882923608325
4376	-5.4596930882765635	0.0009333734937106737
4381	-5.45968841008021	0.0009196607912775037
4386	-5.4597383368441035	0.0009625598860130186
4391	-5.45972788110435	0.0010015357499929614
4396	-5.459725748850522	0.0010373957479953668
4401	-5.459682955764274	0.0010004175410539043
4406	-5.45972563941367	0.0009986056216292596
4411	-5.459740844830802	0.0009679458318293063
4416	-5.459666196854561	0.0009845692263452106
4421	-5.459693025904122	0.0009747135414541635
4426	-5.459723816187626	0.0009722093053747102
4431	-5.459729658594483	0.0009801687842841515
4436	-5.459732250237503	0.0009961199862408524
4441	-5.459703646741403	0.0009906169730555224
4446	-5.45971733956285	0.0009922834015133211
4451	-5.4597384716917565	0.0010039362009538753
4456	-5.459675099644943	0.001005398586101942
4461	-5.45968841079034	0.0010030122207673635
4466	-5.459723443091547	0.0010121223984354364
4471	-5.459727537705451	0.0009955457855647524
4476	-5.459732325213954	0.001027839002514191
4481	-5.459703413612227	0.0010070042916569349
4486	-5.459717601988972	0.0009620463379408709
4491	-5.459740112878407	0.000965681972027979
4496	-5.459671519789363	0.0009254733951169739
4501	-5.459691421565981	0.0009115091141078029
4505	-5.459734921299565	0.000959168185549548
4510	-5.459729503850031	0.0009711681069873313
4515	-5.459734285271315	0.0009474794299488451
4520	-5.459694006456154	0.0009482690173819766
4525	-5.459730715258663	0.0010060385702182633
4530	-5.459734717539636	0.0009826210513318588
4535	-5.4596934528615835	0.0009742764258437984
4540	-5.459690128794554	0.0009456121091167405
4545	-5.459671927852784	0.0009349925781904226
4550	-5.459724781550555	0.0009485573023709843
4555	-5.459712269690531	0.0009655869094985826
4560	-5.459707801887171	0.0009228757835214715
4565	-5.459735149411659	0.0009198476126644253
4570	-5.459734325095861	0.0009168957089826298
4575	-5.459712580879327	0.0009608465373659519
4580	-5.459671992848845	0.0009476529789905864
4585	-5.459686979720469	0.0009961637832763197
4590	-5.459723562696685	0.0010007217184152836
4595	-5.459730731693065	0.0009902522571322873
4600	-5.459728911010466	0.0009983489032477936
4605	-5.459686599167572	0.0009678530669949135
4610	-5.45972519127099	0.0009367896771666116
4615	-5.459739113498656	0.0009226532329525561
4620	-5.459678280683823	0.0009440321077347513
4625	-5.459678985225224	0.0009347278651588515
4630	-5.459724134434105	0.0009793283485053067
4635	-5.459725393783585	0.00096348926999181
4640	-5.4597078673864	0.0009583845632520282
4645	-5.459707937828838	0.0009718505256603801
4650	-5.459730473299167	0.001009700227440268
4655	-5.459733418211749	0.0010167159192166222
4660	-5.459724243512093	0.0009789125827456145
4665	-5.459673929961633	0.0009733596277498749
4670	-5.4596805897656555	0.000983831001193149
4675	-5.459734921299565	0.0010018305516997516
4680	-5.459729737239961	0.000993050710637181
4685	-5.4597416054650525	0.0009901465143697377
4690	-5.4596976435611735	0.0009969784608040086
4695	-5.4597288680651825	0.0009922078945659673
4700	-5.459726449377759	0.0010258703765736153
4705	-5.459699971928702	0.0010335597727711902
4710	-5.459670692244522	0.0010294468449207742
4715	-5.45968520402569	0.0010226995778455923
4720	-5.459736474071834	0.0010516028140738708
4725	-5.4597314172033276	0.0010578266966624064
4730	-5.459734285271318	0.0010322635646863741
4735	-5.459696581284255	0.001025243192623076
4740	-5.459729671448664	0.0010257684612306548
4745	-5.459725375503036	0.0009746658446595567
4750	-5.459698628771929	0.0009719480767393974
4755	-5.45967141018477	0.0010309884753217512
4760	-5.459684415486193	0.0010592350412019296
4765	-5.4597356676689	0.0010409901874656546
4770	-5.459729737239963	0.0010362256201749034
4775	-5.459741329198551	0.00103161067501057
4780	-5.459697914748954	0.0010170333810879967
4785	-5.459733099610161	0.001018297736580168
4790	-5.459731878392484	0.0010158820586528
4795	-5.459711292993502	0.0010307411860964435
4800	-5.459673401963139	0.0010039651013684246
4805	-5.459684433742895	0.000983091801962842
4810	-5.459728759279818	0.0010442153399224054
4815	-5.459725393783582	0.001035638503273162
4820	-5.45970370307779	0.0010081112680066292
4825	-5.459706055314654	0.0010399069622695854
4830	-5.459720676697019	0.0010064271326277931
4835	-5.459721296573329	0.0010174430206284094
4840	-5.4597372520861756	0.001004820289159146
4845	-5.459667330167223	0.0009582249848774151
4850	-5.459688287058353	0.0009714313801675608
4855	-5.459699362028228	0.0009606839831927393
4860	-5.459723562696685	0.0009385525059348566
4865	-5.45972652346694	0.0009747460139427623
4870	-5.4597256583725855	0.000991323398722769
4875	-5.459686383730517	0.0009392254041094574
4880	-5.459731612283029	0.0009530097667574112
4885	-5.459734552270857	0.0009710931526936514
4890	-5.459695956072816	0.0009752534026687494
4895	-5.459672986400689	0.0009846299869971488
4900	-5.459684415486192	0.0009736715779228248
4905	-5.459723123323341	0.0009896464327841129
4910	-5.459726688532193	0.0009718913800784872
4915	-5.4597036296647	0.0009630215146189118
4920	-5.459717152378651	0.0010060105858650536
4925	-5.459704852389807	0.0010092326763855685
4930	-5.459718618018596	0.000941277275044709
4935	-5.459740038279816	0.000931713110503999
4940	-5.459686453260915	0.0008993341941544551
4945	-5.459688071038852	0.0009482202959243308
4950	-5.459671927852785	0.0009603569250169924
4955	-5.459724246619577	0.0009575143360799116
4960	-5.4597141050000015	0.0009557042402886712
4965	-5.459714055850958	0.0009562203347833625
4970	-5.459707637082496	0.0009651055794440723
4975	-5.459724575316585	0.0009957710184580614
4980	-5.459720875341365	0.0009997776944413088
4985	-5.459740259658977	0.0009570841674928362
4990	-5.459666670300599	0.00092424905972221
4995	-5.459678985225223	0.0009430603981573404
5000	-5.459683497739998	0.0009505847045505972
