L	block_ave	err
2175	-5.464611761341161	0.0006659485268814053
2180	-5.464599833019512	0.0006841278748101658
2185	-5.464604923340961	0.0007110003294982664
2190	-5.464594728610913	0.0007043706445360805
2195	-5.464593164882139	0.0007211940799809405
2200	-5.464598754285145	0.0007164404146876931
2205	-5.464588627034291	0.0006795636111740458
2210	-5.464600117026388	0.000682724490392906
2215	-5.46458442132932	0.0007162960505379972
2220	-5.464594574794795	0.0006982906313294546
2225	-5.464582404554575	0.0006833419671259311
2230	-5.464592382907591	0.0007043439707145195
2235	-5.464582570961367	0.0007062688689299016
2240	-5.464592382907592	0.0006900211771413654
2245	-5.4645829094684855	0.0006881740583225022
2250	-5.464594574794799	0.000686403683611269
2255	-5.464586314735484	0.000692618128858891
2260	-5.464600117026389	0.0006722826209512515
2265	-5.464588990728474	0.0007232514933879077
2270	-5.464598754285145	0.0007241467194737452
2275	-5.464600978252801	0.0006912741037113898
2280	-5.46459472861091	0.0006953822737111779
2285	-5.464602314797345	0.000696588892127999
2290	-5.464599833019512	0.0006859132395446783
2295	-5.464612902824212	0.0006703716090798701
2300	-5.464592911600881	0.0007183736458141085
2305	-5.4646176701213145	0.000704469348033344
2310	-5.464590931036556	0.0007131614798735372
2315	-5.464605646652272	0.0006780152117356595
2320	-5.464585755352849	0.0006781852937015196
2325	-5.464604106626657	0.0007049177726763193
2330	-5.464588787493485	0.0006844070429621251
2335	-5.464600475815004	0.0006943193409316118
2340	-5.464583507945107	0.0007049149358105802
2345	-5.464597256314001	0.0006729766887034305
2350	-5.464605272501004	0.0007010089184714756
2355	-5.464602179325399	0.0007014002370156429
2360	-5.46461858119126	0.0007057094910025259
2365	-5.46459521262888	0.000707368903356225
2370	-5.464602610126581	0.0007206336392433197
2375	-5.464577164030074	0.000697907319146691
2380	-5.464595358363342	0.000690286508212407
2385	-5.464580979125917	0.0006858751287788106
2390	-5.464593455426317	0.0007355568503809282
2395	-5.46460614734222	0.0007125779880053922
2400	-5.464599571654651	0.0006862475721543979
2405	-5.464620359235492	0.0006830050364902758
2410	-5.464587496782727	0.0006732567569017403
2415	-5.464602414758805	0.0007129822267682674
2420	-5.464578340367488	0.0006975408774816197
2425	-5.464596501911722	0.0006813415202828285
2430	-5.464605588316773	0.0006771893703719041
2435	-5.464594547543447	0.0007086163030374586
2440	-5.464605999316943	0.0007025331656084071
2445	-5.46458253153695	0.0006750849326636678
2450	-5.464595358363344	0.0007025273244694104
2455	-5.464584521425061	0.0007074009780857161
2460	-5.464594735632184	0.0006643987609740377
2465	-5.464622851786396	0.000674813534206827
2470	-5.464589814967731	0.0006736001188404482
2475	-5.4646014339834	0.0006852338278209531
2480	-5.464578647989889	0.0007025522487771445
2485	-5.464597256314004	0.0006709592239612219
2490	-5.464613227550202	0.000696657611094209
2495	-5.464592519278557	0.0007392201086933141
2500	-5.464605901139997	0.000688724541047157
2505	-5.464579809406311	0.0006746624933075171
2509	-5.46460080942777	0.0007113531141683343
2514	-5.464606615137055	0.0007156406507946475
2519	-5.464578576495404	0.0007000196609298606
2524	-5.464595974023116	0.0007112061534501878
2529	-5.464603316693862	0.0007177928807806946
2534	-5.464599769910934	0.0007022341833858686
2539	-5.464594182226652	0.0006987965922051111
2544	-5.464588887277791	0.0006837316368011324
2549	-5.464598214826144	0.0006997272427998676
2554	-5.464612460654978	0.0006988635423966521
