T_SIGN	BLOCK	ACTUAL_PE	PE_AVE	ERROR
1	212864	-6.08205	-5.9691	9.38314e-05
1	212865	-6.0816	-5.9691	9.38324e-05
1	212866	-6.08118	-5.9691	9.38335e-05
1	212867	-6.08065	-5.9691	9.38345e-05
1	212868	-6.08046	-5.9691	9.38355e-05
1	212869	-6.07987	-5.9691	9.38365e-05
1	212870	-6.07947	-5.96911	9.38375e-05
1	212871	-6.07851	-5.96911	9.38385e-05
1	212872	-6.07745	-5.96911	9.38394e-05
1	212873	-6.07644	-5.96911	9.38403e-05
1	212874	-6.07594	-5.96911	9.38412e-05
1	212875	-6.07489	-5.96911	9.38421e-05
1	212876	-6.07375	-5.96911	9.38429e-05
1	212877	-6.07253	-5.96911	9.38438e-05
1	212878	-6.07122	-5.96911	9.38446e-05
1	212879	-6.06998	-5.96911	9.38453e-05
1	212880	-6.06942	-5.96911	9.3846e-05
1	212881	-6.06728	-5.96911	9.38467e-05
1	212882	-6.06522	-5.96911	9.38474e-05
1	212883	-6.06324	-5.96911	9.3848e-05
1	212884	-6.06182	-5.96911	9.38486e-05
1	212885	-6.05988	-5.96911	9.38491e-05
1	212886	-6.05834	-5.96911	9.38496e-05
1	212887	-6.0563	-5.96911	9.385e-05
1	212888	-6.05468	-5.96911	9.38505e-05
1	212889	-6.05302	-5.96911	9.38508e-05
1	212890	-6.05072	-5.96911	9.38512e-05
1	212891	-6.0487	-5.96911	9.38515e-05
1	212892	-6.04651	-5.96912	9.38517e-05
1	212893	-6.04445	-5.96912	9.3852e-05
1	212894	-6.04238	-5.96912	9.38522e-05
1	212895	-6.04016	-5.96912	9.38523e-05
1	212896	-6.03868	-5.96912	9.38524e-05
1	212897	-6.0366	-5.96912	9.38525e-05
1	212898	-6.03453	-5.96912	9.38526e-05
1	212899	-6.03246	-5.96912	9.38526e-05
1	212900	-6.0301	-5.96912	9.38526e-05
1	212901	-6.02761	-5.96912	9.38526e-05
1	212902	-6.02573	-5.96912	9.38525e-05
1	212903	-6.02327	-5.96912	9.38524e-05
1	212904	-6.02113	-5.96912	9.38523e-05
1	212905	-6.01885	-5.96912	9.38522e-05
1	212906	-6.01705	-5.96912	9.3852e-05
1	212907	-6.01512	-5.96912	9.38518e-05
1	212908	-6.01336	-5.96912	9.38516e-05
1	212909	-6.01146	-5.96912	9.38514e-05
1	212910	-6.00958	-5.96912	9.38511e-05
1	212911	-6.00758	-5.96912	9.38508e-05
1	212912	-6.00604	-5.96912	9.38506e-05
1	212913	-6.00376	-5.96912	9.38503e-05
1	212914	-6.00211	-5.96912	9.38499e-05
1	212915	-6.00017	-5.96912	9.38496e-05
1	212916	-5.99794	-5.96912	9.38493e-05
1	212917	-5.99618	-5.96912	9.38489e-05
1	212918	-5.99429	-5.96912	9.38486e-05
1	212919	-5.99226	-5.96912	9.38482e-05
1	212920	-5.99055	-5.96912	9.38478e-05
1	212921	-5.989	-5.96912	9.38474e-05
1	212922	-5.98763	-5.96912	9.3847e-05
1	212923	-5.98612	-5.96912	9.38466e-05
1	212924	-5.98463	-5.96912	9.38462e-05
1	212925	-5.98302	-5.96912	9.38458e-05
1	212926	-5.98157	-5.96912	9.38453e-05
1	212927	-5.98001	-5.96912	9.38449e-05
1	212928	-5.97817	-5.96912	9.38445e-05
1	212929	-5.97667	-5.96912	9.3844e-05
1	212930	-5.97519	-5.96912	9.38436e-05
1	212931	-5.97375	-5.96912	9.38432e-05
1	212932	-5.97235	-5.96912	9.38427e-05
1	212933	-5.97129	-5.96912	9.38423e-05
1	212934	-5.97012	-5.96912	9.38418e-05
1	212935	-5.96868	-5.96912	9.38414e-05
1	212936	-5.96774	-5.96912	9.3841e-05
1	212937	-5.9667	-5.96912	9.38405e-05
1	212938	-5.96584	-5.96912	9.38401e-05
1	212939	-5.96428	-5.96912	9.38396e-05
1	212940	-5.96306	-5.96912	9.38392e-05
1	212941	-5.96204	-5.96912	9.38388e-05
1	212942	-5.9609	-5.96912	9.38383e-05
1	212943	-5.95982	-5.96912	9.38379e-05
1	212944	-5.95907	-5.96912	9.38375e-05
1	212945	-5.95851	-5.96912	9.38371e-05
1	212946	-5.958	-5.96912	9.38366e-05
1	212947	-5.95707	-5.96912	9.38362e-05
1	212948	-5.95618	-5.96912	9.38358e-05
1	212949	-5.95563	-5.96912	9.38354e-05
1	212950	-5.95481	-5.96912	9.38349e-05
1	212951	-5.95402	-5.96912	9.38345e-05
1	212952	-5.95327	-5.96912	9.38341e-05
1	212953	-5.95256	-5.96912	9.38337e-05
1	212954	-5.95232	-5.96912	9.38333e-05
1	212955	-5.95197	-5.96912	9.38329e-05
1	212956	-5.95135	-5.96912	9.38325e-05
1	212957	-5.95107	-5.96912	9.38321e-05
1	212958	-5.95097	-5.96912	9.38317e-05
1	212959	-5.95059	-5.96912	9.38313e-05
1	212960	-5.9501	-5.96912	9.38309e-05
1	212961	-5.9498	-5.96912	9.38305e-05
1	212962	-5.94923	-5.96912	9.38301e-05
1	212963	-5.94914	-5.96912	9.38297e-05
1	212964	-5.94895	-5.96912	9.38293e-05
1	212965	-5.94864	-5.96912	9.38289e-05
1	212966	-5.94852	-5.96912	9.38285e-05
1	212967	-5.94859	-5.96912	9.38281e-05
1	212968	-5.94826	-5.96912	9.38278e-05
1	212969	-5.94796	-5.96912	9.38274e-05
1	212970	-5.94862	-5.96912	9.3827e-05
1	212971	-5.94934	-5.96912	9.38266e-05
1	212972	-5.94965	-5.96912	9.38262e-05
1	212973	-5.94971	-5.96912	9.38258e-05
1	212974	-5.94967	-5.96912	9.38254e-05
1	212975	-5.95015	-5.96912	9.3825e-05
1	212976	-5.95053	-5.96912	9.38246e-05
1	212977	-5.95082	-5.96912	9.38242e-05
1	212978	-5.95102	-5.96912	9.38238e-05
1	212979	-5.95189	-5.96912	9.38234e-05
1	212980	-5.95297	-5.96912	9.3823e-05
1	212981	-5.95396	-5.96912	9.38226e-05
1	212982	-5.95442	-5.96912	9.38221e-05
1	212983	-5.95539	-5.96912	9.38217e-05
1	212984	-5.95643	-5.96912	9.38213e-05
1	212985	-5.95724	-5.96912	9.38209e-05
1	212986	-5.9581	-5.96912	9.38205e-05
1	212987	-5.95918	-5.96912	9.382e-05
1	212988	-5.96032	-5.96912	9.38196e-05
1	212989	-5.96136	-5.96912	9.38192e-05
1	212990	-5.96231	-5.96912	9.38187e-05
1	212991	-5.96376	-5.96912	9.38183e-05
1	212992	-5.96481	-5.96912	9.38179e-05
1	212993	-5.96591	-5.96912	9.38174e-05
1	212994	-5.96719	-5.96912	9.3817e-05
1	212995	-5.96852	-5.96912	9.38165e-05
1	212996	-5.96988	-5.96912	9.38161e-05
1	212997	-5.97142	-5.96912	9.38157e-05
1	212998	-5.97284	-5.96912	9.38152e-05
1	212999	-5.97457	-5.96912	9.38148e-05
1	213000	-5.97632	-5.96912	9.38143e-05
1	213001	-5.97763	-5.96912	9.38139e-05
1	213002	-5.9791	-5.96912	9.38135e-05
1	213003	-5.98057	-5.96912	9.38131e-05
1	213004	-5.98233	-5.96912	9.38126e-05
1	213005	-5.98379	-5.96912	9.38122e-05
1	213006	-5.98539	-5.96912	9.38118e-05
1	213007	-5.98713	-5.96912	9.38114e-05
1	213008	-5.98855	-5.96912	9.3811e-05
1	213009	-5.9901	-5.96912	9.38106e-05
1	213010	-5.99163	-5.96912	9.38102e-05
1	213011	-5.99345	-5.96912	9.38099e-05
1	213012	-5.9948	-5.96912	9.38095e-05
1	213013	-5.99612	-5.96912	9.38092e-05
1	213014	-5.99773	-5.96912	9.38088e-05
1	213015	-5.99872	-5.96912	9.38085e-05
1	213016	-6.0003	-5.96912	9.38081e-05
1	213017	-6.00171	-5.96912	9.38078e-05
1	213018	-6.00312	-5.96912	9.38075e-05
1	213019	-6.00482	-5.96912	9.38072e-05
1	213020	-6.00621	-5.96912	9.3807e-05
1	213021	-6.00761	-5.96912	9.38067e-05
1	213022	-6.00916	-5.96912	9.38064e-05
1	213023	-6.01056	-5.96912	9.38062e-05
1	213024	-6.01198	-5.96912	9.3806e-05
1	213025	-6.01371	-5.96912	9.38058e-05
1	213026	-6.01517	-5.96912	9.38056e-05
1	213027	-6.01603	-5.96912	9.38054e-05
1	213028	-6.01738	-5.96912	9.38052e-05
1	213029	-6.01905	-5.96912	9.38051e-05
1	213030	-6.0206	-5.96912	9.3805e-05
1	213031	-6.02263	-5.96912	9.38049e-05
1	213032	-6.02423	-5.96912	9.38048e-05
1	213033	-6.02647	-5.96912	9.38047e-05
1	213034	-6.02828	-5.96912	9.38047e-05
1	213035	-6.02997	-5.96912	9.38047e-05
1	213036	-6.03198	-5.96912	9.38047e-05
1	213037	-6.03385	-5.96912	9.38048e-05
1	213038	-6.03545	-5.96912	9.38048e-05
1	213039	-6.0372	-5.96913	9.38049e-05
1	213040	-6.03896	-5.96913	9.38051e-05
1	213041	-6.04042	-5.96913	9.38052e-05
1	213042	-6.04188	-5.96913	9.38054e-05
1	213043	-6.04334	-5.96913	9.38056e-05
1	213044	-6.04478	-5.96913	9.38058e-05
1	213045	-6.04651	-5.96913	9.38061e-05
1	213046	-6.04806	-5.96913	9.38064e-05
1	213047	-6.04974	-5.96913	9.38067e-05
1	213048	-6.05124	-5.96913	9.38071e-05
1	213049	-6.05285	-5.96913	9.38075e-05
1	213050	-6.05472	-5.96913	9.38079e-05
1	213051	-6.0564	-5.96913	9.38083e-05
1	213052	-6.05787	-5.96913	9.38088e-05
1	213053	-6.0593	-5.96913	9.38093e-05
1	213054	-6.06066	-5.96913	9.38099e-05
1	213055	-6.06197	-5.96913	9.38104e-05
1	213056	-6.06337	-5.96913	9.3811e-05
1	213057	-6.0644	-5.96913	9.38117e-05
1	213058	-6.06536	-5.96913	9.38123e-05
1	213059	-6.06641	-5.96913	9.3813e-05
1	213060	-6.06769	-5.96913	9.38137e-05
1	213061	-6.06844	-5.96913	9.38144e-05
1	213062	-6.06912	-5.96913	9.38151e-05
1	213063	-6.06942	-5.96913	9.38159e-05
1	213064	-6.07041	-5.96914	9.38166e-05
1	213065	-6.07117	-5.96914	9.38174e-05
1	213066	-6.07215	-5.96914	9.38182e-05
1	213067	-6.0726	-5.96914	9.3819e-05
1	213068	-6.07312	-5.96914	9.38199e-05
1	213069	-6.07341	-5.96914	9.38207e-05
1	213070	-6.07363	-5.96914	9.38216e-05
1	213071	-6.07361	-5.96914	9.38224e-05
1	213072	-6.07335	-5.96914	9.38232e-05
1	213073	-6.07333	-5.96914	9.38241e-05
1	213074	-6.07322	-5.96914	9.38249e-05
1	213075	-6.07289	-5.96914	9.38257e-05
1	213076	-6.07263	-5.96914	9.38265e-05
1	213077	-6.07215	-5.96914	9.38273e-05
1	213078	-6.0719	-5.96914	9.38281e-05
1	213079	-6.07158	-5.96914	9.38289e-05
1	213080	-6.07121	-5.96914	9.38297e-05
1	213081	-6.07017	-5.96914	9.38305e-05
1	213082	-6.06922	-5.96914	9.38312e-05
1	213083	-6.06899	-5.96914	9.38319e-05
1	213084	-6.06856	-5.96915	9.38327e-05
1	213085	-6.0675	-5.96915	9.38333e-05
1	213086	-6.0667	-5.96915	9.3834e-05
1	213087	-6.06528	-5.96915	9.38347e-05
1	213088	-6.0646	-5.96915	9.38353e-05
1	213089	-6.06391	-5.96915	9.38359e-05
1	213090	-6.06291	-5.96915	9.38365e-05
1	213091	-6.06206	-5.96915	9.38371e-05
1	213092	-6.06107	-5.96915	9.38376e-05
1	213093	-6.06039	-5.96915	9.38382e-05
1	213094	-6.05943	-5.96915	9.38387e-05
1	213095	-6.05894	-5.96915	9.38392e-05
1	213096	-6.05833	-5.96915	9.38397e-05
1	213097	-6.05834	-5.96915	9.38402e-05
1	213098	-6.05762	-5.96915	9.38406e-05
1	213099	-6.05724	-5.96915	9.38411e-05
1	213100	-6.05628	-5.96915	9.38416e-05
1	213101	-6.0558	-5.96915	9.3842e-05
1	213102	-6.05504	-5.96915	9.38424e-05
1	213103	-6.05445	-5.96915	9.38428e-05
1	213104	-6.05359	-5.96915	9.38432e-05
1	213105	-6.05274	-5.96915	9.38436e-05
1	213106	-6.05252	-5.96915	9.3844e-05
1	213107	-6.0517	-5.96915	9.38444e-05
1	213108	-6.05119	-5.96916	9.38447e-05
1	213109	-6.05053	-5.96916	9.3845e-05
1	213110	-6.04987	-5.96916	9.38454e-05
1	213111	-6.0495	-5.96916	9.38457e-05
1	213112	-6.04838	-5.96916	9.3846e-05
1	213113	-6.04815	-5.96916	9.38463e-05
1	213114	-6.0479	-5.96916	9.38466e-05
1	213115	-6.04734	-5.96916	9.38468e-05
1	213116	-6.0469	-5.96916	9.38471e-05
1	213117	-6.04629	-5.96916	9.38474e-05
1	213118	-6.04551	-5.96916	9.38476e-05
1	213119	-6.0453	-5.96916	9.38478e-05
1	213120	-6.0446	-5.96916	9.38481e-05
1	213121	-6.04388	-5.96916	9.38483e-05
1	213122	-6.04297	-5.96916	9.38485e-05
1	213123	-6.04204	-5.96916	9.38487e-05
1	213124	-6.04121	-5.96916	9.38488e-05
1	213125	-6.04051	-5.96916	9.3849e-05
1	213126	-6.03976	-5.96916	9.38491e-05
1	213127	-6.03899	-5.96916	9.38493e-05
1	213128	-6.03802	-5.96916	9.38494e-05
1	213129	-6.03672	-5.96916	9.38495e-05
1	213130	-6.03538	-5.96916	9.38496e-05
1	213131	-6.03431	-5.96916	9.38496e-05
1	213132	-6.0332	-5.96916	9.38496e-05
1	213133	-6.03206	-5.96916	9.38497e-05
1	213134	-6.03058	-5.96916	9.38497e-05
1	213135	-6.02937	-5.96916	9.38497e-05
1	213136	-6.02797	-5.96916	9.38496e-05
1	213137	-6.02684	-5.96916	9.38496e-05
1	213138	-6.02538	-5.96917	9.38495e-05
1	213139	-6.02404	-5.96917	9.38494e-05
1	213140	-6.02266	-5.96917	9.38493e-05
1	213141	-6.02156	-5.96917	9.38492e-05
1	213142	-6.02013	-5.96917	9.38491e-05
1	213143	-6.01837	-5.96917	9.38489e-05
1	213144	-6.01704	-5.96917	9.38487e-05
1	213145	-6.01599	-5.96917	9.38485e-05
1	213146	-6.01476	-5.96917	9.38484e-05
1	213147	-6.01322	-5.96917	9.38481e-05
1	213148	-6.01196	-5.96917	9.38479e-05
1	213149	-6.01083	-5.96917	9.38477e-05
1	213150	-6.00954	-5.96917	9.38474e-05
1	213151	-6.00748	-5.96917	9.38472e-05
1	213152	-6.00617	-5.96917	9.38469e-05
1	213153	-6.0044	-5.96917	9.38466e-05
1	213154	-6.00307	-5.96917	9.38463e-05
1	213155	-6.00129	-5.96917	9.3846e-05
1	213156	-5.99982	-5.96917	9.38456e-05
1	213157	-5.99835	-5.96917	9.38453e-05
1	213158	-5.99659	-5.96917	9.38449e-05
1	213159	-5.99514	-5.96917	9.38446e-05
1	213160	-5.99355	-5.96917	9.38442e-05
1	213161	-5.99229	-5.96917	9.38438e-05
1	213162	-5.99075	-5.96917	9.38434e-05
1	213163	-5.98939	-5.96917	9.38431e-05
1	213164	-5.98806	-5.96917	9.38427e-05
1	213165	-5.98677	-5.96917	9.38422e-05
1	213166	-5.98492	-5.96917	9.38418e-05
1	213167	-5.98327	-5.96917	9.38414e-05
1	213168	-5.98182	-5.96917	9.3841e-05
1	213169	-5.98059	-5.96917	9.38406e-05
1	213170	-5.98002	-5.96917	9.38401e-05
1	213171	-5.97922	-5.96917	9.38397e-05
1	213172	-5.97835	-5.96917	9.38393e-05
1	213173	-5.97771	-5.96917	9.38389e-05
1	213174	-5.97715	-5.96917	9.38384e-05
1	213175	-5.97637	-5.96917	9.3838e-05
1	213176	-5.97584	-5.96917	9.38376e-05
1	213177	-5.97496	-5.96917	9.38371e-05
1	213178	-5.97447	-5.96917	9.38367e-05
1	213179	-5.97409	-5.96917	9.38362e-05
1	213180	-5.97411	-5.96917	9.38358e-05
1	213181	-5.97394	-5.96917	9.38354e-05
1	213182	-5.97432	-5.96917	9.38349e-05
1	213183	-5.97451	-5.96917	9.38345e-05
1	213184	-5.97511	-5.96917	9.38341e-05
1	213185	-5.97551	-5.96917	9.38336e-05
1	213186	-5.9754	-5.96917	9.38332e-05
1	213187	-5.976	-5.96917	9.38328e-05
1	213188	-5.977	-5.96917	9.38323e-05
1	213189	-5.97795	-5.96917	9.38319e-05
1	213190	-5.97838	-5.96917	9.38315e-05
1	213191	-5.97905	-5.96917	9.3831e-05
1	213192	-5.9795	-5.96917	9.38306e-05
1	213193	-5.98063	-5.96917	9.38302e-05
1	213194	-5.98183	-5.96917	9.38298e-05
1	213195	-5.98279	-5.96917	9.38293e-05
1	213196	-5.98381	-5.96917	9.38289e-05
1	213197	-5.98519	-5.96917	9.38285e-05
1	213198	-5.98631	-5.96917	9.38281e-05
1	213199	-5.98792	-5.96917	9.38277e-05
1	213200	-5.98911	-5.96917	9.38273e-05
1	213201	-5.99017	-5.96917	9.38269e-05
1	213202	-5.99171	-5.96917	9.38265e-05
1	213203	-5.99326	-5.96917	9.38262e-05
1	213204	-5.99511	-5.96917	9.38258e-05
1	213205	-5.99637	-5.96917	9.38255e-05
1	213206	-5.99762	-5.96917	9.38251e-05
1	213207	-5.99917	-5.96917	9.38248e-05
1	213208	-6.00025	-5.96917	9.38245e-05
1	213209	-6.00176	-5.96917	9.38241e-05
1	213210	-6.00295	-5.96917	9.38238e-05
1	213211	-6.00381	-5.96917	9.38235e-05
1	213212	-6.00555	-5.96917	9.38232e-05
1	213213	-6.00665	-5.96917	9.3823e-05
1	213214	-6.00801	-5.96917	9.38227e-05
1	213215	-6.00949	-5.96917	9.38225e-05
1	213216	-6.01077	-5.96917	9.38222e-05
1	213217	-6.01186	-5.96917	9.3822e-05
1	213218	-6.0129	-5.96917	9.38218e-05
1	213219	-6.01359	-5.96917	9.38216e-05
1	213220	-6.01484	-5.96917	9.38214e-05
1	213221	-6.01543	-5.96917	9.38212e-05
1	213222	-6.01612	-5.96918	9.3821e-05
1	213223	-6.01676	-5.96918	9.38208e-05
1	213224	-6.01719	-5.96918	9.38207e-05
1	213225	-6.01786	-5.96918	9.38205e-05
1	213226	-6.01863	-5.96918	9.38203e-05
1	213227	-6.01859	-5.96918	9.38202e-05
1	213228	-6.01895	-5.96918	9.382e-05
1	213229	-6.0194	-5.96918	9.38199e-05
1	213230	-6.01919	-5.96918	9.38198e-05
1	213231	-6.01922	-5.96918	9.38196e-05
1	213232	-6.01995	-5.96918	9.38195e-05
1	213233	-6.02032	-5.96918	9.38193e-05
1	213234	-6.02094	-5.96918	9.38192e-05
1	213235	-6.0212	-5.96918	9.38191e-05
1	213236	-6.02125	-5.96918	9.3819e-05
1	213237	-6.02155	-5.96918	9.38188e-05
1	213238	-6.02134	-5.96918	9.38187e-05
1	213239	-6.02123	-5.96918	9.38186e-05
1	213240	-6.02107	-5.96918	9.38185e-05
1	213241	-6.02071	-5.96918	9.38183e-05
1	213242	-6.02044	-5.96918	9.38182e-05
1	213243	-6.02028	-5.96918	9.38181e-05
1	213244	-6.01992	-5.96918	9.38179e-05
1	213245	-6.01936	-5.96918	9.38178e-05
1	213246	-6.0189	-5.96918	9.38176e-05
1	213247	-6.01795	-5.96918	9.38175e-05
1	213248	-6.01726	-5.96918	9.38173e-05
1	213249	-6.01667	-5.96918	9.38171e-05
1	213250	-6.0162	-5.96918	9.3817e-05
1	213251	-6.01508	-5.96918	9.38168e-05
1	213252	-6.01438	-5.96918	9.38166e-05
1	213253	-6.01364	-5.96918	9.38164e-05
1	213254	-6.01287	-5.96918	9.38161e-05
1	213255	-6.01191	-5.96918	9.38159e-05
1	213256	-6.01108	-5.96918	9.38157e-05
1	213257	-6.01052	-5.96918	9.38154e-05
1	213258	-6.01023	-5.96918	9.38152e-05
1	213259	-6.00948	-5.96918	9.3815e-05
1	213260	-6.00869	-5.96918	9.38147e-05
1	213261	-6.00774	-5.96918	9.38144e-05
1	213262	-6.00708	-5.96918	9.38142e-05
1	213263	-6.0061	-5.96918	9.38139e-05
1	213264	-6.00466	-5.96918	9.38136e-05
1	213265	-6.00336	-5.96918	9.38133e-05
1	213266	-6.00251	-5.96918	9.3813e-05
1	213267	-6.00181	-5.96918	9.38127e-05
1	213268	-6.00051	-5.96918	9.38123e-05
1	213269	-5.99937	-5.96919	9.3812e-05
1	213270	-5.99839	-5.96919	9.38117e-05
1	213271	-5.99712	-5.96919	9.38113e-05
1	213272	-5.99617	-5.96919	9.3811e-05
1	213273	-5.99555	-5.96919	9.38106e-05
1	213274	-5.99464	-5.96919	9.38102e-05
1	213275	-5.99377	-5.96919	9.38099e-05
1	213276	-5.99262	-5.96919	9.38095e-05
1	213277	-5.99181	-5.96919	9.38091e-05
1	213278	-5.99103	-5.96919	9.38087e-05
1	213279	-5.9906	-5.96919	9.38083e-05
1	213280	-5.9896	-5.96919	9.38079e-05
1	213281	-5.98909	-5.96919	9.38076e-05
1	213282	-5.98893	-5.96919	9.38072e-05
1	213283	-5.9885	-5.96919	9.38068e-05
1	213284	-5.98797	-5.96919	9.38064e-05
1	213285	-5.98778	-5.96919	9.3806e-05
1	213286	-5.98778	-5.96919	9.38056e-05
1	213287	-5.98752	-5.96919	9.38052e-05
1	213288	-5.98669	-5.96919	9.38048e-05
1	213289	-5.9865	-5.96919	9.38044e-05
1	213290	-5.98589	-5.96919	9.3804e-05
1	213291	-5.98562	-5.96919	9.38035e-05
1	213292	-5.98506	-5.96919	9.38031e-05
1	213293	-5.98469	-5.96919	9.38027e-05
1	213294	-5.98463	-5.96919	9.38023e-05
1	213295	-5.98445	-5.96919	9.38019e-05
1	213296	-5.98427	-5.96919	9.38015e-05
1	213297	-5.98426	-5.96919	9.38011e-05
1	213298	-5.98395	-5.96919	9.38007e-05
1	213299	-5.98394	-5.96919	9.38002e-05
1	213300	-5.98379	-5.96919	9.37998e-05
1	213301	-5.98378	-5.96919	9.37994e-05
1	213302	-5.98391	-5.96919	9.3799e-05
1	213303	-5.98388	-5.96919	9.37986e-05
1	213304	-5.98353	-5.96919	9.37982e-05
1	213305	-5.98316	-5.96919	9.37978e-05
1	213306	-5.98322	-5.96919	9.37973e-05
1	213307	-5.9825	-5.96919	9.37969e-05
1	213308	-5.98235	-5.96919	9.37965e-05
1	213309	-5.98216	-5.96919	9.37961e-05
1	213310	-5.98179	-5.96919	9.37957e-05
1	213311	-5.98122	-5.96919	9.37952e-05
1	213312	-5.98061	-5.96919	9.37948e-05
1	213313	-5.98025	-5.96919	9.37944e-05
1	213314	-5.97985	-5.96919	9.3794e-05
1	213315	-5.97924	-5.96919	9.37935e-05
1	213316	-5.97827	-5.96919	9.37931e-05
1	213317	-5.97725	-5.96919	9.37927e-05
1	213318	-5.97647	-5.96919	9.37922e-05
1	213319	-5.97563	-5.96919	9.37918e-05
1	213320	-5.97473	-5.96919	9.37914e-05
1	213321	-5.97362	-5.96919	9.37909e-05
1	213322	-5.97322	-5.96919	9.37905e-05
1	213323	-5.97215	-5.96919	9.379e-05
1	213324	-5.97073	-5.96919	9.37896e-05
1	213325	-5.96986	-5.96919	9.37892e-05
1	213326	-5.96864	-5.96919	9.37887e-05
1	213327	-5.96738	-5.96919	9.37883e-05
1	213328	-5.96607	-5.96919	9.37879e-05
1	213329	-5.96458	-5.96919	9.37874e-05
1	213330	-5.96306	-5.96919	9.3787e-05
1	213331	-5.96166	-5.96919	9.37865e-05
1	213332	-5.96024	-5.96919	9.37861e-05
1	213333	-5.95836	-5.96919	9.37857e-05
1	213334	-5.95692	-5.96919	9.37853e-05
1	213335	-5.95518	-5.96919	9.37849e-05
1	213336	-5.95329	-5.96919	9.37844e-05
1	213337	-5.95172	-5.96919	9.3784e-05
1	213338	-5.95047	-5.96919	9.37836e-05
1	213339	-5.94895	-5.96919	9.37832e-05
1	213340	-5.94731	-5.96919	9.37829e-05
1	213341	-5.94556	-5.96919	9.37825e-05
1	213342	-5.94432	-5.96919	9.37821e-05
1	213343	-5.94283	-5.96919	9.37818e-05
1	213344	-5.94186	-5.96919	9.37814e-05
1	213345	-5.9405	-5.96919	9.37811e-05
1	213346	-5.93968	-5.96919	9.37807e-05
1	213347	-5.93848	-5.96919	9.37804e-05
1	213348	-5.93766	-5.96919	9.37801e-05
1	213349	-5.93663	-5.96919	9.37798e-05
1	213350	-5.936	-5.96919	9.37795e-05
1	213351	-5.93576	-5.96919	9.37791e-05
1	213352	-5.93516	-5.96919	9.37788e-05
1	213353	-5.93481	-5.96919	9.37785e-05
1	213354	-5.93455	-5.96919	9.37782e-05
1	213355	-5.93439	-5.96919	9.37779e-05
1	213356	-5.93461	-5.96919	9.37776e-05
1	213357	-5.93417	-5.96919	9.37773e-05
1	213358	-5.93382	-5.96919	9.37771e-05
1	213359	-5.93369	-5.96919	9.37768e-05
1	213360	-5.93439	-5.96919	9.37765e-05
1	213361	-5.93486	-5.96919	9.37762e-05
1	213362	-5.93525	-5.96919	9.37759e-05
1	213363	-5.93553	-5.96918	9.37756e-05
1	213364	-5.93632	-5.96918	9.37752e-05
1	213365	-5.9367	-5.96918	9.37749e-05
1	213366	-5.93725	-5.96918	9.37746e-05
1	213367	-5.93753	-5.96918	9.37743e-05
1	213368	-5.93812	-5.96918	9.3774e-05
1	213369	-5.93857	-5.96918	9.37736e-05
1	213370	-5.93932	-5.96918	9.37733e-05
1	213371	-5.93975	-5.96918	9.3773e-05
1	213372	-5.94077	-5.96918	9.37726e-05
1	213373	-5.94115	-5.96918	9.37723e-05
1	213374	-5.94166	-5.96918	9.37719e-05
1	213375	-5.94227	-5.96918	9.37716e-05
1	213376	-5.94268	-5.96918	9.37712e-05
1	213377	-5.94304	-5.96918	9.37708e-05
1	213378	-5.94273	-5.96918	9.37705e-05
1	213379	-5.94311	-5.96918	9.37701e-05
1	213380	-5.94341	-5.96918	9.37698e-05
1	213381	-5.94348	-5.96918	9.37694e-05
1	213382	-5.94332	-5.96918	9.3769e-05
1	213383	-5.94307	-5.96918	9.37687e-05
1	213384	-5.94289	-5.96918	9.37683e-05
1	213385	-5.94261	-5.96918	9.3768e-05
1	213386	-5.94209	-5.96918	9.37676e-05
1	213387	-5.94133	-5.96918	9.37673e-05
1	213388	-5.94062	-5.96918	9.37669e-05
1	213389	-5.93998	-5.96918	9.37666e-05
1	213390	-5.93939	-5.96918	9.37662e-05
1	213391	-5.93887	-5.96918	9.37659e-05
1	213392	-5.9378	-5.96918	9.37656e-05
1	213393	-5.9368	-5.96918	9.37653e-05
1	213394	-5.93602	-5.96918	9.3765e-05
1	213395	-5.93501	-5.96918	9.37647e-05
1	213396	-5.93408	-5.96918	9.37644e-05
1	213397	-5.93293	-5.96918	9.37641e-05
1	213398	-5.93156	-5.96918	9.37638e-05
1	213399	-5.92968	-5.96918	9.37635e-05
1	213400	-5.92819	-5.96918	9.37633e-05
1	213401	-5.92696	-5.96918	9.37631e-05
1	213402	-5.92569	-5.96918	9.37628e-05
1	213403	-5.92332	-5.96918	9.37627e-05
1	213404	-5.92167	-5.96918	9.37625e-05
1	213405	-5.91985	-5.96918	9.37623e-05
1	213406	-5.91802	-5.96918	9.37622e-05
1	213407	-5.91632	-5.96918	9.37621e-05
1	213408	-5.91431	-5.96918	9.3762e-05
1	213409	-5.91307	-5.96918	9.37619e-05
1	213410	-5.91139	-5.96918	9.37619e-05
1	213411	-5.90957	-5.96918	9.37619e-05
1	213412	-5.90792	-5.96918	9.37619e-05
1	213413	-5.90646	-5.96918	9.37619e-05
1	213414	-5.90473	-5.96918	9.37619e-05
1	213415	-5.9032	-5.96918	9.3762e-05
1	213416	-5.90187	-5.96918	9.37621e-05
1	213417	-5.9006	-5.96918	9.37622e-05
1	213418	-5.8994	-5.96917	9.37623e-05
1	213419	-5.89857	-5.96917	9.37625e-05
1	213420	-5.89721	-5.96917	9.37626e-05
1	213421	-5.89578	-5.96917	9.37628e-05
