BIN SIZE	0.0256496
BIN	DISTANCE	AVE_GOFR
14	0.384745	0
15	0.410394	0
16	0.436044	0
17	0.461694	0
18	0.487343	0
19	0.512993	0
20	0.538642	0
21	0.564292	0
22	0.589942	0
23	0.615591	0
24	0.641241	0
25	0.666891	0
26	0.69254	0
27	0.71819	0
28	0.74384	0
29	0.769489	0
30	0.795139	0
31	0.820788	0
32	0.846438	0
33	0.872088	0
34	0.897737	0
35	0.923387	0.0268497
36	0.949037	0.158332
37	0.974686	0.553082
38	1.00034	1.14942
39	1.02599	1.74017
40	1.05164	2.29292
41	1.07728	2.56029
42	1.10293	2.56895
43	1.12858	2.41569
44	1.15423	2.19732
45	1.17988	2.05446
46	1.20553	1.84478
47	1.23118	1.59369
48	1.25683	1.39161
49	1.28248	1.25158
50	1.30813	1.16998
51	1.33378	1.0375
52	1.35943	0.972814
53	1.38508	0.906527
54	1.41073	0.821308
55	1.43638	0.784076
56	1.46203	0.739521
57	1.48768	0.682378
58	1.51333	0.646171
59	1.53898	0.650195
60	1.56463	0.650485
61	1.59028	0.636344
62	1.61593	0.640679
63	1.64158	0.664258
64	1.66723	0.692873
65	1.69288	0.732878
66	1.71853	0.770084
67	1.74418	0.78596
68	1.76983	0.823444
69	1.79547	0.838314
70	1.82112	0.891503
71	1.84677	0.928897
72	1.87242	0.989032
73	1.89807	1.03091
74	1.92372	1.06081
75	1.94937	1.08596
76	1.97502	1.12918
77	2.00067	1.17481
78	2.02632	1.19346
79	2.05197	1.21535
80	2.07762	1.20638
81	2.10327	1.20342
82	2.12892	1.19614
83	2.15457	1.17284
84	2.18022	1.18377
85	2.20587	1.15957
86	2.23152	1.13523
87	2.25717	1.1091
88	2.28282	1.08107
89	2.30847	1.05992
90	2.33412	1.01921
91	2.35977	1.00447
92	2.38542	0.959774
93	2.41107	0.922878
94	2.43672	0.920807
95	2.46237	0.912372
96	2.48802	0.884201
97	2.51366	0.903683
98	2.53931	0.9074
99	2.56496	0.872499

0	0.0256496	0
1	0.0512993	0
2	0.0769489	0
3	0.102599	0
4	0.128248	0
5	0.153898	0
6	0.179547	0
7	0.205197	0
8	0.230847	0
9	0.256496	0
10	0.282146	0
11	0.307796	0
12	0.333445	0
13	0.359095	0
14	0.384745	0
15	0.410394	0
16	0.436044	0
17	0.461694	0
18	0.487343	0
19	0.512993	0
20	0.538642	0
21	0.564292	0
22	0.589942	0
23	0.615591	0
24	0.641241	0
25	0.666891	0
26	0.69254	0
27	0.71819	0
28	0.74384	0
29	0.769489	0
30	0.795139	0
31	0.820788	0
32	0.846438	0
33	0.872088	0
34	0.897737	0.00165069
35	0.923387	0.0217396
36	0.949037	0.150139
37	0.974686	0.571284
38	1.00034	1.2242
39	1.02599	1.85658
40	1.05164	2.38762
41	1.07728	2.64414
42	1.10293	2.59741
43	1.12858	2.37211
44	1.15423	2.07876
45	1.17988	1.90469
46	1.20553	1.77211
47	1.23118	1.52695
48	1.25683	1.41507
49	1.28248	1.21665
50	1.30813	1.10149
51	1.33378	0.996925
52	1.35943	0.921013
53	1.38508	0.866979
54	1.41073	0.835658
55	1.43638	0.775642
56	1.46203	0.750617
57	1.48768	0.731587
58	1.51333	0.709693
59	1.53898	0.697385
60	1.56463	0.657494
61	1.59028	0.651481
62	1.61593	0.675777
63	1.64158	0.688134
64	1.66723	0.718796
65	1.69288	0.720895
66	1.71853	0.770182
67	1.74418	0.81877
68	1.76983	0.846579
69	1.79547	0.881941
70	1.82112	0.927895
71	1.84677	0.930435
72	1.87242	1.0138
73	1.89807	1.00805
74	1.92372	1.02871
75	1.94937	1.10391
76	1.97502	1.11896
77	2.00067	1.15705
78	2.02632	1.14645
79	2.05197	1.15982
80	2.07762	1.1841
81	2.10327	1.20135
82	2.12892	1.19185
83	2.15457	1.1638
84	2.18022	1.18174
85	2.20587	1.144
86	2.23152	1.13453
87	2.25717	1.11371
88	2.28282	1.04549
89	2.30847	1.0565
90	2.33412	1.01531
91	2.35977	1.00297
92	2.38542	0.980945
93	2.41107	0.938261
94	2.43672	0.944032
95	2.46237	0.928141
96	2.48802	0.925416
97	2.51366	0.903803
98	2.53931	0.882046
99	2.56496	0.887031

0	0.0256496	0
1	0.0512993	0
2	0.0769489	0
3	0.102599	0
4	0.128248	0
5	0.153898	0
6	0.179547	0
7	0.205197	0
8	0.230847	0
9	0.256496	0
10	0.282146	0
11	0.307796	0
12	0.333445	0
13	0.359095	0
14	0.384745	0
15	0.410394	0
16	0.436044	0
17	0.461694	0
18	0.487343	0
19	0.512993	0
20	0.538642	0
21	0.564292	0
22	0.589942	0
23	0.615591	0
24	0.641241	0
25	0.666891	0
26	0.69254	0
27	0.71819	0
28	0.74384	0
29	0.769489	0
30	0.795139	0
31	0.820788	0
32	0.846438	0
33	0.872088	0
34	0.897737	0.0017424
35	0.923387	0.0233419
36	0.949037	0.158045
37	0.974686	0.580366
38	1.00034	1.21923
39	1.02599	1.87494
40	1.05164	2.3966
41	1.07728	2.66068
42	1.10293	2.55841
43	1.12858	2.3597
44	1.15423	2.14606
45	1.17988	1.95122
46	1.20553	1.74793
47	1.23118	1.58957
48	1.25683	1.39015
49	1.28248	1.21801
50	1.30813	1.11388
51	1.33378	0.982561
52	1.35943	0.907429
53	1.38508	0.842724
54	1.41073	0.808721
55	1.43638	0.776545
56	1.46203	0.75325
57	1.48768	0.697928
58	1.51333	0.683011
59	1.53898	0.71109
60	1.56463	0.691715
61	1.59028	0.668812
62	1.61593	0.699739
63	1.64158	0.692763
64	1.66723	0.721617
65	1.69288	0.712206
66	1.71853	0.747412
67	1.74418	0.808073
68	1.76983	0.848999
69	1.79547	0.866404
70	1.82112	0.891229
71	1.84677	0.921328
72	1.87242	0.990589
73	1.89807	1.01928
74	1.92372	1.04315
75	1.94937	1.12836
76	1.97502	1.16478
77	2.00067	1.17428
78	2.02632	1.17108
79	2.05197	1.20576
80	2.07762	1.21383
81	2.10327	1.23639
82	2.12892	1.20674
83	2.15457	1.18418
84	2.18022	1.15464
85	2.20587	1.12538
86	2.23152	1.10062
87	2.25717	1.0736
88	2.28282	1.04103
89	2.30847	1.02407
90	2.33412	0.994166
91	2.35977	0.967939
92	2.38542	0.950422
93	2.41107	0.928104
94	2.43672	0.906078
95	2.46237	0.907136
96	2.48802	0.916777
97	2.51366	0.909884
98	2.53931	0.910736
99	2.56496	0.916316

0	0.0256496	0
1	0.0512993	0
2	0.0769489	0
3	0.102599	0
4	0.128248	0
5	0.153898	0
6	0.179547	0
7	0.205197	0
8	0.230847	0
9	0.256496	0
10	0.282146	0
11	0.307796	0
12	0.333445	0
13	0.359095	0
14	0.384745	0
15	0.410394	0
16	0.436044	0
17	0.461694	0
18	0.487343	0
19	0.512993	0
20	0.538642	0
21	0.564292	0
22	0.589942	0
23	0.615591	0
24	0.641241	0
25	0.666891	0
26	0.69254	0
27	0.71819	0
28	0.74384	0
29	0.769489	0
30	0.795139	0
31	0.820788	0
32	0.846438	0
33	0.872088	0
34	0.897737	0.00151314
35	0.923387	0.024208
36	0.949037	0.171113
37	0.974686	0.574195
38	1.00034	1.23285
39	1.02599	1.89439
40	1.05164	2.43853
41	1.07728	2.6314
42	1.10293	2.57273
43	1.12858	2.42936
44	1.15423	2.18699
45	1.17988	2.01855
46	1.20553	1.76686
47	1.23118	1.544
48	1.25683	1.36447
49	1.28248	1.20066
50	1.30813	1.05522
51	1.33378	0.962354
52	1.35943	0.907944
53	1.38508	0.845604
54	1.41073	0.785274
55	1.43638	0.743003
56	1.46203	0.702694
57	1.48768	0.71366
58	1.51333	0.683825
59	1.53898	0.674908
60	1.56463	0.675059
61	1.59028	0.681784
62	1.61593	0.671502
63	1.64158	0.675492
64	1.66723	0.667461
65	1.69288	0.714814
66	1.71853	0.74677
67	1.74418	0.802215
68	1.76983	0.837181
69	1.79547	0.870574
70	1.82112	0.928213
71	1.84677	0.979566
72	1.87242	1.0178
73	1.89807	1.07443
74	1.92372	1.11264
75	1.94937	1.13605
76	1.97502	1.14938
77	2.00067	1.20719
78	2.02632	1.18319
79	2.05197	1.20411
80	2.07762	1.19512
81	2.10327	1.20679
82	2.12892	1.1964
83	2.15457	1.18882
84	2.18022	1.18966
85	2.20587	1.15397
86	2.23152	1.12097
87	2.25717	1.07215
88	2.28282	1.02787
89	2.30847	0.979828
90	2.33412	0.975301
91	2.35977	0.944451
92	2.38542	0.933863
93	2.41107	0.91789
94	2.43672	0.893885
95	2.46237	0.890864
96	2.48802	0.903806
97	2.51366	0.904182
98	2.53931	0.882958
99	2.56496	0.897715

0	0.0256496	0
1	0.0512993	0
2	0.0769489	0
3	0.102599	0
4	0.128248	0
5	0.153898	0
6	0.179547	0
7	0.205197	0
8	0.230847	0
9	0.256496	0
10	0.282146	0
11	0.307796	0
12	0.333445	0
13	0.359095	0
14	0.384745	0
15	0.410394	0
16	0.436044	0
17	0.461694	0
18	0.487343	0
19	0.512993	0
20	0.538642	0
21	0.564292	0
22	0.589942	0
23	0.615591	0
24	0.641241	0
25	0.666891	0
26	0.69254	0
27	0.71819	0
28	0.74384	0
29	0.769489	0
30	0.795139	0
31	0.820788	0
32	0.846438	0
33	0.872088	0
34	0.897737	0.0018341
35	0.923387	0.0234718
36	0.949037	0.185124
37	0.974686	0.617546
38	1.00034	1.23576
39	1.02599	1.89876
40	1.05164	2.37504
41	1.07728	2.54242
42	1.10293	2.52194
43	1.12858	2.40972
44	1.15423	2.18696
45	1.17988	1.96221
46	1.20553	1.73717
47	1.23118	1.51858
48	1.25683	1.34472
49	1.28248	1.21485
50	1.30813	1.12651
51	1.33378	1.03137
52	1.35943	0.974398
53	1.38508	0.894056
54	1.41073	0.821399
55	1.43638	0.763132
56	1.46203	0.703959
57	1.48768	0.665292
58	1.51333	0.659759
59	1.53898	0.690355
60	1.56463	0.706223
61	1.59028	0.697903
62	1.61593	0.66513
63	1.64158	0.691491
64	1.66723	0.710243
65	1.69288	0.719088
66	1.71853	0.73718
67	1.74418	0.798813
68	1.76983	0.84879
69	1.79547	0.877647
70	1.82112	0.899695
71	1.84677	0.93526
72	1.87242	0.982708
73	1.89807	1.04493
74	1.92372	1.09204
75	1.94937	1.09742
76	1.97502	1.11132
77	2.00067	1.16854
78	2.02632	1.22485
79	2.05197	1.1947
80	2.07762	1.22503
81	2.10327	1.22466
82	2.12892	1.21091
83	2.15457	1.13927
84	2.18022	1.13988
85	2.20587	1.11625
86	2.23152	1.08163
87	2.25717	1.0721
88	2.28282	1.0574
89	2.30847	1.00613
90	2.33412	0.969703
91	2.35977	0.981375
92	2.38542	0.977539
93	2.41107	0.967667
94	2.43672	0.943366
95	2.46237	0.947704
96	2.48802	0.915165
97	2.51366	0.889599
98	2.53931	0.887565
99	2.56496	0.894793

