BIN SIZE	0.0256496
BIN	DISTANCE	AVE_GOFR	ERROR
79	2.05197	1.20102	0.00153805
80	2.07762	1.21414	0.00139312
81	2.10327	1.21321	0.00164071
82	2.12892	1.209	0.00189132
83	2.15457	1.19564	0.00171462
84	2.18022	1.17577	0.00203049
85	2.20587	1.1511	0.00142728
86	2.23152	1.12521	0.00186685
87	2.25717	1.09811	0.00200514
88	2.28282	1.06828	0.00129383
89	2.30847	1.04137	0.00186992
90	2.33412	1.01446	0.00156577
91	2.35977	0.990651	0.00183625
92	2.38542	0.968543	0.00150016
93	2.41107	0.95062	0.00152781
94	2.43672	0.93296	0.00139946
95	2.46237	0.920401	0.00154936
96	2.48802	0.910134	0.00152539
97	2.51366	0.89637	0.00113328
98	2.53931	0.886895	0.00126099
99	2.56496	0.887335	0.00139607

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	2.55951e-06	2.49125e-06
34	0.897737	0.00112701	7.61864e-05
35	0.923387	0.0245294	0.000350522
36	0.949037	0.164147	0.00132192
37	0.974686	0.564141	0.00303285
38	1.00034	1.20098	0.00457876
39	1.02599	1.86217	0.00511157
40	1.05164	2.33231	0.00411254
41	1.07728	2.55335	0.00353444
42	1.10293	2.545	0.00340194
43	1.12858	2.40655	0.0039311
44	1.15423	2.20022	0.00341009
45	1.17988	1.97235	0.00298841
46	1.20553	1.75633	0.00305283
47	1.23118	1.56187	0.0034516
48	1.25683	1.39159	0.00318515
49	1.28248	1.24575	0.00256053
50	1.30813	1.12506	0.0029606
51	1.33378	1.02572	0.00167963
52	1.35943	0.942737	0.00220306
53	1.38508	0.87374	0.00225361
54	1.41073	0.817819	0.00144405
55	1.43638	0.776204	0.00167676
56	1.46203	0.738367	0.00190457
57	1.48768	0.711172	0.00161392
58	1.51333	0.69179	0.0018968
59	1.53898	0.677501	0.00179604
60	1.56463	0.672617	0.00192707
61	1.59028	0.671117	0.00167836
62	1.61593	0.675846	0.00166614
63	1.64158	0.68669	0.00180019
64	1.66723	0.702823	0.00207813
65	1.69288	0.723725	0.00201686
66	1.71853	0.749238	0.00179771
67	1.74418	0.780245	0.00148015
68	1.76983	0.81322	0.00135404
69	1.79547	0.851647	0.00159549
70	1.82112	0.893098	0.00132558
71	1.84677	0.934531	0.00163251
72	1.87242	0.975192	0.00197376
73	1.89807	1.01698	0.00188442
74	1.92372	1.05627	0.00150529
75	1.94937	1.09369	0.0019635
76	1.97502	1.12844	0.00195769
77	2.00067	1.15866	0.00150629
78	2.02632	1.18376	0.00134857
79	2.05197	1.20122	0.00147049
80	2.07762	1.21466	0.00141269
81	2.10327	1.21357	0.00159361
82	2.12892	1.20906	0.00179273
83	2.15457	1.19579	0.00163088
84	2.18022	1.1762	0.00196849
85	2.20587	1.15122	0.0013569
86	2.23152	1.12526	0.00176943
87	2.25717	1.09791	0.00190953
88	2.28282	1.06845	0.00123634
89	2.30847	1.04125	0.00177577
90	2.33412	1.01403	0.00154166
91	2.35977	0.990226	0.00178804
92	2.38542	0.968314	0.00143867
93	2.41107	0.950091	0.00153622
94	2.43672	0.932417	0.00142755
95	2.46237	0.920138	0.00149
96	2.48802	0.910121	0.00144516
97	2.51366	0.896064	0.00111407
98	2.53931	0.887053	0.00120446
99	2.56496	0.887453	0.00132758

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	2.43154e-06	2.36997e-06
34	0.897737	0.00116695	8.21821e-05
35	0.923387	0.0244159	0.000350893
36	0.949037	0.164334	0.00126892
37	0.974686	0.563613	0.00292676
38	1.00034	1.20038	0.00438934
39	1.02599	1.86179	0.00486977
40	1.05164	2.33093	0.0041343
41	1.07728	2.5541	0.00343595
42	1.10293	2.5463	0.0034698
43	1.12858	2.40711	0.00377516
44	1.15423	2.20118	0.00337364
45	1.17988	1.97365	0.00310687
46	1.20553	1.75763	0.00316448
47	1.23118	1.56295	0.00344318
48	1.25683	1.39209	0.00306472
49	1.28248	1.24626	0.00248343
50	1.30813	1.12497	0.00281415
51	1.33378	1.02484	0.00180867
52	1.35943	0.942475	0.00210836
53	1.38508	0.87316	0.00221437
54	1.41073	0.816915	0.00163054
55	1.43638	0.776007	0.00160439
56	1.46203	0.738387	0.00180944
57	1.48768	0.710525	0.00165766
58	1.51333	0.691537	0.00181878
59	1.53898	0.676924	0.00179645
60	1.56463	0.672707	0.00183282
61	1.59028	0.670791	0.00162564
62	1.61593	0.675957	0.00158653
63	1.64158	0.686285	0.00175512
64	1.66723	0.702517	0.00199672
65	1.69288	0.723012	0.00203806
66	1.71853	0.749101	0.00171308
67	1.74418	0.780342	0.00140936
68	1.76983	0.813592	0.00133652
69	1.79547	0.851758	0.00151959
70	1.82112	0.89315	0.00126032
71	1.84677	0.934384	0.0015575
72	1.87242	0.975217	0.00187523
73	1.89807	1.01673	0.00180796
74	1.92372	1.05657	0.00145813
75	1.94937	1.09374	0.00186588
76	1.97502	1.12868	0.00187487
77	2.00067	1.15933	0.00157346
78	2.02632	1.18423	0.00136245
79	2.05197	1.20191	0.00154839
80	2.07762	1.21483	0.0013531
81	2.10327	1.21376	0.00152521
82	2.12892	1.20922	0.00171068
83	2.15457	1.19615	0.001588
84	2.18022	1.17602	0.00187856
85	2.20587	1.15154	0.00132665
86	2.23152	1.12557	0.00170778
87	2.25717	1.09759	0.00184007
88	2.28282	1.06808	0.00122807
89	2.30847	1.04077	0.00175012
90	2.33412	1.01408	0.00146539
91	2.35977	0.990082	0.0017044
92	2.38542	0.968518	0.00138115
93	2.41107	0.949905	0.00147067
94	2.43672	0.932333	0.00135861
95	2.46237	0.919733	0.00146936
96	2.48802	0.909753	0.00141903
97	2.51366	0.895812	0.00108645
98	2.53931	0.886873	0.00115756
99	2.56496	0.887319	0.00126793

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	2.31575e-06	2.25994e-06
34	0.897737	0.00114413	8.13745e-05
35	0.923387	0.0243709	0.000337051
36	0.949037	0.164598	0.00123571
37	0.974686	0.562981	0.00285496
38	1.00034	1.19936	0.00429655
39	1.02599	1.85958	0.0051157
40	1.05164	2.33048	0.00396171
41	1.07728	2.5522	0.00376148
42	1.10293	2.54718	0.00341473
43	1.12858	2.40611	0.00372677
44	1.15423	2.20207	0.00332825
45	1.17988	1.97415	0.00299827
46	1.20553	1.75759	0.00301405
47	1.23118	1.56376	0.00337167
48	1.25683	1.39253	0.00295089
49	1.28248	1.24658	0.00238614
50	1.30813	1.1255	0.00273054
51	1.33378	1.02523	0.00176435
52	1.35943	0.942816	0.00203528
53	1.38508	0.873583	0.00214895
54	1.41073	0.81739	0.00162065
55	1.43638	0.776522	0.00160826
56	1.46203	0.738878	0.00178871
57	1.48768	0.710319	0.00159147
58	1.51333	0.691825	0.00175484
59	1.53898	0.676907	0.00171098
60	1.56463	0.672281	0.00179442
61	1.59028	0.67078	0.00154827
62	1.61593	0.675629	0.00154451
63	1.64158	0.685542	0.00182194
64	1.66723	0.702112	0.00194225
65	1.69288	0.723138	0.00194488
66	1.71853	0.748661	0.00168695
67	1.74418	0.780318	0.00134246
68	1.76983	0.813658	0.0012745
69	1.79547	0.851806	0.00144799
70	1.82112	0.89342	0.00122897
71	1.84677	0.933789	0.00159285
72	1.87242	0.974996	0.00179883
73	1.89807	1.01615	0.00181049
74	1.92372	1.05625	0.00142326
75	1.94937	1.0936	0.0017825
76	1.97502	1.12875	0.00178666
77	2.00067	1.15959	0.00151922
78	2.02632	1.18366	0.00141261
79	2.05197	1.20195	0.00147533
80	2.07762	1.2155	0.00144359
81	2.10327	1.21377	0.00145259
82	2.12892	1.20925	0.00162939
83	2.15457	1.19617	0.00151254
84	2.18022	1.17584	0.00179783
85	2.20587	1.15196	0.00132812
86	2.23152	1.1259	0.00165827
87	2.25717	1.09776	0.00176001
88	2.28282	1.06813	0.0011709
89	2.30847	1.04088	0.00167016
90	2.33412	1.01396	0.00140005
91	2.35977	0.990095	0.00162328
92	2.38542	0.968445	0.00131728
93	2.41107	0.950089	0.0014121
94	2.43672	0.932575	0.00131533
95	2.46237	0.919722	0.00139943
96	2.48802	0.909918	0.00136102
97	2.51366	0.895678	0.00104301
98	2.53931	0.886805	0.00110441
99	2.56496	0.887421	0.00121167

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	2.21049e-06	2.15966e-06
34	0.897737	0.00112339	8.02759e-05
35	0.923387	0.0243576	0.000321993
36	0.949037	0.164349	0.00120446
37	0.974686	0.562495	0.00276611
38	1.00034	1.19944	0.00410202
39	1.02599	1.85881	0.0049402
40	1.05164	2.33033	0.0037845
41	1.07728	2.55142	0.00366963
42	1.10293	2.54593	0.0034819
43	1.12858	2.40578	0.00357174
44	1.15423	2.20112	0.00331185
45	1.17988	1.97438	0.00287111
46	1.20553	1.75809	0.00291813
47	1.23118	1.5639	0.00322155
48	1.25683	1.39328	0.00290903
49	1.28248	1.24663	0.00227822
50	1.30813	1.1261	0.00267117
51	1.33378	1.02566	0.00173435
52	1.35943	0.943423	0.00203141
53	1.38508	0.874309	0.00217045
54	1.41073	0.817856	0.00161242
55	1.43638	0.777088	0.00163187
56	1.46203	0.73913	0.001725
57	1.48768	0.710601	0.00154399
58	1.51333	0.691814	0.00167511
59	1.53898	0.67733	0.00168463
60	1.56463	0.672164	0.00171667
61	1.59028	0.670815	0.00147828
62	1.61593	0.675373	0.0014954
63	1.64158	0.685643	0.00174193
64	1.66723	0.701877	0.00186807
65	1.69288	0.722385	0.00199697
66	1.71853	0.748492	0.00161871
67	1.74418	0.779413	0.00155656
68	1.76983	0.813209	0.00129332
69	1.79547	0.851075	0.00155597
70	1.82112	0.893136	0.00120543
71	1.84677	0.934076	0.00154612
72	1.87242	0.974805	0.00172721
73	1.89807	1.01572	0.00177892
74	1.92372	1.05618	0.00136032
75	1.94937	1.09362	0.00170162
76	1.97502	1.12904	0.00172991
77	2.00067	1.1594	0.00146137
78	2.02632	1.18365	0.00134843
79	2.05197	1.20244	0.0014879
80	2.07762	1.2154	0.00138127
81	2.10327	1.21333	0.00145002
82	2.12892	1.20926	0.00155538
83	2.15457	1.19589	0.00147044
84	2.18022	1.17574	0.00171897
85	2.20587	1.15232	0.00131677
86	2.23152	1.12624	0.00161656
87	2.25717	1.09817	0.00172704
88	2.28282	1.06819	0.00111898
89	2.30847	1.0411	0.00160928
90	2.33412	1.01443	0.00141248
91	2.35977	0.990137	0.00155004
92	2.38542	0.968369	0.00125962
93	2.41107	0.950491	0.00140404
94	2.43672	0.932564	0.00125558
95	2.46237	0.919754	0.00133617
96	2.48802	0.910273	0.0013445
97	2.51366	0.895946	0.00102954
98	2.53931	0.887046	0.0010801
99	2.56496	0.887341	0.00115922

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	2.11438e-06	2.0679e-06
34	0.897737	0.00117821	9.36536e-05
35	0.923387	0.0244547	0.000322288
36	0.949037	0.164331	0.00115222
37	0.974686	0.561926	0.00270385
38	1.00034	1.19951	0.00392413
39	1.02599	1.85918	0.00473899
40	1.05164	2.33039	0.00362042
41	1.07728	2.55109	0.00352459
42	1.10293	2.54617	0.00333936
43	1.12858	2.40596	0.0034211
44	1.15423	2.20154	0.00319451
45	1.17988	1.97562	0.0030038
46	1.20553	1.75841	0.00280874
47	1.23118	1.56406	0.00308526
48	1.25683	1.39321	0.00278324
49	1.28248	1.24653	0.00218131
50	1.30813	1.12605	0.00255555
51	1.33378	1.02578	0.001663
52	1.35943	0.943108	0.00196734
53	1.38508	0.87415	0.00208194
54	1.41073	0.818226	0.00158433
55	1.43638	0.776554	0.00164585
56	1.46203	0.738861	0.00167075
57	1.48768	0.710277	0.00151066
58	1.51333	0.691316	0.00167462
59	1.53898	0.677154	0.00162052
60	1.56463	0.672003	0.00164954
61	1.59028	0.670706	0.00141802
62	1.61593	0.675188	0.00144175
63	1.64158	0.685727	0.00166823
64	1.66723	0.701496	0.00182545
65	1.69288	0.722159	0.00192286
66	1.71853	0.748305	0.00155916
67	1.74418	0.779126	0.00151524
68	1.76983	0.813232	0.00123731
69	1.79547	0.851507	0.00154717
70	1.82112	0.893233	0.00115692
71	1.84677	0.934598	0.00156459
72	1.87242	0.975143	0.00168481
73	1.89807	1.01572	0.00170158
74	1.92372	1.05651	0.00134187
75	1.94937	1.09359	0.00162797
76	1.97502	1.12894	0.00165752
77	2.00067	1.15968	0.00142478
78	2.02632	1.18386	0.00130609
79	2.05197	1.20232	0.0014281
80	2.07762	1.21538	0.00132139
81	2.10327	1.21344	0.00139117
82	2.12892	1.20905	0.00150136
83	2.15457	1.19624	0.00144768
84	2.18022	1.17566	0.00164611
85	2.20587	1.15263	0.00129481
86	2.23152	1.12655	0.0015763
87	2.25717	1.09802	0.0016583
88	2.28282	1.06827	0.00107339
89	2.30847	1.0409	0.00155245
90	2.33412	1.01452	0.00135403
91	2.35977	0.989764	0.00152673
92	2.38542	0.968338	0.00120522
93	2.41107	0.950143	0.00138564
94	2.43672	0.93242	0.00120922
95	2.46237	0.919673	0.00128052
96	2.48802	0.910129	0.00129374
97	2.51366	0.896135	0.00100195
98	2.53931	0.886786	0.0010639
99	2.56496	0.887162	0.00112261

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	4.05256e-06	2.7436e-06
34	0.897737	0.00118453	8.99639e-05
35	0.923387	0.0245238	0.000316184
36	0.949037	0.164673	0.00115395
37	0.974686	0.562057	0.00259437
38	1.00034	1.2008	0.00396834
39	1.02599	1.85908	0.00454268
40	1.05164	2.3311	0.00353848
41	1.07728	2.55098	0.00337964
42	1.10293	2.5453	0.00331358
43	1.12858	2.40503	0.00340325
44	1.15423	2.20114	0.00308671
45	1.17988	1.97614	0.00292217
46	1.20553	1.75843	0.00269179
47	1.23118	1.56286	0.0031799
48	1.25683	1.39257	0.00274115
49	1.28248	1.24669	0.00209609
50	1.30813	1.12637	0.00246888
51	1.33378	1.02564	0.00159916
52	1.35943	0.943336	0.00189851
53	1.38508	0.874046	0.00199775
54	1.41073	0.818229	0.00151832
55	1.43638	0.776344	0.00159071
56	1.46203	0.738386	0.00166722
57	1.48768	0.710539	0.00147039
58	1.51333	0.69096	0.00164239
59	1.53898	0.67716	0.00155301
60	1.56463	0.672051	0.0015815
61	1.59028	0.670821	0.00136362
62	1.61593	0.675538	0.00142338
63	1.64158	0.685665	0.0015999
64	1.66723	0.701759	0.00176836
65	1.69288	0.722413	0.00185947
66	1.71853	0.748191	0.00149834
67	1.74418	0.779276	0.00145956
68	1.76983	0.813463	0.00120706
69	1.79547	0.851548	0.00148325
70	1.82112	0.893216	0.00110885
71	1.84677	0.934597	0.0014994
72	1.87242	0.975013	0.00161958
73	1.89807	1.01589	0.00163911
74	1.92372	1.05662	0.00129066
75	1.94937	1.09366	0.00156182
76	1.97502	1.129	0.00158952
77	2.00067	1.15955	0.00137193
78	2.02632	1.18408	0.00127049
79	2.05197	1.20213	0.00138111
80	2.07762	1.2151	0.00129675
81	2.10327	1.21363	0.00134552
82	2.12892	1.20891	0.00144544
83	2.15457	1.19617	0.00138877
84	2.18022	1.17612	0.00164177
85	2.20587	1.15261	0.00124098
86	2.23152	1.12664	0.00151295
87	2.25717	1.0979	0.0015932
88	2.28282	1.06821	0.00103064
89	2.30847	1.04091	0.00148783
90	2.33412	1.01431	0.00131425
91	2.35977	0.989487	0.00148813
92	2.38542	0.968418	0.00115765
93	2.41107	0.949986	0.00133676
94	2.43672	0.932348	0.00116098
95	2.46237	0.919898	0.00124681
96	2.48802	0.909901	0.00125972
97	2.51366	0.896413	0.000998058
98	2.53931	0.887049	0.00105154
99	2.56496	0.887156	0.00107586

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	3.89046e-06	2.63864e-06
34	0.897737	0.00120684	8.90899e-05
35	0.923387	0.0244852	0.000305886
36	0.949037	0.164742	0.00110986
37	0.974686	0.561953	0.00249269
38	1.00034	1.20154	0.00387747
39	1.02599	1.85975	0.00441046
40	1.05164	2.33151	0.00342102
41	1.07728	2.55148	0.00328187
42	1.10293	2.54594	0.00324278
43	1.12858	2.40465	0.00328816
44	1.15423	2.20066	0.00299913
45	1.17988	1.97563	0.00284882
46	1.20553	1.7576	0.00270844
47	1.23118	1.56296	0.00305413
48	1.25683	1.39272	0.00263609
49	1.28248	1.24653	0.00201861
50	1.30813	1.12556	0.00249924
51	1.33378	1.02526	0.00157967
52	1.35943	0.942689	0.0019298
53	1.38508	0.873873	0.00192537
54	1.41073	0.817862	0.00150131
55	1.43638	0.776132	0.0015411
56	1.46203	0.738642	0.00162007
57	1.48768	0.710366	0.00142171
58	1.51333	0.691322	0.00161612
59	1.53898	0.677578	0.00154629
60	1.56463	0.672034	0.00151833
61	1.59028	0.671185	0.00135665
62	1.61593	0.675997	0.00143853
63	1.64158	0.685789	0.00154076
64	1.66723	0.702033	0.0017186
65	1.69288	0.722669	0.00180253
66	1.71853	0.748381	0.00145047
67	1.74418	0.779294	0.00140129
68	1.76983	0.813636	0.00117113
69	1.79547	0.85174	0.00143635
70	1.82112	0.893249	0.00106498
71	1.84677	0.93484	0.00145899
72	1.87242	0.975071	0.00155583
73	1.89807	1.01602	0.00157913
74	1.92372	1.0567	0.00124154
75	1.94937	1.09357	0.00150231
76	1.97502	1.12881	0.00153826
77	2.00067	1.15964	0.00132022
78	2.02632	1.18455	0.00130133
79	2.05197	1.2022	0.00132769
80	2.07762	1.21506	0.00124548
81	2.10327	1.21367	0.00129237
82	2.12892	1.20865	0.00141124
83	2.15457	1.19595	0.00135138
84	2.18022	1.17592	0.0015882
85	2.20587	1.15234	0.00122036
86	2.23152	1.12624	0.00150518
87	2.25717	1.09779	0.00153343
88	2.28282	1.06785	0.00105018
89	2.30847	1.04096	0.00142906
90	2.33412	1.01396	0.00130751
91	2.35977	0.989234	0.00144996
92	2.38542	0.968079	0.00115996
93	2.41107	0.949565	0.00134789
94	2.43672	0.932455	0.00111946
95	2.46237	0.919555	0.00124326
96	2.48802	0.909831	0.0012113
97	2.51366	0.896642	0.000983905
98	2.53931	0.887094	0.00101042
99	2.56496	0.887465	0.00107647

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	3.74083e-06	2.54139e-06
34	0.897737	0.00121333	8.58994e-05
35	0.923387	0.0245128	0.000295368
36	0.949037	0.164913	0.00108026
37	0.974686	0.56214	0.00240384
38	1.00034	1.20197	0.00375208
39	1.02599	1.85949	0.00424835
40	1.05164	2.33101	0.00332541
41	1.07728	2.55183	0.00317423
42	1.10293	2.54631	0.00313938
43	1.12858	2.40301	0.00354867
44	1.15423	2.19952	0.00309463
45	1.17988	1.97586	0.0027487
46	1.20553	1.75745	0.00260829
47	1.23118	1.56286	0.00293821
48	1.25683	1.39289	0.00253987
49	1.28248	1.24718	0.00204481
50	1.30813	1.12569	0.00240669
51	1.33378	1.02586	0.00162688
52	1.35943	0.943283	0.00194494
53	1.38508	0.874172	0.00187448
54	1.41073	0.818494	0.00157104
55	1.43638	0.776264	0.00148745
56	1.46203	0.73867	0.00155799
57	1.48768	0.710355	0.00136708
58	1.51333	0.691277	0.00155458
59	1.53898	0.677259	0.00151952
60	1.56463	0.671733	0.0014895
61	1.59028	0.670857	0.00134347
62	1.61593	0.675575	0.00144369
63	1.64158	0.685456	0.00151707
64	1.66723	0.701892	0.00165822
65	1.69288	0.722689	0.00173332
66	1.71853	0.748252	0.00140044
67	1.74418	0.778864	0.00141172
68	1.76983	0.813841	0.00114381
69	1.79547	0.85202	0.00140801
70	1.82112	0.893222	0.00102435
71	1.84677	0.935248	0.00145878
72	1.87242	0.975465	0.00154506
73	1.89807	1.01657	0.00161215
74	1.92372	1.05703	0.00123534
75	1.94937	1.09366	0.00144728
76	1.97502	1.12876	0.00147982
77	2.00067	1.15936	0.00129868
78	2.02632	1.18435	0.00126651
79	2.05197	1.20186	0.00131996
80	2.07762	1.21465	0.001261
81	2.10327	1.21376	0.00124541
82	2.12892	1.20883	0.00136902
83	2.15457	1.19592	0.00129975
84	2.18022	1.17564	0.00155153
85	2.20587	1.15184	0.00127366
86	2.23152	1.12597	0.00147052
87	2.25717	1.09769	0.0014779
88	2.28282	1.06786	0.00100989
89	2.30847	1.04093	0.00137434
90	2.33412	1.0145	0.00136573
91	2.35977	0.989422	0.00140632
92	2.38542	0.968268	0.00113058
93	2.41107	0.949745	0.001308
94	2.43672	0.932569	0.00108212
95	2.46237	0.919863	0.00123315
96	2.48802	0.91002	0.00117949
97	2.51366	0.89675	0.000952051
98	2.53931	0.887084	0.000971604
99	2.56496	0.887515	0.00103624

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	3.60228e-06	2.45104e-06
34	0.897737	0.00119896	8.39113e-05
35	0.923387	0.0245031	0.000284587
36	0.949037	0.164756	0.00105164
37	0.974686	0.562273	0.0023185
38	1.00034	1.20167	0.00362511
39	1.02599	1.85961	0.00409256
40	1.05164	2.33072	0.0032146
41	1.07728	2.55075	0.00323552
42	1.10293	2.54627	0.00302341
43	1.12858	2.40275	0.00342691
44	1.15423	2.19883	0.00305611
45	1.17988	1.97551	0.00266912
46	1.20553	1.757	0.002551
47	1.23118	1.5625	0.00285123
48	1.25683	1.39265	0.0024571
49	1.28248	1.24744	0.00198463
50	1.30813	1.126	0.00233664
51	1.33378	1.02621	0.00160364
52	1.35943	0.943766	0.00193191
53	1.38508	0.874559	0.0018444
54	1.41073	0.819295	0.00170491
55	1.43638	0.776881	0.00155524
56	1.46203	0.739654	0.00178446
57	1.48768	0.710979	0.00145204
58	1.51333	0.691729	0.00156142
59	1.53898	0.677914	0.00159827
60	1.56463	0.672034	0.00146433
61	1.59028	0.671277	0.00135768
62	1.61593	0.675766	0.00140282
63	1.64158	0.685676	0.00147668
