BIN SIZE	0.0256496
BIN	DISTANCE	AVE_GOFR	ERROR
88	2.28282	1.06645	0.00472801
89	2.30847	1.03559	0.00481054
90	2.33412	1.01023	0.00481554
91	2.35977	0.986714	0.00430174
92	2.38542	0.968574	0.00323219
93	2.41107	0.943883	0.00375732
94	2.43672	0.924767	0.00345141
95	2.46237	0.91334	0.00398694
96	2.48802	0.902528	0.00257384
97	2.51366	0.897995	0.00311403
98	2.53931	0.890044	0.0025429
99	2.56496	0.892726	0.00350601

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	0	0
34	0.897737	0.00109322	0.000159397
35	0.923387	0.0233647	0.00088222
36	0.949037	0.165566	0.0027187
37	0.974686	0.574407	0.00401663
38	1.00034	1.20467	0.00574398
39	1.02599	1.8472	0.0101189
40	1.05164	2.32605	0.00967309
41	1.07728	2.55582	0.00851939
42	1.10293	2.54881	0.00983223
43	1.12858	2.40019	0.0101911
44	1.15423	2.19197	0.00688211
45	1.17988	1.97686	0.0111387
46	1.20553	1.75865	0.00684256
47	1.23118	1.55159	0.00684493
48	1.25683	1.38553	0.00655368
49	1.28248	1.24375	0.00732228
50	1.30813	1.12473	0.00718618
51	1.33378	1.02043	0.00775179
52	1.35943	0.9373	0.00606109
53	1.38508	0.876748	0.0051284
54	1.41073	0.81877	0.00532208
55	1.43638	0.77978	0.00430286
56	1.46203	0.745361	0.00410046
57	1.48768	0.712365	0.00397701
58	1.51333	0.684516	0.00587546
59	1.53898	0.677894	0.00509231
60	1.56463	0.680873	0.00606057
61	1.59028	0.680765	0.00581757
62	1.61593	0.683087	0.00578942
63	1.64158	0.691482	0.0037997
64	1.66723	0.713247	0.00341794
65	1.69288	0.722273	0.00480134
66	1.71853	0.749955	0.00373001
67	1.74418	0.779142	0.00461248
68	1.76983	0.815956	0.00488075
69	1.79547	0.847722	0.00419146
70	1.82112	0.891631	0.00362333
71	1.84677	0.933276	0.00486708
72	1.87242	0.975491	0.00485671
73	1.89807	1.01652	0.00487028
74	1.92372	1.05762	0.00416946
75	1.94937	1.09447	0.005035
76	1.97502	1.12447	0.00437139
77	2.00067	1.15569	0.00391832
78	2.02632	1.18317	0.00522542
79	2.05197	1.20412	0.00420779
80	2.07762	1.21184	0.00427378
81	2.10327	1.21464	0.00390168
82	2.12892	1.20258	0.00472801
83	2.15457	1.19112	0.00558032
84	2.18022	1.18459	0.00446684
85	2.20587	1.14976	0.00395226
86	2.23152	1.12757	0.00347897
87	2.25717	1.09772	0.00459083
88	2.28282	1.06705	0.00451637
89	2.30847	1.03505	0.00458707
90	2.33412	1.01166	0.00477104
91	2.35977	0.987318	0.0041175
92	2.38542	0.969056	0.00309774
93	2.41107	0.943521	0.00357702
94	2.43672	0.92508	0.00328392
95	2.46237	0.912717	0.00382545
96	2.48802	0.902798	0.00245246
97	2.51366	0.896999	0.00310536
98	2.53931	0.888659	0.00276071
99	2.56496	0.892689	0.00332167

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	0	0
34	0.897737	0.00109358	0.000151427
35	0.923387	0.0233072	0.000839976
36	0.949037	0.165575	0.00258278
37	0.974686	0.574992	0.00385818
38	1.00034	1.2068	0.00583858
39	1.02599	1.848	0.00964453
40	1.05164	2.32836	0.00946119
41	1.07728	2.55366	0.008363
42	1.10293	2.54612	0.00970279
43	1.12858	2.39584	0.0105711
44	1.15423	2.19135	0.00656533
45	1.17988	1.98281	0.0120683
46	1.20553	1.75919	0.00652215
47	1.23118	1.55161	0.00650272
48	1.25683	1.38581	0.00623211
49	1.28248	1.24349	0.00696083
50	1.30813	1.12421	0.00684597
51	1.33378	1.02323	0.007853
52	1.35943	0.938923	0.00597145
53	1.38508	0.877107	0.00488454
54	1.41073	0.819494	0.005105
55	1.43638	0.779362	0.00410795
56	1.46203	0.74411	0.00408185
57	1.48768	0.710987	0.00400981
58	1.51333	0.684759	0.00558671
59	1.53898	0.676171	0.00512075
60	1.56463	0.679252	0.00597053
61	1.59028	0.679553	0.00565147
62	1.61593	0.683022	0.00550032
63	1.64158	0.691963	0.00364003
64	1.66723	0.712573	0.00331277
65	1.69288	0.722674	0.004578
66	1.71853	0.749363	0.00359016
67	1.74418	0.778958	0.00438554
68	1.76983	0.816497	0.00466657
69	1.79547	0.848704	0.00409547
70	1.82112	0.892625	0.0035759
71	1.84677	0.933816	0.00465355
72	1.87242	0.975188	0.00462337
73	1.89807	1.01739	0.00470378
74	1.92372	1.0563	0.00416605
75	1.94937	1.09365	0.00485065
76	1.97502	1.12388	0.00419218
77	2.00067	1.15445	0.00391323
78	2.02632	1.18178	0.00514625
79	2.05197	1.2034	0.00405961
80	2.07762	1.21055	0.0042504
81	2.10327	1.21492	0.00371661
82	2.12892	1.20349	0.00457837
83	2.15457	1.19284	0.00556009
84	2.18022	1.18533	0.00430399
85	2.20587	1.1508	0.00388795
86	2.23152	1.12714	0.00333131
87	2.25717	1.09893	0.00451643
88	2.28282	1.06762	0.00432651
89	2.30847	1.03574	0.00440894
90	2.33412	1.01248	0.00460233
91	2.35977	0.987095	0.00391767
92	2.38542	0.968857	0.00294925
93	2.41107	0.943455	0.00339876
94	2.43672	0.925282	0.00312593
95	2.46237	0.912266	0.00366071
96	2.48802	0.902763	0.00233009
97	2.51366	0.898027	0.00311571
98	2.53931	0.888776	0.00262516
99	2.56496	0.893299	0.00321105

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	0	0
34	0.897737	0.00105898	0.000148118
35	0.923387	0.0231687	0.000811328
36	0.949037	0.16593	0.00248413
37	0.974686	0.575673	0.00373406
38	1.00034	1.20694	0.00556205
39	1.02599	1.85057	0.00952084
40	1.05164	2.33	0.00915248
41	1.07728	2.5516	0.00821403
42	1.10293	2.54546	0.00926323
43	1.12858	2.39464	0.0101353
44	1.15423	2.1925	0.0063516
45	1.17988	1.98355	0.011516
46	1.20553	1.75967	0.00622881
47	1.23118	1.55109	0.00621413
48	1.25683	1.38658	0.00598246
49	1.28248	1.24213	0.00676187
50	1.30813	1.12168	0.00697073
51	1.33378	1.02101	0.00778597
52	1.35943	0.935931	0.00639261
53	1.38508	0.876769	0.00466368
54	1.41073	0.818965	0.00488921
55	1.43638	0.777878	0.00417183
56	1.46203	0.744288	0.00389136
57	1.48768	0.711125	0.00382122
58	1.51333	0.685454	0.00536376
59	1.53898	0.677125	0.00496492
60	1.56463	0.680994	0.0059348
61	1.59028	0.680675	0.00549244
62	1.61593	0.682894	0.00523988
63	1.64158	0.692805	0.00356286
64	1.66723	0.713046	0.00318862
65	1.69288	0.723874	0.00451441
66	1.71853	0.75013	0.00350002
67	1.74418	0.779981	0.00429451
68	1.76983	0.817208	0.00449824
69	1.79547	0.849913	0.00407477
70	1.82112	0.893504	0.00351197
71	1.84677	0.934353	0.00446283
72	1.87242	0.97549	0.00441311
73	1.89807	1.01602	0.00467394
74	1.92372	1.05533	0.00407804
75	1.94937	1.09341	0.00462531
76	1.97502	1.12315	0.00405577
77	2.00067	1.15506	0.00377385
78	2.02632	1.18142	0.00491361
79	2.05197	1.20198	0.004107
80	2.07762	1.20959	0.00415396
81	2.10327	1.21507	0.0035428
82	2.12892	1.20428	0.00442946
83	2.15457	1.19227	0.0053248
84	2.18022	1.18424	0.00423514
85	2.20587	1.14929	0.00398506
86	2.23152	1.12646	0.00324195
87	2.25717	1.0986	0.00431317
88	2.28282	1.06724	0.00413719
89	2.30847	1.03545	0.00420858
90	2.33412	1.01199	0.00440929
91	2.35977	0.986979	0.00373282
92	2.38542	0.96878	0.0028098
93	2.41107	0.944279	0.00333527
94	2.43672	0.926037	0.00306701
95	2.46237	0.912836	0.00353056
96	2.48802	0.902837	0.00222031
97	2.51366	0.897282	0.00305505
98	2.53931	0.887943	0.00262889
99	2.56496	0.893028	0.00306955

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	1.54734e-05	1.51177e-05
34	0.897737	0.00104419	0.000142122
35	0.923387	0.0235092	0.000842894
36	0.949037	0.164708	0.00265499
37	0.974686	0.575144	0.00360167
38	1.00034	1.20826	0.00546445
39	1.02599	1.85053	0.00908813
40	1.05164	2.33015	0.00873764
41	1.07728	2.55335	0.00802473
42	1.10293	2.54446	0.00889575
43	1.12858	2.39727	0.0100106
44	1.15423	2.1943	0.00631294
45	1.17988	1.9832	0.0109978
46	1.20553	1.75863	0.00603124
47	1.23118	1.55067	0.00594578
48	1.25683	1.38575	0.00576842
49	1.28248	1.24192	0.00645772
50	1.30813	1.12035	0.00677961
51	1.33378	1.0213	0.00743729
52	1.35943	0.936482	0.0061257
53	1.38508	0.875799	0.00455132
54	1.41073	0.819439	0.00468989
55	1.43638	0.78012	0.00454491
56	1.46203	0.746148	0.00413511
57	1.48768	0.711372	0.00365552
58	1.51333	0.684952	0.00514337
59	1.53898	0.675559	0.00497989
60	1.56463	0.679418	0.00587052
61	1.59028	0.679328	0.00540535
62	1.61593	0.682738	0.00500404
63	1.64158	0.691845	0.003528
64	1.66723	0.711887	0.00324753
65	1.69288	0.723314	0.00434379
66	1.71853	0.750158	0.00334105
67	1.74418	0.780949	0.00420703
68	1.76983	0.818275	0.00441851
69	1.79547	0.850422	0.00392125
70	1.82112	0.893619	0.00335421
71	1.84677	0.934636	0.00426893
72	1.87242	0.97612	0.00425719
73	1.89807	1.01713	0.0045919
74	1.92372	1.0557	0.00390948
75	1.94937	1.09207	0.00460632
76	1.97502	1.12203	0.00402303
77	2.00067	1.15497	0.00360337
78	2.02632	1.18152	0.00469137
79	2.05197	1.20151	0.00394749
80	2.07762	1.20941	0.00396921
81	2.10327	1.21349	0.00371764
82	2.12892	1.20386	0.00424843
83	2.15457	1.19228	0.00508278
84	2.18022	1.18334	0.00413752
85	2.20587	1.15026	0.00392062
86	2.23152	1.12777	0.00334985
87	2.25717	1.09903	0.00413811
88	2.28282	1.06783	0.00399099
89	2.30847	1.0367	0.00419811
90	2.33412	1.01309	0.00434433
91	2.35977	0.987446	0.00359218
92	2.38542	0.969362	0.00274162
93	2.41107	0.944807	0.00322525
94	2.43672	0.927119	0.00311247
95	2.46237	0.912432	0.00339307
96	2.48802	0.902877	0.00211975
97	2.51366	0.896785	0.00295641
98	2.53931	0.887883	0.00251007
99	2.56496	0.892838	0.00293587

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	1.48007e-05	1.44753e-05
34	0.897737	0.00113037	0.00015995
35	0.923387	0.0236243	0.000814068
36	0.949037	0.164693	0.0025396
37	0.974686	0.574013	0.00361839
38	1.00034	1.20502	0.00611013
39	1.02599	1.85126	0.00872237
40	1.05164	2.33037	0.00836052
41	1.07728	2.55044	0.00818593
42	1.10293	2.54518	0.00853854
43	1.12858	2.39832	0.00963028
44	1.15423	2.19471	0.0060523
45	1.17988	1.98315	0.0105197
46	1.20553	1.76196	0.00662359
47	1.23118	1.55147	0.00574064
48	1.25683	1.38782	0.00587727
49	1.28248	1.24383	0.00645282
50	1.30813	1.1214	0.00656512
51	1.33378	1.02155	0.00711799
52	1.35943	0.938505	0.00618441
53	1.38508	0.876502	0.00440733
54	1.41073	0.81988	0.00450665
55	1.43638	0.780608	0.00437341
56	1.46203	0.744588	0.00423939
57	1.48768	0.708888	0.0042575
58	1.51333	0.683301	0.00517787
59	1.53898	0.672987	0.00538681
60	1.56463	0.676911	0.00612709
61	1.59028	0.676995	0.00565124
62	1.61593	0.681461	0.00494659
63	1.64158	0.69091	0.00349637
64	1.66723	0.71015	0.00354082
65	1.69288	0.724033	0.00421401
66	1.71853	0.750565	0.00322041
67	1.74418	0.780563	0.00404181
68	1.76983	0.819762	0.00446947
69	1.79547	0.851049	0.00380057
70	1.82112	0.895099	0.00351987
71	1.84677	0.936334	0.00440835
72	1.87242	0.977824	0.00439977
73	1.89807	1.01794	0.00446302
74	1.92372	1.05616	0.00376565
75	1.94937	1.09228	0.00441091
76	1.97502	1.12438	0.00448407
77	2.00067	1.15628	0.00367709
78	2.02632	1.18126	0.00449465
79	2.05197	1.20021	0.00398213
80	2.07762	1.20824	0.00396506
81	2.10327	1.21407	0.00360048
82	2.12892	1.20432	0.00408852
83	2.15457	1.19219	0.00486254
84	2.18022	1.18303	0.00396883
85	2.20587	1.14858	0.00409486
86	2.23152	1.1276	0.00320862
87	2.25717	1.09854	0.00398666
88	2.28282	1.06797	0.0038199
89	2.30847	1.03629	0.00403541
90	2.33412	1.01278	0.00416666
91	2.35977	0.988172	0.00350856
92	2.38542	0.970483	0.00284238
93	2.41107	0.944679	0.00308757
94	2.43672	0.927132	0.00297717
95	2.46237	0.911781	0.00330755
96	2.48802	0.902542	0.00205401
97	2.51366	0.896616	0.00283269
98	2.53931	0.887534	0.00242517
99	2.56496	0.892293	0.00285848

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	1.4184e-05	1.38853e-05
34	0.897737	0.00113103	0.000153287
35	0.923387	0.0236324	0.000780189
36	0.949037	0.164883	0.00244094
37	0.974686	0.573901	0.00346936
38	1.00034	1.20237	0.00640685
39	1.02599	1.85107	0.00836116
40	1.05164	2.33183	0.00813921
41	1.07728	2.54831	0.0081159
42	1.10293	2.54129	0.00902843
43	1.12858	2.39713	0.00930281
44	1.15423	2.19672	0.00612423
45	1.17988	1.98218	0.0101264
46	1.20553	1.76325	0.00647233
47	1.23118	1.55429	0.00615626
48	1.25683	1.38983	0.00596573
49	1.28248	1.24541	0.0063757
50	1.30813	1.12341	0.00659228
51	1.33378	1.02334	0.00704327
52	1.35943	0.938362	0.00592838
53	1.38508	0.876119	0.00424025
54	1.41073	0.82138	0.0045618
55	1.43638	0.779627	0.00429989
56	1.46203	0.742683	0.00447038
57	1.48768	0.708034	0.00416492
58	1.51333	0.683124	0.00496517
59	1.53898	0.674023	0.00526088
60	1.56463	0.67736	0.00588818
61	1.59028	0.676514	0.00543621
62	1.61593	0.680471	0.00483868
63	1.64158	0.690328	0.00339879
64	1.66723	0.709135	0.00353563
65	1.69288	0.723741	0.00404852
66	1.71853	0.749549	0.00324235
67	1.74418	0.779124	0.00412151
68	1.76983	0.81927	0.00431025
69	1.79547	0.85158	0.00367919
70	1.82112	0.894089	0.00351526
71	1.84677	0.936197	0.00422679
72	1.87242	0.977673	0.00421903
73	1.89807	1.01704	0.00436782
74	1.92372	1.05485	0.00382802
75	1.94937	1.09176	0.00425758
76	1.97502	1.12517	0.0043669
77	2.00067	1.15703	0.00359875
78	2.02632	1.18168	0.00432677
79	2.05197	1.2012	0.00393739
80	2.07762	1.20831	0.00380048
81	2.10327	1.21544	0.00370291
82	2.12892	1.20589	0.00420747
83	2.15457	1.1926	0.00467683
84	2.18022	1.18399	0.00391786
85	2.20587	1.14936	0.00399808
86	2.23152	1.12737	0.0030833
87	2.25717	1.09924	0.0038815
88	2.28282	1.06905	0.00381056
89	2.30847	1.03814	0.00427299
90	2.33412	1.01363	0.00407907
91	2.35977	0.988887	0.00343447
92	2.38542	0.970342	0.00272743
93	2.41107	0.943808	0.00307931
94	2.43672	0.926565	0.00290668
95	2.46237	0.911038	0.00325209
96	2.48802	0.901599	0.00217412
97	2.51366	0.897072	0.00275118
98	2.53931	0.888438	0.00248681
99	2.56496	0.891963	0.00275836

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	1.36166e-05	1.33415e-05
34	0.897737	0.00113164	0.000147157
35	0.923387	0.0238494	0.000778584
36	0.949037	0.16496	0.00234452
37	0.974686	0.574977	0.00349367
38	1.00034	1.20293	0.00617522
39	1.02599	1.84946	0.00817966
40	1.05164	2.33414	0.00813263
41	1.07728	2.55422	0.00970782
42	1.10293	2.542	0.00869537
43	1.12858	2.39623	0.00897395
44	1.15423	2.19763	0.00594559
45	1.17988	1.98035	0.00988551
46	1.20553	1.76019	0.00689736
47	1.23118	1.5525	0.00616543
48	1.25683	1.38751	0.00616112
49	1.28248	1.24375	0.00633489
50	1.30813	1.12191	0.00649622
51	1.33378	1.0237	0.00677095
52	1.35943	0.939434	0.00578728
53	1.38508	0.875358	0.00413845
54	1.41073	0.821381	0.00437933
55	1.43638	0.778821	0.00420272
56	1.46203	0.742214	0.00431611
57	1.48768	0.709144	0.00414356
58	1.51333	0.683136	0.00476658
59	1.53898	0.674851	0.00511526
60	1.56463	0.679097	0.00590338
61	1.59028	0.676775	0.005225
62	1.61593	0.68033	0.00464718
63	1.64158	0.691038	0.00333624
64	1.66723	0.708556	0.00344122
65	1.69288	0.723479	0.00389508
66	1.71853	0.749862	0.00312771
67	1.74418	0.778727	0.00397581
68	1.76983	0.819704	0.00415964
69	1.79547	0.851414	0.00353581
70	1.82112	0.893858	0.00338222
71	1.84677	0.936587	0.00407559
72	1.87242	0.97805	0.00406709
73	1.89807	1.01695	0.00419393
74	1.92372	1.05523	0.00369309
75	1.94937	1.09292	0.00424193
76	1.97502	1.12603	0.00427569
77	2.00067	1.15804	0.00359467
78	2.02632	1.18352	0.00452944
79	2.05197	1.20187	0.0038368
80	2.07762	1.20906	0.00372184
81	2.10327	1.21392	0.00385703
82	2.12892	1.20544	0.00406255
83	2.15457	1.19168	0.00457813
84	2.18022	1.18296	0.003895
85	2.20587	1.14842	0.00394763
86	2.23152	1.12685	0.00300341
87	2.25717	1.09922	0.0037263
88	2.28282	1.06943	0.00367714
89	2.30847	1.03823	0.00410288
90	2.33412	1.01276	0.00400763
91	2.35977	0.987919	0.00343065
92	2.38542	0.969003	0.00292851
93	2.41107	0.943536	0.00296813
94	2.43672	0.92661	0.00279076
95	2.46237	0.911161	0.00312434
96	2.48802	0.900832	0.00221823
97	2.51366	0.896522	0.00269563
98	2.53931	0.888201	0.00239854
99	2.56496	0.891786	0.00265371

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	1.30929e-05	1.28386e-05
34	0.897737	0.00108812	0.000147794
35	0.923387	0.0239648	0.000757141
36	0.949037	0.164705	0.00226816
37	0.974686	0.574135	0.00345931
38	1.00034	1.20087	0.00627133
39	1.02599	1.84526	0.00887973
40	1.05164	2.33255	0.00797284
41	1.07728	2.55446	0.00933725
42	1.10293	2.54304	0.00842249
43	1.12858	2.39698	0.00865995
44	1.15423	2.19761	0.00571692
45	1.17988	1.9832	0.00990774
46	1.20553	1.76345	0.00735943
47	1.23118	1.55408	0.00612842
48	1.25683	1.38767	0.00592618
49	1.28248	1.24405	0.0060984
50	1.30813	1.12376	0.00650406
51	1.33378	1.02423	0.0065313
52	1.35943	0.940717	0.00570533
53	1.38508	0.876557	0.00414928
54	1.41073	0.821378	0.00421089
55	1.43638	0.779023	0.00404593
56	1.46203	0.74211	0.00415134
57	1.48768	0.708115	0.00411009
58	1.51333	0.681715	0.0047906
59	1.53898	0.673903	0.00500565
60	1.56463	0.677996	0.00577798
61	1.59028	0.67522	0.00525034
62	1.61593	0.678805	0.00471203
63	1.64158	0.690008	0.00336317
64	1.66723	0.707953	0.00336132
65	1.69288	0.72384	0.00376201
66	1.71853	0.75064	0.00310261
67	1.74418	0.779005	0.00383262
68	1.76983	0.819848	0.00400214
69	1.79547	0.85091	0.00343552
70	1.82112	0.893767	0.00325334
71	1.84677	0.936291	0.00392955
72	1.87242	0.978472	0.00393253
73	1.89807	1.01749	0.00406684
74	1.92372	1.05544	0.00355729
75	1.94937	1.09265	0.00408721
76	1.97502	1.12615	0.00411295
77	2.00067	1.15868	0.00351381
78	2.02632	1.18391	0.00437131
79	2.05197	1.20239	0.00372407
80	2.07762	1.20896	0.00358012
81	2.10327	1.21351	0.00372976
82	2.12892	1.20508	0.00392203
83	2.15457	1.19096	0.00445905
84	2.18022	1.18299	0.00374532
85	2.20587	1.14885	0.00381904
86	2.23152	1.12717	0.00290514
87	2.25717	1.0996	0.0036023
88	2.28282	1.06988	0.00356287
89	2.30847	1.03906	0.00402899
90	2.33412	1.01301	0.00386115
91	2.35977	0.988556	0.00335721
92	2.38542	0.968648	0.00283731
93	2.41107	0.942742	0.00295841
94	2.43672	0.926387	0.00269233
95	2.46237	0.911208	0.00300452
96	2.48802	0.900192	0.00222322
97	2.51366	0.896797	0.00260598
98	2.53931	0.88894	0.00241728
99	2.56496	0.891044	0.00265329

0	0.0256496	0	0
1	0.0512993	0	0
2	0.0769489	0	0
3	0.102599	0	0
4	0.128248	0	0
5	0.153898	0	0
6	0.179547	0	0
7	0.205197	0	0
8	0.230847	0	0
9	0.256496	0	0
10	0.282146	0	0
11	0.307796	0	0
12	0.333445	0	0
13	0.359095	0	0
14	0.384745	0	0
15	0.410394	0	0
16	0.436044	0	0
17	0.461694	0	0
18	0.487343	0	0
19	0.512993	0	0
20	0.538642	0	0
21	0.564292	0	0
22	0.589942	0	0
23	0.615591	0	0
24	0.641241	0	0
25	0.666891	0	0
26	0.69254	0	0
27	0.71819	0	0
28	0.74384	0	0
29	0.769489	0	0
30	0.795139	0	0
31	0.820788	0	0
32	0.846438	0	0
33	0.872088	1.2608e-05	1.23723e-05
34	0.897737	0.00110895	0.000143781
35	0.923387	0.0238824	0.000733571
36	0.949037	0.164166	0.0022474
37	0.974686	0.57403	0.00333279
38	1.00034	1.20174	0.00609828
39	1.02599	1.84568	0.00856075
40	1.05164	2.33459	0.00793412
41	1.07728	2.55778	0.00956399
42	1.10293	2.54505	0.00834787
43	1.12858	2.39606	0.00838806
44	1.15423	2.19321	0.0069977
45	1.17988	1.98029	0.0099583
46	1.20553	1.76377	0.00709385
47	1.23118	1.55308	0.00598329
48	1.25683	1.38868	0.00579297
49	1.28248	1.24303	0.00595633
50	1.30813	1.12294	0.00631525
51	1.33378	1.02322	0.00636723
52	1.35943	0.939988	0.00554049
53	1.38508	0.876202	0.00401074
54	1.41073	0.821907	0.00408801
55	1.43638	0.778898	0.00389802
56	1.46203	0.742425	0.00400953
57	1.48768	0.708984	0.00404876
58	1.51333	0.682751	0.00472391
59	1.53898	0.674772	0.00489523
60	1.56463	0.677237	0.00561366
61	1.59028	0.674341	0.00512897
62	1.61593	0.678693	0.00453885
63	1.64158	0.689939	0.00323932
64	1.66723	0.708355	0.00326073
65	1.69288	0.723731	0.00362425
66	1.71853	0.751364	0.00307096
67	1.74418	0.780478	0.00396356
68	1.76983	0.820838	0.00397449
69	1.79547	0.852059	0.00349524
70	1.82112	0.895031	0.00336945
71	1.84677	0.936074	0.00378999
72	1.87242	0.97978	0.00399859
73	1.89807	1.01714	0.00393122
74	1.92372	1.05445	0.0035607
75	1.94937	1.09307	0.00395706
