block	ave	block_ave	err
2607	0.513918	0.500808	0.000564434
2608	0.526387	0.500818	0.000564303
2609	0.495686	0.500816	0.00056409
2610	0.518277	0.500823	0.000563914
2611	0.540158	0.500838	0.000563899
2612	0.485567	0.500832	0.000563714
2613	0.442589	0.500809	0.000563938
2614	0.512173	0.500814	0.000563739
2615	0.525369	0.500823	0.000563602
2616	0.467608	0.500811	0.000563529
2617	0.476344	0.500801	0.000563392
2618	0.514414	0.500806	0.0005632
2619	0.52878	0.500817	0.000563087
2620	0.453006	0.500799	0.000563167
2621	0.509559	0.500802	0.000562962
2622	0.50999	0.500806	0.000562759
2623	0.499868	0.500805	0.000562544
2624	0.491157	0.500802	0.000562342
2625	0.525292	0.500811	0.000562205
2626	0.53051	0.500822	0.000562105
2627	0.489866	0.500818	0.000561906
2628	0.511853	0.500822	0.000561708
2629	0.501314	0.500822	0.000561495
2630	0.559609	0.500845	0.000561726
2631	0.552356	0.500864	0.000561853
2632	0.500697	0.500864	0.00056164
2633	0.515614	0.50087	0.000561454
2634	0.459464	0.500854	0.000561461
2635	0.5273	0.500864	0.000561338
2636	0.532807	0.500876	0.000561256
2637	0.487553	0.500871	0.000561066
2638	0.522784	0.50088	0.000560914
2639	0.462898	0.500865	0.000560886
2640	0.529184	0.500876	0.000560777
2641	0.48902	0.500871	0.000560582
2642	0.51465	0.500877	0.000560394
2643	0.449639	0.500857	0.000560517
2644	0.490131	0.500853	0.00056032
2645	0.539976	0.500868	0.000560303
2646	0.498594	0.500867	0.000560092
2647	0.520931	0.500875	0.000559932
2648	0.560072	0.500897	0.000560167
2649	0.502757	0.500898	0.000559956
2650	0.491273	0.500894	0.000559756
2651	0.514673	0.500899	0.000559569
2652	0.478176	0.500891	0.000559424
2653	0.439511	0.500868	0.000559691
2654	0.480122	0.50086	0.000559535
2655	0.510149	0.500863	0.000559335
2656	0.459142	0.500848	0.000559345
2657	0.537145	0.500861	0.000559301
2658	0.518364	0.500868	0.000559129
2659	0.514623	0.500873	0.000558943
2660	0.588522	0.500906	0.000559703
2661	0.504157	0.500907	0.000559494
2662	0.521747	0.500915	0.000559339
2663	0.564002	0.500939	0.00055963
2664	0.496963	0.500937	0.000559422
2665	0.47373	0.500927	0.000559305
2666	0.531384	0.500938	0.000559212
2667	0.47195	0.500928	0.000559108
2668	0.557744	0.500949	0.000559304
2669	0.517457	0.500955	0.000559128
2670	0.507074	0.500957	0.000558924
2671	0.531823	0.500969	0.000558834
2672	0.51197	0.500973	0.00055864
2673	0.534077	0.500985	0.000558568
2674	0.49547	0.500983	0.000558363
2675	0.565798	0.501008	0.00055868
2676	0.515812	0.501013	0.000558498
2677	0.547595	0.50103	0.000558561
2678	0.457485	0.501014	0.000558589
2679	0.525583	0.501023	0.000558456
2680	0.484168	0.501017	0.000558283
2681	0.529168	0.501028	0.000558173
2682	0.509291	0.501031	0.000557974
2683	0.499061	0.50103	0.000557766
2684	0.495103	0.501028	0.000557563
2685	0.547116	0.501045	0.000557619
2686	0.481308	0.501038	0.00055746
2687	0.507269	0.50104	0.000557257
2688	0.479467	0.501032	0.000557108
2689	0.459449	0.501016	0.000557115
2690	0.549536	0.501034	0.0005572
2691	0.516067	0.50104	0.000557021
2692	0.490048	0.501036	0.000556829
2693	0.523276	0.501044	0.000556683
2694	0.473623	0.501034	0.00055657
2695	0.476885	0.501025	0.000556436
2696	0.504638	0.501026	0.000556231
2697	0.535477	0.501039	0.000556171
2698	0.51603	0.501045	0.000555993
2699	0.460904	0.50103	0.000555986
2700	0.407399	0.500995	0.00055686
2701	0.499009	0.500994	0.000556654
2702	0.516683	0.501	0.000556478
2703	0.461082	0.500985	0.000556468
2704	0.512888	0.50099	0.00055628
2705	0.499214	0.500989	0.000556075
2706	0.507468	0.500992	0.000555875
2707	0.526351	0.501001	0.000555748
2708	0.497125	0.501	0.000555545
2709	0.454527	0.500982	0.000555604
2710	0.450964	0.500964	0.000555706
2711	0.50241	0.500964	0.000555501
2712	0.500075	0.500964	0.000555296
2713	0.52593	0.500973	0.000555168
2714	0.487777	0.500968	0.000554985
2715	0.453447	0.500951	0.000555056
2716	0.553928	0.50097	0.000555194
2717	0.539544	0.500985	0.000555172
2718	0.516844	0.500991	0.000554998
2719	0.509196	0.500994	0.000554802
2720	0.521533	0.501001	0.00055465
2721	0.516738	0.501007	0.000554476
2722	0.493106	0.501004	0.00055428
2723	0.531683	0.501015	0.000554191
2724	0.499387	0.501015	0.000553988
2725	0.526115	0.501024	0.000553861
2726	0.536895	0.501037	0.000553814
2727	0.536047	0.50105	0.00055376
2728	0.509528	0.501053	0.000553566
2729	0.531758	0.501064	0.000553477
2730	0.449436	0.501045	0.000553597
2731	0.479813	0.501038	0.000553449
2732	0.514728	0.501043	0.000553269
2733	0.522115	0.50105	0.00055312
2734	0.488816	0.501046	0.000552936
2735	0.524978	0.501054	0.000552803
2736	0.531344	0.501066	0.000552712
2737	0.533893	0.501078	0.00055264
2738	0.510819	0.501081	0.00055245
2739	0.447301	0.501061	0.000552597
2740	0.534216	0.501074	0.000552528
2741	0.565333	0.501097	0.000552823
2742	0.508977	0.5011	0.000552629
2743	0.537164	0.501113	0.000552584
2744	0.487982	0.501108	0.000552403
2745	0.513247	0.501113	0.00055222
2746	0.518238	0.501119	0.000552054
2747	0.536379	0.501132	0.000552002
2748	0.479175	0.501124	0.000551859
2749	0.488192	0.501119	0.000551679
2750	0.516597	0.501125	0.000551507
2751	0.555319	0.501144	0.000551658
2752	0.503498	0.501145	0.000551458
2753	0.502151	0.501146	0.000551258
2754	0.509097	0.501148	0.000551065
2755	0.544744	0.501164	0.000551092
2756	0.492629	0.501161	0.000550901
2757	0.563099	0.501184	0.000551159
2758	0.498543	0.501183	0.00055096
2759	0.5567	0.501203	0.000551128
2760	0.514953	0.501208	0.000550951
2761	0.50083	0.501208	0.000550751
2762	0.487332	0.501203	0.000550575
2763	0.498868	0.501202	0.000550376
2764	0.464574	0.501189	0.000550336
2765	0.518415	0.501195	0.000550173
2766	0.494753	0.501192	0.000549979
2767	0.486732	0.501187	0.000549805
2768	0.533001	0.501199	0.000549726
2769	0.453679	0.501182	0.000549795
2770	0.504147	0.501183	0.000549598
2771	0.477943	0.501174	0.000549464
2772	0.497869	0.501173	0.000549267
2773	0.50505	0.501174	0.000549071
2774	0.524289	0.501183	0.000548936
2775	0.533263	0.501194	0.00054886
2776	0.483086	0.501188	0.000548701
2777	0.506179	0.50119	0.000548506
2778	0.539379	0.501203	0.000548481
2779	0.498444	0.501202	0.000548285
2780	0.494755	0.5012	0.000548092
2781	0.503688	0.501201	0.000547896
2782	0.532009	0.501212	0.000547811
2783	0.531441	0.501223	0.000547722
2784	0.487281	0.501218	0.000547548
2785	0.452429	0.5012	0.000547631
2786	0.543483	0.501216	0.000547645
2787	0.539317	0.501229	0.000547619
2788	0.474	0.501219	0.00054751
2789	0.482631	0.501213	0.000547354
2790	0.515868	0.501218	0.000547183
2791	0.509219	0.501221	0.000546995
2792	0.476741	0.501212	0.000546869
2793	0.483303	0.501206	0.000546711
2794	0.540146	0.50122	0.000546693
2795	0.517802	0.501226	0.000546529
2796	0.468665	0.501214	0.000546458
2797	0.526273	0.501223	0.000546336
2798	0.484844	0.501217	0.000546172
2799	0.483479	0.501211	0.000546014
2800	0.464783	0.501198	0.000545974
2801	0.495238	0.501196	0.000545783
2802	0.529523	0.501206	0.000545682
2803	0.415865	0.501175	0.000546336
2804	0.554501	0.501194	0.000546472
2805	0.574195	0.50122	0.000546896
2806	0.457487	0.501205	0.000546923
2807	0.49679	0.501203	0.00054673
2808	0.470594	0.501192	0.000546644
2809	0.499638	0.501192	0.00054645
2810	0.482101	0.501185	0.000546298
2811	0.477268	0.501176	0.00054617
2812	0.518963	0.501183	0.000546012
2813	0.520886	0.50119	0.000545863
2814	0.451089	0.501172	0.000545959
2815	0.44478	0.501152	0.000546133
2816	0.543561	0.501167	0.000546146
2817	0.432915	0.501143	0.000546489
2818	0.523183	0.50115	0.000546351
2819	0.47526	0.501141	0.000546235
2820	0.490859	0.501138	0.000546053
2821	0.476091	0.501129	0.000545932
2822	0.461494	0.501115	0.000545919
2823	0.504145	0.501116	0.000545727
2824	0.468228	0.501104	0.000545658
2825	0.497143	0.501103	0.000545466
2826	0.558004	0.501123	0.000545645
2827	0.510888	0.501126	0.000545463
2828	0.460613	0.501112	0.000545458
2829	0.485785	0.501107	0.000545292
2830	0.543514	0.501122	0.000545305
2831	0.471273	0.501111	0.000545215
2832	0.519874	0.501118	0.000545062
2833	0.531342	0.501128	0.000544974
2834	0.547466	0.501145	0.000545027
2835	0.531943	0.501156	0.000544943
2836	0.501164	0.501156	0.000544751
2837	0.453763	0.501139	0.000544815
2838	0.471981	0.501129	0.00054472
2839	0.471496	0.501118	0.000544628
2840	0.510725	0.501122	0.000544447
2841	0.563391	0.501143	0.000544696
2842	0.494503	0.501141	0.000544509
2843	0.542522	0.501156	0.000544512
2844	0.499479	0.501155	0.000544321
2845	0.493869	0.501153	0.000544136
2846	0.493425	0.50115	0.000543952
2847	0.498973	0.501149	0.000543761
2848	0.556778	0.501169	0.000543921
2849	0.502559	0.501169	0.00054373
2850	0.491064	0.501166	0.000543551
2851	0.523219	0.501173	0.000543415
2852	0.548701	0.50119	0.00054348
2853	0.452839	0.501173	0.000543554
2854	0.438368	0.501151	0.000543809
2855	0.467187	0.501139	0.000543748
2856	0.565262	0.501162	0.000544021
2857	0.552667	0.50118	0.000544129
2858	0.535728	0.501192	0.000544073
2859	0.53194	0.501202	0.000543989
2860	0.570915	0.501227	0.000544344
2861	0.493772	0.501224	0.00054416
2862	0.504257	0.501225	0.000543971
2863	0.49008	0.501221	0.000543795
2864	0.482719	0.501215	0.000543644
2865	0.495867	0.501213	0.000543457
2866	0.541942	0.501227	0.000543453
2867	0.495346	0.501225	0.000543268
2868	0.510545	0.501228	0.000543088
2869	0.540229	0.501242	0.000543069
2870	0.519005	0.501248	0.000542915
2871	0.533796	0.501259	0.000542844
2872	0.463705	0.501246	0.000542813
2873	0.517057	0.501252	0.000542652
2874	0.516882	0.501257	0.00054249
2875	0.420915	0.501229	0.00054302
2876	0.478366	0.501221	0.00054289
2877	0.510952	0.501225	0.000542712
2878	0.515171	0.50123	0.000542545
2879	0.529069	0.501239	0.000542443
2880	0.520129	0.501246	0.000542294
2881	0.468912	0.501235	0.000542222
2882	0.46094	0.501221	0.000542214
2883	0.509634	0.501224	0.000542034
2884	0.476154	0.501215	0.000541915
2885	0.465214	0.501202	0.000541871
2886	0.444759	0.501183	0.000542036
2887	0.534219	0.501194	0.000541969
2888	0.491201	0.501191	0.000541793
2889	0.507546	0.501193	0.00054161
2890	0.497837	0.501192	0.000541423
2891	0.509315	0.501195	0.000541243
2892	0.501953	0.501195	0.000541056
2893	0.498787	0.501194	0.00054087
2894	0.504642	0.501195	0.000540685
2895	0.518784	0.501201	0.000540532
2896	0.524019	0.501209	0.000540403
2897	0.51879	0.501215	0.00054025
2898	0.505362	0.501217	0.000540066
2899	0.498535	0.501216	0.00053988
2900	0.475965	0.501207	0.000539764
2901	0.510544	0.50121	0.000539588
2902	0.512612	0.501214	0.000539416
2903	0.527772	0.501223	0.000539308
2904	0.464772	0.501211	0.000539268
2905	0.515109	0.501216	0.000539104
2906	0.50673	0.501218	0.000538922
2907	0.511199	0.501221	0.000538747
2908	0.497073	0.50122	0.000538564
2909	0.489673	0.501216	0.000538394
2910	0.534057	0.501227	0.000538327
2911	0.536536	0.501239	0.000538279
2912	0.460572	0.501225	0.000538275
2913	0.48313	0.501219	0.000538126
2914	0.532573	0.50123	0.000538049
2915	0.511736	0.501233	0.000537876
2916	0.489984	0.501229	0.000537706
2917	0.463531	0.501216	0.000537677
2918	0.499256	0.501216	0.000537493
2919	0.53628	0.501228	0.000537443
2920	0.49191	0.501225	0.000537268
2921	0.511805	0.501228	0.000537097
2922	0.48355	0.501222	0.000536947
2923	0.490909	0.501219	0.000536775
2924	0.502992	0.501219	0.000536592
2925	0.49611	0.501218	0.000536411
2926	0.471308	0.501207	0.000536325
2927	0.500187	0.501207	0.000536142
2928	0.455737	0.501191	0.000536184
2929	0.441194	0.501171	0.000536392
2930	0.563588	0.501192	0.000536631
2931	0.472258	0.501182	0.000536539
2932	0.506381	0.501184	0.000536359
2933	0.50714	0.501186	0.00053618
2934	0.454681	0.50117	0.000536231
2935	0.520172	0.501177	0.000536088
2936	0.549171	0.501193	0.000536154
2937	0.521873	0.5012	0.000536018
2938	0.483739	0.501194	0.000535869
2939	0.509165	0.501197	0.000535693
2940	0.521436	0.501204	0.000535555
2941	0.551803	0.501221	0.000535649
2942	0.484384	0.501215	0.000535498
2943	0.534257	0.501227	0.000535434
2944	0.523825	0.501234	0.000535307
2945	0.49497	0.501232	0.000535129
2946	0.496671	0.501231	0.00053495
2947	0.532545	0.501241	0.000534874
2948	0.500088	0.501241	0.000534693
2949	0.471085	0.501231	0.000534609
2950	0.495773	0.501229	0.000534431
2951	0.494576	0.501226	0.000534255
2952	0.490767	0.501223	0.000534085
2953	0.482823	0.501217	0.000533941
2954	0.49178	0.501213	0.00053377
2955	0.469159	0.501203	0.000533699
2956	0.485185	0.501197	0.000533546
2957	0.502749	0.501198	0.000533366
2958	0.514968	0.501202	0.000533206
2959	0.536004	0.501214	0.000533156
2960	0.496098	0.501212	0.000532978
2961	0.540264	0.501226	0.000532962
2962	0.520926	0.501232	0.000532823
2963	0.480558	0.501225	0.000532689
2964	0.501385	0.501225	0.000532509
2965	0.592925	0.501256	0.000533227
2966	0.469909	0.501246	0.000533152
2967	0.50541	0.501247	0.000532974
2968	0.52716	0.501256	0.000532866
2969	0.50653	0.501258	0.000532689
2970	0.504796	0.501259	0.000532511
2971	0.462647	0.501246	0.000532491
2972	0.496671	0.501244	0.000532314
2973	0.478338	0.501237	0.000532191
2974	0.522027	0.501244	0.000532057
2975	0.461531	0.50123	0.000532046
2976	0.459366	0.501216	0.000532053
2977	0.457796	0.501202	0.000532074
2978	0.469891	0.501191	0.000531999
2979	0.455873	0.501176	0.000532038
2980	0.4645	0.501164	0.000532002
2981	0.489152	0.50116	0.000531839
2982	0.498546	0.501159	0.000531661
2983	0.445479	0.50114	0.000531811
2984	0.523658	0.501148	0.000531686
2985	0.470331	0.501137	0.000531608
2986	0.576139	0.501162	0.000532023
2987	0.506044	0.501164	0.000531847
2988	0.526567	0.501172	0.000531737
2989	0.432441	0.501149	0.000532056
2990	0.465407	0.501138	0.000532012
2991	0.471868	0.501128	0.000531925
2992	0.484583	0.501122	0.000531776
2993	0.54429	0.501137	0.000531793
2994	0.515132	0.501141	0.000531636
2995	0.505768	0.501143	0.000531461
2996	0.486202	0.501138	0.000531307
2997	0.496288	0.501136	0.000531132
2998	0.550819	0.501153	0.000531214
2999	0.490566	0.501149	0.000531048
3000	0.489005	0.501145	0.000530887
3001	0.478114	0.501138	0.000530765
3002	0.498987	0.501137	0.000530589
3003	0.496518	0.501135	0.000530415
3004	0.492384	0.501132	0.000530246
3005	0.544506	0.501147	0.000530266
3006	0.42943	0.501123	0.000530626
3007	0.459074	0.501109	0.000530634
3008	0.515433	0.501114	0.000530479
3009	0.473572	0.501105	0.000530381
3010	0.479836	0.501098	0.000530252
3011	0.531323	0.501108	0.000530171
3012	0.48439	0.501102	0.000530024
3013	0.481982	0.501096	0.000529886
3014	0.467132	0.501084	0.00052983
3015	0.485527	0.501079	0.00052968
3016	0.533979	0.50109	0.000529616
3017	0.511415	0.501094	0.000529452
3018	0.499935	0.501093	0.000529276
3019	0.478084	0.501086	0.000529156
3020	0.51706	0.501091	0.000529007
3021	0.470652	0.501081	0.000528928
3022	0.556482	0.501099	0.000529071
3023	0.492326	0.501096	0.000528904
3024	0.456934	0.501082	0.00052893
3025	0.527663	0.50109	0.000528828
3026	0.562406	0.501111	0.000529042
3027	0.543511	0.501125	0.000529052
3028	0.486692	0.50112	0.000528899
3029	0.456096	0.501105	0.000528933
3030	0.492754	0.501102	0.000528766
3031	0.530385	0.501112	0.00052868
3032	0.489981	0.501108	0.000528518
3033	0.540512	0.501121	0.000528503
3034	0.492594	0.501118	0.000528337
3035	0.467694	0.501107	0.000528277
3036	0.477561	0.5011	0.00052816
3037	0.514761	0.501104	0.000528006
3038	0.540612	0.501117	0.000527992
3039	0.494016	0.501115	0.000527823
3040	0.534023	0.501126	0.000527761
3041	0.547869	0.501141	0.000527811
3042	0.490056	0.501137	0.00052765
3043	0.50929	0.50114	0.000527483
3044	0.519059	0.501146	0.000527343
3045	0.491806	0.501143	0.000527179
3046	0.481411	0.501136	0.000527045
3047	0.496424	0.501135	0.000526875
3048	0.517635	0.50114	0.00052673
3049	0.545514	0.501155	0.000526758
3050	0.471176	0.501145	0.000526677
3051	0.521338	0.501152	0.000526546
3052	0.513468	0.501156	0.000526389
3053	0.529575	0.501165	0.000526299
3054	0.491121	0.501162	0.000526137
3055	0.515842	0.501166	0.000525987
3056	0.490154	0.501163	0.000525827
3057	0.50588	0.501164	0.000525657
3058	0.492399	0.501162	0.000525493
3059	0.467701	0.501151	0.000525435
3060	0.504352	0.501152	0.000525264
3061	0.456692	0.501137	0.000525294
3062	0.52888	0.501146	0.0005252
3063	0.51228	0.50115	0.000525041
3064	0.525376	0.501158	0.000524929
3065	0.497463	0.501157	0.00052476
3066	0.494096	0.501154	0.000524593
3067	0.470131	0.501144	0.00052452
3068	0.535575	0.501155	0.000524469
3069	0.467786	0.501144	0.000524411
3070	0.516162	0.501149	0.000524263
3071	0.474905	0.501141	0.000524162
3072	0.515892	0.501146	0.000524013
3073	0.544859	0.50116	0.000524036
3074	0.495049	0.501158	0.000523869
3075	0.505959	0.501159	0.000523701
3076	0.530945	0.501169	0.00052362
3077	0.553834	0.501186	0.00052373
3078	0.456585	0.501172	0.00052376
3079	0.47004	0.501162	0.000523687
3080	0.498044	0.501161	0.000523518
3081	0.53942	0.501173	0.000523496
3082	0.527563	0.501182	0.000523396
3083	0.47641	0.501174	0.000523288
3084	0.454482	0.501158	0.000523337
3085	0.473133	0.501149	0.000523246
3086	0.506327	0.501151	0.000523079
3087	0.499798	0.501151	0.00052291
3088	0.487504	0.501146	0.000522759
3089	0.50054	0.501146	0.00052259
3090	0.513207	0.50115	0.000522436
3091	0.485545	0.501145	0.000522291
3092	0.501312	0.501145	0.000522122
3093	0.492901	0.501142	0.00052196
3094	0.475186	0.501134	0.000521859
3095	0.531329	0.501144	0.000521782
3096	0.495483	0.501142	0.000521616
3097	0.527563	0.50115	0.000521518
3098	0.499172	0.50115	0.00052135
3099	0.519826	0.501156	0.000521216
3100	0.499186	0.501155	0.000521049
3101	0.531494	0.501165	0.000520972
3102	0.518245	0.50117	0.000520834
3103	0.516704	0.501175	0.00052069
3104	0.535557	0.501186	0.00052064
3105	0.492319	0.501184	0.00052048
3106	0.49526	0.501182	0.000520316
3107	0.498305	0.501181	0.000520149
3108	0.500622	0.50118	0.000519982
3109	0.541252	0.501193	0.000519975
3110	0.488178	0.501189	0.000519824
3111	0.453411	0.501174	0.000519884
3112	0.481129	0.501167	0.000519757
3113	0.49228	0.501165	0.000519598
3114	0.471498	0.501155	0.000519518
3115	0.463441	0.501143	0.000519492
3116	0.495677	0.501141	0.000519329
3117	0.501978	0.501141	0.000519162
3118	0.488173	0.501137	0.000519012
3119	0.475488	0.501129	0.000518911
3120	0.523507	0.501136	0.000518794
3121	0.494347	0.501134	0.000518633
3122	0.566373	0.501155	0.000518887
3123	0.522539	0.501162	0.000518766
3124	0.475336	0.501154	0.000518666
3125	0.525025	0.501161	0.000518556
3126	0.525482	0.501169	0.000518449
3127	0.525276	0.501177	0.00051834
3128	0.500609	0.501176	0.000518175
3129	0.50926	0.501179	0.000518016
3130	0.505694	0.50118	0.000517852
3131	0.579817	0.501206	0.000518295
3132	0.495534	0.501204	0.000518133
3133	0.498024	0.501203	0.000517969
3134	0.485594	0.501198	0.000517827
3135	0.475792	0.50119	0.000517726
3136	0.536295	0.501201	0.000517681
3137	0.466628	0.50119	0.000517634
3138	0.442082	0.501171	0.000517811
3139	0.489097	0.501167	0.000517661
3140	0.491797	0.501164	0.000517504
3141	0.510229	0.501167	0.000517348
3142	0.427038	0.501144	0.000517721
3143	0.503738	0.501144	0.000517557
3144	0.470327	0.501135	0.000517485
3145	0.460592	0.501122	0.000517481
3146	0.515079	0.501126	0.000517335
3147	0.507115	0.501128	0.000517174
3148	0.454513	0.501113	0.000517222
3149	0.448489	0.501096	0.000517328
3150	0.526805	0.501105	0.000517228
3151	0.483126	0.501099	0.000517095
3152	0.498943	0.501098	0.000516931
3153	0.496107	0.501097	0.00051677
3154	0.501889	0.501097	0.000516606
3155	0.487471	0.501093	0.000516461
3156	0.454825	0.501078	0.000516505
3157	0.473843	0.501069	0.000516413
3158	0.496401	0.501068	0.000516252
3159	0.519529	0.501074	0.000516122
3160	0.546068	0.501088	0.000516155
3161	0.495854	0.501086	0.000515994
3162	0.498736	0.501086	0.000515831
3163	0.465184	0.501074	0.000515793
3164	0.451147	0.501058	0.000515871
3165	0.468745	0.501048	0.000515809
3166	0.478517	0.501041	0.000515696
3167	0.474964	0.501033	0.000515599
3168	0.515143	0.501037	0.000515455
3169	0.567769	0.501058	0.000515722
3170	0.522854	0.501065	0.000515605
3171	0.431891	0.501043	0.000515904
3172	0.506312	0.501045	0.000515744
3173	0.544907	0.501059	0.000515767
3174	0.464333	0.501047	0.000515734
3175	0.51339	0.501051	0.000515586
3176	0.451582	0.501036	0.000515659
3177	0.493209	0.501033	0.000515503
3178	0.495101	0.501031	0.000515344
3179	0.481657	0.501025	0.000515218
3180	0.515335	0.50103	0.000515075
3181	0.491773	0.501027	0.000514922
3182	0.501442	0.501027	0.00051476
3183	0.536839	0.501038	0.000514721
3184	0.515854	0.501043	0.00051458
3185	0.53573	0.501054	0.000514534
3186	0.493192	0.501051	0.000514379
3187	0.507418	0.501053	0.000514221
3188	0.473813	0.501045	0.000514131
3189	0.535615	0.501056	0.000514084
3190	0.502398	0.501056	0.000513923
3191	0.482167	0.50105	0.000513796
3192	0.487185	0.501046	0.000513653
3193	0.540499	0.501058	0.000513641
3194	0.485565	0.501053	0.000513503
3195	0.468046	0.501043	0.000513446
3196	0.516938	0.501048	0.00051331
3197	0.479255	0.501041	0.000513194
3198	0.473893	0.501033	0.000513104
3199	0.538433	0.501044	0.000513077
3200	0.497895	0.501043	0.000512918
3201	0.48433	0.501038	0.000512784
3202	0.495864	0.501036	0.000512626
3203	0.486038	0.501032	0.000512488
3204	0.449143	0.501016	0.000512584
3205	0.522411	0.501022	0.000512467
3206	0.516555	0.501027	0.00051233
3207	0.504902	0.501028	0.000512172
3208	0.508349	0.501031	0.000512017
3209	0.506339	0.501032	0.00051186
3210	0.528057	0.501041	0.00051177
3211	0.495833	0.501039	0.000511613
3212	0.504372	0.50104	0.000511455
3213	0.482668	0.501034	0.000511328
3214	0.495373	0.501033	0.000511172
3215	0.439672	0.501013	0.000511369
3216	0.55254	0.50103	0.000511461
3217	0.47923	0.501023	0.000511347
3218	0.532169	0.501032	0.00051128
3219	0.442752	0.501014	0.000511441
3220	0.466969	0.501004	0.000511392
3221	0.517079	0.501009	0.000511257
3222	0.52075	0.501015	0.000511135
3223	0.47893	0.501008	0.000511023
3224	0.494296	0.501006	0.000510868
3225	0.491206	0.501003	0.000510719
3226	0.480647	0.500997	0.0005106
3227	0.442565	0.500978	0.000510762
3228	0.473202	0.50097	0.000510677
3229	0.53438	0.50098	0.000510623
3230	0.500173	0.50098	0.000510465
3231	0.506824	0.500982	0.00051031
3232	0.534109	0.500992	0.000510255
3233	0.498501	0.500991	0.000510098
3234	0.485344	0.500986	0.000509963
3235	0.491677	0.500984	0.000509814
3236	0.483403	0.500978	0.000509685
3237	0.477841	0.500971	0.000509578
3238	0.500516	0.500971	0.000509421
3239	0.495972	0.500969	0.000509266
3240	0.476592	0.500962	0.000509164
3241	0.49854	0.500961	0.000509008
3242	0.535135	0.500972	0.00050896
3243	0.487949	0.500968	0.000508819
3244	0.434738	0.500947	0.000509071
3245	0.518739	0.500953	0.000508944
3246	0.440962	0.500934	0.000509122
3247	0.488585	0.50093	0.00050898
3248	0.428563	0.500908	0.00050931
3249	0.453723	0.500894	0.000509361
3250	0.494152	0.500891	0.000509208
3251	0.502133	0.500892	0.000509052
3252	0.474598	0.500884	0.000508959
3253	0.51045	0.500887	0.000508811
3254	0.526558	0.500895	0.000508716
3255	0.498226	0.500894	0.000508561
3256	0.527743	0.500902	0.000508471
3257	0.465834	0.500891	0.000508429
3258	0.490646	0.500888	0.000508283
3259	0.499943	0.500888	0.000508127
3260	0.504622	0.500889	0.000507972
3261	0.453173	0.500874	0.000508027
3262	0.552383	0.50089	0.000508117
3263	0.512181	0.500894	0.000507973
3264	0.482098	0.500888	0.00050785
3265	0.501076	0.500888	0.000507695
3266	0.536477	0.500899	0.000507656
3267	0.51474	0.500903	0.000507518
3268	0.455338	0.500889	0.000507554
3269	0.569279	0.50091	0.00050783
3270	0.488353	0.500906	0.000507689
3271	0.514466	0.50091	0.000507551
3272	0.479786	0.500904	0.000507437
3273	0.495727	0.500902	0.000507284
3274	0.517224	0.500907	0.000507154
3275	0.490852	0.500904	0.000507008
3276	0.441431	0.500886	0.000507179
3277	0.519279	0.500892	0.000507055
3278	0.514644	0.500896	0.000506918
3279	0.479455	0.500889	0.000506805
3280	0.509742	0.500892	0.000506658
3281	0.512431	0.500896	0.000506516
3282	0.532921	0.500905	0.000506455
3283	0.487512	0.500901	0.000506317
3284	0.487638	0.500897	0.000506179
3285	0.478423	0.50089	0.000506072
3286	0.437742	0.500871	0.000506282
3287	0.506131	0.500873	0.000506131
3288	0.492883	0.50087	0.000505983
3289	0.5071	0.500872	0.000505832
3290	0.509423	0.500875	0.000505685
3291	0.483423	0.500869	0.000505559
3292	0.545264	0.500883	0.000505586
3293	0.473919	0.500875	0.000505498
3294	0.477117	0.500868	0.000505396
3295	0.482964	0.500862	0.000505272
3296	0.50394	0.500863	0.00050512
3297	0.506451	0.500865	0.00050497
3298	0.520392	0.500871	0.000504851
3299	0.581949	0.500895	0.000505296
3300	0.47933	0.500889	0.000505185
3301	0.452784	0.500874	0.000505242
3302	0.522524	0.500881	0.000505132
3303	0.553418	0.500897	0.000505229
3304	0.503915	0.500897	0.000505077
3305	0.496167	0.500896	0.000504926
3306	0.439906	0.500878	0.00050511
3307	0.456933	0.500864	0.000505132
3308	0.486337	0.50086	0.000504999
3309	0.570311	0.500881	0.000505282
3310	0.471926	0.500872	0.000505205
3311	0.472073	0.500863	0.000505127
3312	0.513158	0.500867	0.000504988
3313	0.489678	0.500864	0.000504847
3314	0.475703	0.500856	0.000504752
3315	0.509132	0.500859	0.000504606
3316	0.462663	0.500847	0.000504585
3317	0.479171	0.500841	0.000504475
3318	0.510048	0.500843	0.000504331
3319	0.501383	0.500844	0.000504179
3320	0.435077	0.500824	0.000504416
3321	0.497572	0.500823	0.000504265
3322	0.483035	0.500817	0.000504142
3323	0.563289	0.500836	0.00050434
3324	0.463578	0.500825	0.000504313
3325	0.519128	0.500831	0.000504192
3326	0.547545	0.500845	0.000504236
3327	0.489048	0.500841	0.000504097
3328	0.490469	0.500838	0.000503955
3329	0.487629	0.500834	0.000503819
3330	0.449163	0.500818	0.000503907
3331	0.505817	0.50082	0.000503758
3332	0.432893	0.5008	0.000504019
3333	0.517391	0.500805	0.000503892
3334	0.560809	0.500823	0.000504062
3335	0.476025	0.500815	0.000503966
3336	0.592472	0.500843	0.000504563
3337	0.46548	0.500832	0.000504523
3338	0.548465	0.500846	0.000504573
3339	0.47312	0.500838	0.000504491
3340	0.493222	0.500836	0.000504345
3341	0.519585	0.500841	0.000504225
3342	0.542388	0.500854	0.000504227
