Step	Temp
1872	0.776129
1873	0.775987
1874	0.775833
1875	0.775665
1876	0.775485
1877	0.775291
1878	0.775085
1879	0.774866
1880	0.774635
1881	0.774392
1882	0.774137
1883	0.773872
1884	0.773596
1885	0.77331
1886	0.773016
1887	0.772713
1888	0.772404
1889	0.772089
1890	0.771769
1891	0.771446
1892	0.771122
1893	0.770797
1894	0.770475
1895	0.770155
1896	0.769841
1897	0.769535
1898	0.769238
1899	0.768954
1900	0.768683
1901	0.768428
1902	0.768192
1903	0.767977
1904	0.767785
1905	0.767619
1906	0.76748
1907	0.767372
1908	0.767295
1909	0.767251
1910	0.767243
1911	0.767272
1912	0.767339
1913	0.767445
1914	0.767591
1915	0.767778
1916	0.768005
1917	0.768274
1918	0.768584
1919	0.768934
1920	0.769324
1921	0.769752
1922	0.770218
1923	0.77072
1924	0.771256
1925	0.771824
1926	0.772422
1927	0.773049
1928	0.773701
1929	0.774376
1930	0.775072
1931	0.775786
1932	0.776515
1933	0.777257
1934	0.778009
1935	0.778769
1936	0.779533
1937	0.7803
1938	0.781066
1939	0.781831
1940	0.78259
1941	0.783344
1942	0.784088
1943	0.784822
1944	0.785543
1945	0.786251
1946	0.786943
1947	0.787618
1948	0.788276
1949	0.788915
1950	0.789533
1951	0.790131
1952	0.790707
1953	0.791262
1954	0.791794
1955	0.792303
1956	0.792789
1957	0.793251
1958	0.793691
1959	0.794107
1960	0.7945
1961	0.794871
1962	0.795219
1963	0.795545
1964	0.79585
1965	0.796134
1966	0.796397
1967	0.796641
1968	0.796865
1969	0.797072
1970	0.797262
1971	0.797435
1972	0.797593
1973	0.797736
1974	0.797866
1975	0.797984
1976	0.79809
1977	0.798186
1978	0.798273
1979	0.798352
1980	0.798425
1981	0.798491
1982	0.798553
1983	0.798612
1984	0.798667
1985	0.798722
1986	0.798776
1987	0.79883
1988	0.798887
1989	0.798945
1990	0.799007
1991	0.799073
1992	0.799144
1993	0.79922
1994	0.799303
1995	0.799393
1996	0.79949
1997	0.799596
1998	0.799709
1999	0.799832
2000	0.799963
2001	0.800104
2002	0.800255
2003	0.800415
2004	0.800586
2005	0.800765
2006	0.800955
2007	0.801155
2008	0.801364
2009	0.801582
2010	0.80181
2011	0.802047
2012	0.802292
2013	0.802546
2014	0.802807
2015	0.803076
2016	0.803351
2017	0.803633
2018	0.803921
2019	0.804214
2020	0.804512
2021	0.804814
2022	0.805119
2023	0.805427
2024	0.805737
2025	0.806049
2026	0.806361
2027	0.806674
2028	0.806986
2029	0.807297
2030	0.807606
2031	0.807913
2032	0.808216
2033	0.808516
2034	0.808812
2035	0.809103
2036	0.809388
2037	0.809668
2038	0.809941
2039	0.810208
2040	0.810468
2041	0.81072
2042	0.810965
2043	0.811202
2044	0.81143
2045	0.811651
2046	0.811863
2047	0.812067
2048	0.812263
2049	0.81245
2050	0.81263
2051	0.812801
2052	0.812965
2053	0.813121
2054	0.81327
2055	0.813412
2056	0.813548
2057	0.813678
2058	0.813802
2059	0.813921
2060	0.814036
2061	0.814147
2062	0.814255
2063	0.814361
2064	0.814465
2065	0.814567
2066	0.814669
2067	0.814771
2068	0.814875
2069	0.81498
2070	0.815088
2071	0.815199
2072	0.815314
2073	0.815434
2074	0.81556
2075	0.815691
2076	0.81583
2077	0.815976
2078	0.816131
2079	0.816294
2080	0.816467
2081	0.81665
2082	0.816843
2083	0.817048
2084	0.817263
2085	0.817491
2086	0.81773
2087	0.817982
2088	0.818246
2089	0.818523
2090	0.818812
2091	0.819115
2092	0.81943
2093	0.819758
2094	0.820099
2095	0.820452
2096	0.820817
2097	0.821195
2098	0.821584
2099	0.821985
2100	0.822397
2101	0.822819
2102	0.823252
2103	0.823695
2104	0.824146
2105	0.824607
2106	0.825075
2107	0.825552
2108	0.826035
2109	0.826525
2110	0.82702
2111	0.827521
2112	0.828026
2113	0.828535
2114	0.829048
2115	0.829563
2116	0.83008
2117	0.830599
2118	0.831119
2119	0.831639
2120	0.832159
2121	0.832678
2122	0.833196
2123	0.833712
2124	0.834226
2125	0.834737
2126	0.835245
2127	0.835749
2128	0.836248
2129	0.836743
2130	0.837234
2131	0.837718
2132	0.838197
2133	0.83867
2134	0.839137
2135	0.839597
2136	0.840049
2137	0.840495
2138	0.840933
2139	0.841363
2140	0.841785
2141	0.842199
2142	0.842604
2143	0.843
2144	0.843388
2145	0.843766
2146	0.844135
2147	0.844495
2148	0.844844
2149	0.845184
2150	0.845514
2151	0.845834
2152	0.846144
2153	0.846443
2154	0.846731
2155	0.847008
2156	0.847275
2157	0.847531
2158	0.847775
2159	0.848008
2160	0.848229
2161	0.848439
2162	0.848636
2163	0.848822
2164	0.848996
2165	0.849157
2166	0.849306
2167	0.849442
2168	0.849566
2169	0.849676
2170	0.849774
2171	0.849858
2172	0.849929
2173	0.849986
2174	0.850029
2175	0.850059
2176	0.850074
2177	0.850076
2178	0.850062
2179	0.850035
2180	0.849993
2181	0.849936
2182	0.849864
2183	0.849777
2184	0.849675
2185	0.849558
2186	0.849426
2187	0.849278
2188	0.849115
2189	0.848936
2190	0.848742
2191	0.848532
2192	0.848307
2193	0.848066
2194	0.84781
2195	0.847539
2196	0.847252
2197	0.84695
2198	0.846632
2199	0.8463
2200	0.845953
2201	0.845592
2202	0.845216
2203	0.844827
2204	0.844423
2205	0.844007
2206	0.843577
2207	0.843135
2208	0.84268
2209	0.842214
2210	0.841736
2211	0.841248
2212	0.84075
2213	0.840243
2214	0.839726
2215	0.839202
2216	0.83867
2217	0.838132
2218	0.837587
2219	0.837038
2220	0.836485
2221	0.835929
2222	0.835371
2223	0.834811
2224	0.834252
2225	0.833694
2226	0.833138
2227	0.832585
2228	0.832038
2229	0.831496
2230	0.830961
2231	0.830435
2232	0.829918
2233	0.829413
2234	0.82892
2235	0.828442
2236	0.827978
2237	0.827531
2238	0.827102
2239	0.826693
2240	0.826304
2241	0.825938
2242	0.825594
2243	0.825275
2244	0.824982
2245	0.824716
2246	0.824477
2247	0.824267
2248	0.824087
2249	0.823938
2250	0.82382
2251	0.823734
2252	0.82368
2253	0.823659
2254	0.823672
2255	0.823717
2256	0.823797
2257	0.82391
2258	0.824056
2259	0.824235
2260	0.824448
2261	0.824692
2262	0.824968
2263	0.825275
2264	0.825613
2265	0.825979
2266	0.826373
2267	0.826794
2268	0.82724
2269	0.82771
2270	0.828203
2271	0.828716
2272	0.829249
2273	0.829799
2274	0.830364
2275	0.830942
2276	0.831532
2277	0.832131
2278	0.832737
2279	0.833348
2280	0.833962
2281	0.834576
2282	0.835189
2283	0.835799
2284	0.836403
2285	0.836999
2286	0.837586
2287	0.838161
2288	0.838722
2289	0.839269
2290	0.839799
2291	0.840311
2292	0.840805
2293	0.841278
2294	0.841729
2295	0.84216
2296	0.842567
2297	0.842953
2298	0.843316
2299	0.843656
2300	0.843975
2301	0.844273
2302	0.84455
2303	0.844808
2304	0.845049
2305	0.845274
2306	0.845484
2307	0.845682
2308	0.84587
2309	0.846051
2310	0.846227
2311	0.846401
2312	0.846575
2313	0.846753
2314	0.846937
2315	0.84713
2316	0.847335
2317	0.847554
2318	0.847791
2319	0.848047
2320	0.848325
2321	0.848628
2322	0.848956
2323	0.849311
2324	0.849694
2325	0.850107
2326	0.85055
2327	0.851023
2328	0.851526
2329	0.852059
2330	0.852621
2331	0.853211
2332	0.853828
2333	0.85447
2334	0.855135
2335	0.855823
2336	0.856529
2337	0.857253
2338	0.857992
2339	0.858744
2340	0.859506
2341	0.860276
2342	0.861051
2343	0.861829
2344	0.862609
2345	0.863387
2346	0.864162
2347	0.864932
2348	0.865695
2349	0.86645
2350	0.867195
2351	0.867928
2352	0.868649
2353	0.869356
2354	0.870049
2355	0.870726
2356	0.871388
2357	0.872034
2358	0.872663
2359	0.873275
2360	0.87387
2361	0.874449
2362	0.87501
2363	0.875555
2364	0.876083
2365	0.876595
2366	0.87709
2367	0.87757
2368	0.878035
2369	0.878484
2370	0.878919
2371	0.879341
2372	0.879748
2373	0.880143
2374	0.880524
2375	0.880894
2376	0.881252
2377	0.881598
2378	0.881933
2379	0.882258
2380	0.882573
2381	0.882877
2382	0.883172
2383	0.883457
2384	0.883734
2385	0.884001
2386	0.884259
2387	0.884509
2388	0.88475
2389	0.884982
2390	0.885205
2391	0.88542
2392	0.885626
2393	0.885822
2394	0.886009
2395	0.886187
2396	0.886355
2397	0.886512
2398	0.886659
2399	0.886795
2400	0.88692
2401	0.887033
2402	0.887133
2403	0.887219
2404	0.887293
2405	0.887351
2406	0.887395
2407	0.887422
2408	0.887433
2409	0.887426
2410	0.887401
2411	0.887357
2412	0.887293
2413	0.887207
2414	0.887099
2415	0.886968
2416	0.886813
2417	0.886633
2418	0.886427
2419	0.886193
2420	0.885931
2421	0.88564
2422	0.885318
2423	0.884965
2424	0.884579
2425	0.884159
2426	0.883705
2427	0.883214
2428	0.882687
2429	0.882122
2430	0.881518
2431	0.880874
2432	0.88019
2433	0.879465
2434	0.878697
2435	0.877887
2436	0.877033
2437	0.876136
2438	0.875194
2439	0.874207
2440	0.873176
2441	0.8721
2442	0.870979
2443	0.869813
2444	0.868603
2445	0.86735
2446	0.866053
2447	0.864714
2448	0.863334
2449	0.861914
2450	0.860456
2451	0.85896
2452	0.85743
2453	0.855868
2454	0.854275
2455	0.852655
2456	0.851009
2457	0.849343
2458	0.847658
2459	0.845959
2460	0.844249
2461	0.842533
2462	0.840815
2463	0.839099
2464	0.837391
2465	0.835696
2466	0.834019
2467	0.832365
2468	0.83074
2469	0.82915
2470	0.8276
2471	0.826096
2472	0.824644
2473	0.823249
2474	0.821918
2475	0.820656
2476	0.819468
2477	0.818359
2478	0.817335
2479	0.8164
2480	0.815558
2481	0.814813
2482	0.814169
2483	0.813628
2484	0.813194
2485	0.812867
2486	0.812651
2487	0.812545
2488	0.81255
2489	0.812666
2490	0.812892
2491	0.813226
2492	0.813668
2493	0.814215
2494	0.814863
2495	0.815611
2496	0.816454
2497	0.817388
2498	0.818409
2499	0.819513
