x	y	z	r
3.86513	2.64858	12.3744	13.2317
3.98873	3.68518	11.4777	12.6975
5.04512	3.52612	10.5464	12.2112
4.11453	3.4411	11.6598	12.8344
3.03994	3.25269	11.7133	12.5309
3.29989	3.76848	11.3915	12.4442
3.73553	2.65084	10.3124	11.2839
3.94744	1.54098	10.4441	11.271
4.86639	0.623363	9.89933	11.0484
4.86639	0.623363	9.89933	11.0484
5.44133	1.73168	9.89057	11.4206
4.88252	2.41518	11.008	12.282
4.88252	2.41518	11.008	12.282
4.45307	3.39141	10.5311	11.9262
4.45307	3.39141	10.5311	11.9262
4.45307	3.39141	10.5311	11.9262
4.45307	3.39141	10.5311	11.9262
4.78391	4.08666	9.55499	11.4405
4.1115	3.83115	8.74006	10.3909
4.1115	3.83115	8.74006	10.3909
5.14154	4.17624	7.96102	10.3564
5.58818	3.33287	7.54902	9.96611
5.58818	3.33287	7.54902	9.96611
5.34442	3.79443	6.56677	9.27809
5.11995	4.35683	6.50461	9.35445
5.11995	4.35683	6.50461	9.35445
5.11995	4.35683	6.50461	9.35445
5.11995	4.35683	6.50461	9.35445
5.32232	5.49677	5.35486	9.33895
4.71657	6.32387	4.19426	8.93472
5.73285	6.00781	3.73887	9.10706
5.45603	5.32966	4.28133	8.74661
5.45603	5.32966	4.28133	8.74661
5.45603	5.32966	4.28133	8.74661
5.53543	4.52143	4.77655	8.5965
5.53543	4.52143	4.77655	8.5965
5.53543	4.52143	4.77655	8.5965
5.79574	4.7145	3.58192	8.28537
6.40453	3.87473	4.00066	8.48745
6.40453	3.87473	4.00066	8.48745
5.39858	4.19984	2.82874	7.40169
5.39858	4.19984	2.82874	7.40169
4.23615	4.37121	3.89859	7.22852
4.23615	4.37121	3.89859	7.22852
3.65641	4.43695	4.45702	7.27468
3.65641	4.43695	4.45702	7.27468
2.96747	4.31767	3.64401	6.38177
3.31078	3.20328	2.6128	5.29613
2.2522	2.85104	2.50105	4.4109
1.40055	2.46175	1.70088	3.30375
1.40055	2.46175	1.70088	3.30375
1.94457	1.60776	1.90087	3.15904
1.94457	1.60776	1.90087	3.15904
2.49652	1.55474	0.766135	3.03921
1.69312	0.688227	1.258	2.21875
1.69312	0.688227	1.258	2.21875
1.69312	0.688227	1.258	2.21875
2.0854	0.727023	1.83109	2.86885
2.0854	0.727023	1.83109	2.86885
2.0854	0.727023	1.83109	2.86885
2.11833	0.0987399	2.89914	3.59195
1.79885	-0.0427422	1.79726	2.5432
2.77724	-0.670888	1.29952	3.13878
2.90567	-0.167813	2.11707	3.59904
2.72064	-0.69871	1.14851	3.03466
2.53286	-0.675439	1.4331	2.98753
3.03671	-0.530705	1.39893	3.3853
3.03671	-0.530705	1.39893	3.3853
3.19107	0.0853037	1.11488	3.38129
3.07553	0.450843	0.938747	3.24706
3.33401	-0.736232	0.071634	3.41508
3.51631	-1.50112	0.226245	3.83002
3.51631	-1.50112	0.226245	3.83002
3.3846	-0.416	0.955666	3.54145
2.65344	-1.20931	0.63483	2.98432
2.22054	-1.75526	1.35186	3.13676
2.22054	-1.75526	1.35186	3.13676
2.22054	-1.75526	1.35186	3.13676
2.33739	-1.10447	0.893487	2.73524
2.33739	-1.10447	0.893487	2.73524
2.58801	-0.81521	0.925728	2.86694
2.58801	-0.81521	0.925728	2.86694
2.0074	-1.19974	-0.244819	2.35138
2.01981	-1.69128	-1.24642	2.91438
2.01981	-1.69128	-1.24642	2.91438
1.9922	-1.39626	-0.875646	2.58557
1.9922	-1.39626	-0.875646	2.58557
1.35623	-2.26726	-0.373061	2.66814
1.1479	-2.2734	-1.01682	2.74225
0.11246	-1.6144	-0.96184	1.88257
-0.75877	-0.616019	-1.87017	2.11016
-0.75877	-0.616019	-1.87017	2.11016
-0.75877	-0.616019	-1.87017	2.11016
-0.75877	-0.616019	-1.87017	2.11016
-1.00339	-1.47713	-1.42042	2.28174
-1.00339	-1.47713	-1.42042	2.28174
-0.284602	-0.374774	-0.718594	0.858971
0.49107	0.0186717	-0.919319	1.04242
0.49107	0.0186717	-0.919319	1.04242
0.49107	0.0186717	-0.919319	1.04242
0.678183	0.549558	-1.13668	1.43317
0.678183	0.549558	-1.13668	1.43317
0.0618113	0.204346	0.00339639	0.213517
0.0618113	0.204346	0.00339639	0.213517
0.0618113	0.204346	0.00339639	0.213517
0.658976	0.0291456	-0.878857	1.09886
0.658976	0.0291456	-0.878857	1.09886
0.658976	0.0291456	-0.878857	1.09886
0.672789	0.340784	-1.82862	1.97803
0.0626397	0.299901	-2.06011	2.08277
1.20873	1.04227	-0.953192	1.85902
